Year,Month,Day,Time,Latitude,Longitude,Depth,mb,MS,Region,CMT Name,CMT Time,T Err,CMT Lat,Lat Err,CMT Lon,Lon Err,CMT Depth,Depth Err,Exponent,Mrr,Mrr Err,Mtt,Mtt Err,Mpp,Mpp Err,Mrt,Mrt Err,Mrp,Mrp Err,Mtp,Mtp Err,Eigenvalue 1,Plunge 1,Azimuth 1,Eigenvalue 2,Plunge 2,Azimuth 2,Eigenvalue 3,Plunge 3,Azimuth 3,Moment,Strike 1,Dip 1,Rake 1,Strike 2,Dip 2,Rake 2
"2014","9","24",22:35:35.2,64.63,-17.58,10.1,0,4.9,ICELAND,C201409242235A,3.7,0.3,64.54,0.03,-16.68,0.07,19.4,1.1,16,-2.18,0.144,1.51,0.096,0.672,0.078,-0.101,0.173,-1.52,0.18,-0.423,0.058,1.789,"11","36",1.067,"21","130","-2.854","66","279",2.321e+16,"101","38","-125","323","60","-66"
"2014","9","25",05:00:06.8,64.51,-17.51,8.9,0,5.2,ICELAND,C201409250500A,1,0.1,64.6,0.01,-17.19,0.02,12,0,17,-0.758,0.009,0.58,0.009,0.178,0.008,0.178,0.027,-0.226,0.031,0.014,0.007,0.604,"8","2",0.228,"12","94","-0.832","75","240",7.18e+16,"78","39","-110","283","54","-75"
"2014","9","26",16:49:30.3,64.56,-17.48,7.7,0,4.8,ICELAND,C201409261649A,4.2,0.1,64.58,0.01,-17.21,0.02,12,0,16,-5.13,0.065,1.94,0.077,3.2,0.065,-1.5,0.229,-1.41,0.219,-1.01,0.054,3.795,"4","64",1.933,"15","155","-5.718","74","320",4.757e+16,"138","43","-113","348","51","-70"
"2014","9","27",19:31:47.6,64.63,-17.56,7.6,0,4.8,ICELAND,C201409271931A,3.7,0.3,64.61,0.02,-17.25,0.07,17.9,1,16,-2.05,0.122,1.4,0.08,0.644,0.065,0.092,0.175,-0.005,0.205,-0.02,0.037,1.403,"2","2",0.643,"0","92","-2.052","88","184",1.728e+16,"91","43","-90","272","47","-90"
"2014","9","28",12:34:18.4,64.64,-17.62,9.6,0,4.7,ICELAND,C201409281234A,4.5,0.3,64.57,0.03,-16.95,0.07,13.8,1.2,16,-1.7,0.12,0.95,0.082,0.749,0.07,-0.082,0.215,-0.878,0.205,-0.365,0.045,1.32,"11","47",0.673,"15","140","-1.995","71","282",1.658e+16,"119","36","-115","330","58","-72"
"2014","9","29",03:52:14.0,64.67,-17.47,8.2,0,4.8,ICELAND,C201409290352A,1.9,0.4,65.07,0.05,-17.41,0.09,27.9,1.3,16,-1.73,0.178,0.082,0.129,1.65,0.143,1.18,0.148,0.139,0.165,-0.264,0.085,1.694,"1","80",0.634,"27","349","-2.326","63","172",2.01e+16,"194","50","-54","326","52","-125"
"2014","9","29",13:43:01.7,64.51,-17.32,10,0,5.6,ICELAND,C201409291343A,2.8,0.1,64.59,0.01,-17.32,0.01,12,0,17,-3,0.023,1.59,0.028,1.41,0.024,-0.321,0.072,-0.62,0.066,0.284,0.022,1.88,"8","140",1.222,"4","50","-3.102","82","294",2.491e+17,"235","38","-84","47","53","-95"
"2014","10","1",17:59:53.9,64.64,-17.5,8.6,0,4.6,ICELAND,C201410011800A,1.5,0.4,64.48,0.03,-16.82,0.09,19.1,1.3,16,-1.78,0.131,1.11,0.08,0.671,0.073,-0.439,0.148,-0.97,0.176,-0.352,0.05,1.31,"3","33",0.894,"21","124","-2.203","68","295",1.756e+16,"102","46","-120","322","52","-62"
"2014","10","3",01:41:37.5,64.61,-17.52,10,0,4.8,ICELAND,C201410030141A,2.8,0.3,64.54,0.03,-17.24,0.08,13.9,1.4,16,-1.94,0.156,1.03,0.105,0.91,0.097,-1.05,0.285,-0.006,0.295,-0.104,0.053,1.384,"17","192",0.89,"4","101","-2.274","72","358",1.829e+16,"289","28","-81","99","62","-95"
"2014","10","4",02:24:33.7,64.36,-17.74,8,0,4.7,ICELAND,C201410040224A,1.8,0.3,64.8,0.03,-17.21,0.1,18.8,1.3,16,-2.1,0.166,1.33,0.104,0.761,0.089,0.643,0.24,-0.306,0.256,-0.025,0.053,1.456,"11","7",0.781,"4","98","-2.246","78","209",1.851e+16,"91","34","-98","281","56","-85"
"2014","10","4",12:05:22.6,64.62,-17.53,9.2,0,4.9,ICELAND,C201410041205A,2.1,0.2,64.65,0.02,-17.4,0.02,12,0,16,-3.64,0.09,0.225,0.096,3.41,0.069,-2.91,0.295,-0.542,0.228,-2,0.067,4.466,"7","241",0.967,"31","147","-5.438","58","342",4.952e+16,"0","47","-46","125","59","-127"
"2014","10","5",16:58:58.2,64.59,-17.36,10.7,0,4.9,ICELAND,C201410051659A,3.9,0.2,64.62,0.02,-16.93,0.05,14,1,16,-3.03,0.181,2.23,0.116,0.803,0.092,-0.246,0.212,-1.82,0.263,-0.326,0.057,2.308,"3","15",1.472,"22","106","-3.777","68","279",3.042e+16,"84","47","-121","305","51","-61"
"2014","10","7",10:22:30.8,64.53,-17.2,4,0,5.5,ICELAND,C201410071022A,3.3,0.1,64.62,0,-17.26,0.01,12,0,17,-2.97,0.022,1.74,0.022,1.23,0.019,0.387,0.06,-0.774,0.059,-0.019,0.019,1.787,"6","11",1.35,"9","102","-3.137","79","246",2.462e+17,"91","39","-104","289","52","-79"
"2014","10","10",11:26:10.4,64.77,-17.57,8,0,4.8,ICELAND,C201410101126A,6.3,0.3,64.66,0.03,-16.99,0.06,14.5,1.1,16,-1.87,0.129,1.06,0.087,0.811,0.072,0.133,0.23,-0.746,0.176,-0.077,0.044,1.146,"10","36",0.922,"10","128","-2.067","75","262",1.607e+16,"114","36","-108","315","56","-78"
"2014","10","12",08:43:44.1,64.53,-17.66,10,0,5.1,ICELAND,C201410120843A,1.6,0.2,64.68,0.02,-17.43,0.02,12.4,0.9,16,-2.48,0.148,-0.411,0.101,2.89,0.091,-2.44,0.373,-0.567,0.189,-1.12,0.066,3.241,"2","251",1.021,"35","160","-4.264","55","345",3.753e+16,"12","53","-43","132","57","-134"
"2014","10","13",19:00:17.5,64.65,-17.51,10,0,4.7,ICELAND,C201410131900A,5,0.4,64.51,0.03,-16.71,0.09,20.5,1.2,16,-2.01,0.154,1.36,0.094,0.652,0.083,-0.145,0.14,-0.719,0.166,-0.52,0.051,1.648,"4","30",0.566,"15","121","-2.212","75","287",1.93e+16,"104","43","-112","314","50","-70"
"2014","10","15",11:16:33.9,64.48,-18,10,0,5.5,ICELAND,C201410151116A,8,0.1,64.61,0.01,-17.25,0.01,12,0,17,-3.13,0.023,1.8,0.025,1.33,0.022,0.224,0.074,-0.633,0.08,-0.244,0.021,1.947,"5","27",1.278,"6","117","-3.225","82","255",2.586e+17,"110","40","-99","302","51","-82"
"2014","10","16",03:14:59.2,64.62,-17.53,7.7,0,4.7,ICELAND,C201410160314A,3.9,0.3,64.57,0.04,-17.12,0.08,14.4,1.4,16,-1.58,0.129,0.955,0.094,0.624,0.074,-0.482,0.224,-0.667,0.189,-0.475,0.049,1.293,"0","215",0.597,"21","125","-1.891","69","306",1.592e+16,"325","48","-62","106","49","-118"
"2014","10","18",09:40:13.7,64.72,-17.28,8.8,0,5.3,ICELAND,C201410180940A,2.5,0.1,64.62,0.01,-17.56,0.01,12,0,17,-1.22,0.012,0.446,0.013,0.778,0.01,-0.194,0.038,-0.034,0.035,0.295,0.009,0.958,"3","121",0.288,"6","211","-1.242","83","0",1.1e+17,"205","42","-98","36","49","-83"
"2014","10","21",08:36:40.5,64.52,-17.11,10,0,5.2,ICELAND,C201410210836A,3.3,0.1,64.61,0.01,-17.19,0.01,12,0,17,-1.87,0.015,1.27,0.015,0.606,0.013,0.265,0.041,-0.424,0.04,-0.187,0.013,1.362,"7","18",0.601,"7","108","-1.957","80","246",1.66e+17,"99","39","-102","294","52","-81"
"2014","10","24",10:24:02.4,64.66,-17.25,9.3,0,4.8,ICELAND,C201410241024A,1.7,0.2,64.69,0.02,-17.15,0.04,12,0,16,-2.45,0.047,1.29,0.059,1.16,0.049,0.498,0.239,-0.438,0.249,-0.377,0.046,1.713,"9","40",0.842,"0","130","-2.556","81","222",2.134e+16,"130","36","-90","310","54","-90"
"2014","10","25",01:48:38.1,64.45,-17.62,7.1,0,5,ICELAND,C201410250148A,5.4,0.2,64.68,0.02,-17.42,0.02,12,0,16,-2.04,0.078,-0.407,0.08,2.45,0.053,-2.49,0.263,-0.469,0.179,-1.41,0.055,3.101,"8","243",0.974,"38","147","-4.072","51","343",3.586e+16,"8","50","-36","123","63","-133"
"2014","10","26",05:54:47.8,64.53,-17.32,8,0,5.3,ICELAND,C201410260554A,1,0.1,64.62,0.01,-17.11,0.01,12,0,17,-1.59,0.014,1.01,0.015,0.577,0.013,0,0.04,-0.56,0.039,-0.009,0.013,1.01,"0","2",0.713,"14","92","-1.726","76","270",1.368e+17,"78","46","-109","285","47","-71"
"2014","10","27",01:05:19.0,64.51,-17.8,9.5,0,4.8,ICELAND,C201410270105A,2.5,0.3,64.74,0.03,-17.36,0.04,12,0,16,-0.69,0.063,-0.784,0.06,1.47,0.041,0.379,0.224,-0.907,0.149,-0.193,0.048,1.838,"21","83",-0.616,"31","340","-1.226","52","201",1.532e+16,"213","36","-31","329","72","-122"
"2014","10","29",05:23:39.5,64.53,-17.65,10,0,4.7,ICELAND,C201410290523A,8.2,0.2,64.51,0.02,-17.52,0.05,12,0,16,-1.73,0.047,0.968,0.053,0.764,0.046,-0.676,0.208,-0.383,0.214,0.626,0.039,1.672,"13","141",0.241,"3","232","-1.911","77","337",1.791e+16,"226","32","-96","54","58","-86"
"2014","10","31",01:30:39.0,64.76,-17.24,5.4,0,5.2,ICELAND,C201410310130A,6.3,0.1,64.64,0.01,-17.15,0.02,12,0,16,-5.61,0.068,4.15,0.067,1.46,0.058,2.19,0.212,-1.8,0.261,-0.367,0.054,4.795,"14","14",1.645,"9","106","-6.440","74","228",5.617e+16,"92","32","-107","291","59","-80"
"2014","10","31",16:50:01.7,-5.37,35.88,10,0,4.6,TANZANIA,C201410311650A,2.6,0.3,-5.31,0.02,35.88,0.02,18.5,2,16,-1.32,0.173,-1.18,0.091,2.49,0.135,-1.51,0.325,-0.498,0.242,0.732,0.094,2.795,"12","105",-0.039,"42","206","-2.766","46","2",2.78e+16,"156","49","-152","46","69","-44"
"2014","10","31",17:04:58.2,-5.42,35.9,10,0,5.1,TANZANIA,C201410311704A,2,0.2,-5.37,0.01,35.86,0.01,12,0,17,-0.302,0.015,-0.529,0.013,0.831,0.013,-0.39,0.036,-0.131,0.034,0.237,0.011,0.905,"10","102",-0.075,"53","205","-0.829","36","5",8.67e+16,"150","58","-160","49","73","-34"
"2014","10","31",21:32:26.1,64.62,-17.78,10.4,0,5,ICELAND,C201410312132A,3,0.2,64.69,0.01,-17.45,0.02,12,0,16,-3.57,0.088,0.001,0.09,3.57,0.064,-2.18,0.298,-0.265,0.215,-1.71,0.064,4.303,"5","246",0.419,"27","154","-4.721","62","345",4.512e+16,"3","47","-51","133","55","-124"
"2014","11","2",16:05:46.1,64.57,-17.07,10,0,5.4,ICELAND,C201411021605A,3.8,0.1,64.6,0.01,-17.17,0.01,12,0,17,-1.8,0.016,1.16,0.015,0.636,0.014,0.12,0.046,-0.788,0.048,-0.082,0.014,1.201,"7","18",0.831,"15","109","-2.035","74","264",1.618e+17,"91","40","-113","301","53","-71"
"2014","11","6",18:26:32.9,64.62,-17.32,7.3,0,4.7,ICELAND,C201411061826A,3,0.3,64.7,0.02,-16.89,0.07,14.7,1.1,16,-2.14,0.144,1.47,0.092,0.67,0.076,0.278,0.168,-0.718,0.197,0.017,0.045,1.493,"5","3",0.839,"13","94","-2.333","76","253",1.913e+16,"79","42","-110","285","51","-73"
"2014","11","7",07:11:23.5,64.59,-17.53,8,0,5.2,ICELAND,C201411070711A,4.5,0.3,64.58,0.03,-17.39,0.03,12,0,17,-0.591,0.026,0.044,0.026,0.547,0.017,-0.731,0.093,-0.107,0.065,-0.292,0.018,0.74,"16","232",0.368,"31","132","-1.109","55","345",9.24e+16,"357","40","-37","118","67","-124"
"2014","11","9",21:19:41.2,64.56,-17.47,7.4,0,5.4,ICELAND,C201411092119A,6,0.1,64.64,0.01,-17.41,0.02,12,0,17,-1.41,0.013,0.886,0.013,0.528,0.011,0.157,0.037,0.079,0.041,-0.217,0.011,0.993,"3","25",0.436,"4","294","-1.425","85","146",1.209e+17,"119","43","-84","291","48","-96"
"2014","11","10",06:16:40.5,37.14,28.78,12.9,0,4.8,TURKEY,C201411100616A,0.9,0.3,37.1,0.02,28.68,0.03,16.9,1,16,-2.1,0.123,1.68,0.08,0.428,0.067,-0.31,0.162,0.751,0.211,-0.635,0.042,2.03,"8","205",0.289,"12","297","-2.311","75","82",2.17e+16,"281","38","-110","126","54","-75"
"2014","11","10",22:40:02.8,64.65,-17.78,8.7,0,4.8,ICELAND,C201411102240A,1.3,0.2,64.6,0.03,-17.3,0.03,14.9,1.1,16,-3,0.219,0.453,0.132,2.55,0.134,-2.6,0.354,-0.945,0.221,-1.05,0.07,2.99,"2","246",1.655,"31","154","-4.641","59","339",3.816e+16,"3","51","-49","129","54","-129"
"2014","11","11",03:20:49.3,-4.92,29.43,13.7,0,4.8,LAKETANGANYIKAREGION,C201411110320A,4.2,0.2,-4.84,0.02,29.15,0.01,19.3,0.8,16,-3.37,0.142,-0.518,0.084,3.88,0.104,-1.65,0.209,1.29,0.18,-0.415,0.066,4.21,"11","261",0.032,"21","167","-4.251","66","18",4.231e+16,"16","38","-55","154","60","-114"
"2014","11","13",23:08:49.9,64.64,-17.5,11,0,4.6,ICELAND,C201411132308A,0,0.3,64.85,0.04,-17.57,0.05,13.8,1.4,16,-1.43,0.132,0.244,0.082,1.19,0.083,0.08,0.223,0.121,0.153,-0.615,0.045,1.495,"1","244",-0.048,"5","334","-1.443","85","138",1.469e+16,"329","44","-97","159","47","-83"
"2014","11","14",11:25:49.8,64.54,-17.27,7.7,0,5.2,ICELAND,C201411141125A,1.8,0.1,64.62,0.01,-17.17,0.01,12,0,17,-1.78,0.015,1.16,0.015,0.621,0.013,0.165,0.043,-0.53,0.044,-0.087,0.013,1.197,"5","14",0.702,"11","105","-1.899","78","257",1.548e+17,"92","41","-107","293","51","-76"
"2014","11","16",01:37:16.2,64.6,-17.68,5.7,0,5.3,ICELAND,C201411160137A,2.4,0.1,64.53,0.01,-17.61,0.01,12,0,17,-1.22,0.013,0.467,0.014,0.756,0.012,-0.558,0.038,-0.061,0.036,0.476,0.01,1.174,"10","130",0.22,"14","223","-1.391","73","7",1.283e+17,"203","37","-114","53","56","-73"
"2014","11","23",09:22:49.0,64.5,-17.56,5.6,0,4.9,ICELAND,C201411230922A,5,0.1,64.61,0.01,-16.91,0.03,12,0,16,-4.54,0.058,2.83,0.057,1.71,0.049,-0.179,0.202,-2.67,0.225,-1.07,0.047,3.724,"11","41",1.836,"18","135","-5.560","69","280",4.642e+16,"110","37","-120","326","58","-69"
