time,lat,lon,wind_dir,wind_strength,dt,bin_dt,id_map,lat_map,lon_map,proba,M0
64517.07416687044,0.1988583267857612,-30.03580277287045,-89.56383831515909,51.77340011430736,17.921409490797345,18,4150,0.9090909090909065,-30.909090909090907,0.001551924358971113,8.0
72982.65419124447,0.2280078407509131,-34.01881177481108,-89.57624160050274,52.3762324967814,20.272959497567907,21,4050,0.9090909090909065,-34.54545454545456,0.001692888900980516,8.0
81416.58905717212,0.2582759368322401,-38.00216174468669,-89.55926807133376,52.5772554982915,22.615719182547814,23,3950,0.9090909090909065,-38.18181818181819,0.0018338335398223604,8.0
87777.1819241924,0.2823241931153671,-40.99619260267383,-89.53592255750647,52.40091886665229,24.382550534497888,25,3850,0.9090909090909065,-41.81818181818181,0.0019747582782839723,8.0
89180.55525235913,0.2876918601869299,-41.65678276443756,-89.53592255750647,52.40091886665229,24.77237645898865,25,3850,0.9090909090909065,-41.81818181818181,0.0019747582782839723,8.0
96102.45071660187,0.3120063879413429,-44.96607473220942,-89.57330289980612,53.22147587313979,26.695125199056076,27,3750,0.9090909090909065,-45.45454545454547,0.0021156631192129627,8.0
97424.40128352122,0.3167256825692195,-45.59808693766094,-89.57330289980612,53.22147587313979,27.062333689867007,28,3750,0.9090909090909065,-45.45454545454547,0.002256548066683073,8.0
104720.13234238964,0.3439356556165994,-49.010870877275465,-89.53653750502177,52.073603606132885,29.08892565066379,30,3650,0.9090909090909065,-49.09090909090909,0.002397413122332326,8.0
113345.20571743012,0.3743712315381815,-53.04834912023328,-89.55849941540681,52.11014706106138,31.48477936595281,32,3550,0.9090909090909065,-52.727272727272734,0.0025382582889910132,8.0
119596.93352689534,0.3955966474365073,-55.98119543072502,-89.5783512435448,52.22301412031477,33.221370424137596,34,3450,0.9090909090909065,-56.363636363636374,0.002679083569466556,8.0
120765.91434349657,0.3996412724644588,-56.52959466655276,-89.5783512435448,52.22301412031477,33.546087317637934,34,3450,0.9090909090909065,-56.363636363636374,0.002679083569466556,8.0
128161.35528250669,0.4233972884457608,-60.037086058088896,-89.60205419747604,52.79617342478033,35.60037646736297,36,3350,0.9090909090909065,-60.0,0.00281988896662988,8.0
136152.40395861497,0.4555549981310604,-64.01398178748154,-89.52472437046575,55.400406014886784,37.82011221072638,38,3250,0.9090909090909065,-63.63636363636364,0.00296067448337356,8.0
144386.4379099593,0.487692281205628,-67.9980858825813,-89.52470110083661,53.86275329440768,40.10734386387758,41,3150,0.9090909090909065,-67.27272727272728,0.0031014401226030497,8.0
145330.111152416,0.4914898978846936,-68.45469008868946,-89.52470110083661,53.86275329440768,40.369475320115555,41,3150,0.9090909090909065,-67.27272727272728,0.0031014401226030497,8.0
152532.75760166068,0.5212747176178659,-71.97800111392365,-89.50345490151136,54.45384488067027,42.370210444905744,43,3050,0.9090909090909065,-70.9090909090909,0.003242185887194715,8.0
158724.3317582316,0.5466629087917266,-75.03311552934142,-89.51291937233572,54.92798480343983,44.09009215506433,45,2950,0.9090909090909065,-74.54545454545455,0.003382911780015818,8.0
167115.62063680877,0.5759529039400006,-78.96043430927871,-89.55645775824733,52.09906107022929,46.42100573244688,47,2850,0.9090909090909065,-78.18181818181819,0.0035236178038479116,8.0
167908.42740431867,0.5788324086658843,-79.33148653019636,-89.55645775824733,52.09906107022929,46.641229834532965,47,2850,0.9090909090909065,-78.18181818181819,0.0035236178038479116,8.0
175707.75385619307,0.6024823724573294,-83.00389737552887,-89.61466703361387,52.41448535042583,48.80770940449808,49,2750,0.9090909090909065,-81.81818181818183,0.0036643039614591144,8.0
184284.3189027584,0.625688828296225,-87.0443015651656,-89.65157924496502,52.4402696083617,51.19008858409955,52,2650,0.9090909090909065,-85.45454545454545,0.003804970255608442,8.0
192825.2183364794,0.6485506347862446,-91.0371991772646,-89.65204947449091,52.03985960944648,53.56256064902205,54,2450,0.9090909090909065,-92.72727272727273,0.003945616688202147,8.0
199281.97147617195,0.6665502987181378,-94.03354623686572,-89.64097921700753,51.65691412375719,55.35610318782554,56,2450,0.9090909090909065,-92.72727272727273,0.004086243263821676,8.0
207867.22753951483,0.6877646549789052,-98.0212435382402,-89.67376061114393,51.70303813199423,57.74089653875412,58,2350,0.9090909090909065,-96.36363636363636,0.004226849984399705,8.0
216527.9255877279,0.7090517137497017,-102.01280008714448,-89.6722525776755,51.30203933774563,60.14664599659108,61,2150,0.9090909090909065,-103.63636363636364,0.004367436851901552,8.0
225050.01891362845,0.7196762538689265,-106.00475091116282,-89.82368345031163,52.14084688154968,62.513894142674566,63,2050,0.9090909090909065,-107.27272727272728,0.004508003870011046,8.0
233594.8838171734,0.7281073790341652,-110.00067422650272,-89.85470610539272,52.053467366641385,64.88746772699261,65,1950,0.9090909090909065,-110.9090909090909,0.004648551041534388,8.0
240021.27259803127,0.7343912310041504,-113.0014827514116,-89.86168745331953,51.97665144536328,66.67257572167536,67,1850,0.9090909090909065,-114.54545454545455,0.004789078369240363,8.0
248550.69367321636,0.7406171806877694,-116.995344389038,-89.88559547308263,52.12060390117368,69.04185935367121,70,1750,0.9090909090909065,-118.18181818181819,0.004929585855964591,8.0
248989.43081055043,0.7410253202353421,-117.2007809990308,-89.88559547308263,52.12060390117368,69.16373078070845,70,1750,0.9090909090909065,-118.18181818181819,0.004929585855964591,8.0
257024.2733138719,0.7392199372250121,-121.02208233336415,-90.00219104822128,52.93820003870774,71.39563147607554,72,1650,0.9090909090909065,-121.81818181818181,0.005070073504530814,8.0
265306.07254476985,0.7344534399236025,-124.99440050882696,-90.04271668109999,53.38941483798355,73.69613126243607,74,1550,0.9090909090909065,-125.45454545454545,0.005210541317744566,8.0
271594.9758218324,0.7309956253173819,-127.99734867116078,-90.04631776237169,53.15071736716726,75.4430488393979,76,1450,0.9090909090909065,-129.0909090909091,0.005350989298490094,8.0
272045.15018730727,0.730815518832625,-128.2123066805623,-90.04631776237169,53.15071736716726,75.56809727425203,76,1450,0.9090909090909065,-129.0909090909091,0.005350989298490094,8.0
280038.0065850935,0.7252098395680495,-132.02754411817952,-90.0593490763205,53.13202850421112,77.78833516252597,78,1350,0.9090909090909065,-132.72727272727272,0.005491417449795644,8.0
288308.13787880604,0.7149856684001448,-135.99965029491156,-90.12147367376848,53.46222015335424,80.0855938552239,81,1250,0.9090909090909065,-136.36363636363637,0.005631825774782939,8.0
288788.76872595854,0.7144871502532302,-136.2304950363299,-90.12147367376848,53.46222015335424,80.21910242387737,81,1250,0.9090909090909065,-136.36363636363637,0.005631825774782939,8.0
296582.4775983365,0.7063589126378444,-140.03628922937105,-90.09791217793826,54.355079366675696,82.38402155509348,83,1150,0.9090909090909065,-140.0,0.005772214276575038,8.0
304817.4084265121,0.6900184232403985,-144.0069075597254,-90.2099342008353,53.67116027292878,84.6715023406978,85,1050,0.9090909090909065,-143.63636363636363,0.005912582958236268,8.0
311139.2018070421,0.6816157423835062,-147.01061482781503,-90.14120221340804,52.88826060786647,86.4275560575117,87,950,0.9090909090909065,-147.27272727272728,0.006052931822773777,8.0
319444.06676302257,0.6629817668739769,-151.0146325007052,-90.24126694332652,53.66727580531892,88.73446298972848,89,850,0.9090909090909065,-150.9090909090909,0.006193260873115225,8.0
327402.91748362745,0.6530407804697884,-155.021703510242,-90.11812404593368,56.042919102797285,90.94525485656318,91,750,0.9090909090909065,-154.54545454545456,0.006333570112133757,8.0
334948.6341279168,0.6514096889313375,-159.02571674886133,-90.00037737393001,59.06610000128117,93.04128725775468,94,650,0.9090909090909065,-158.1818181818182,0.006473859542690641,8.0
342289.7008845096,0.6451536844741619,-163.0265060657423,-90.06631996338068,60.6639406390797,95.08047246791934,96,550,0.9090909090909065,-161.8181818181818,0.0066141291676306,8.0
347234.9723410266,0.6386460487225711,-166.02877641579624,-90.10651940379658,67.57791678494702,96.4541589836185,97,450,0.9090909090909065,-165.45454545454547,0.006754378989763943,8.0
355230.77803483984,0.6199564257867181,-170.03141265209982,-90.24365756737002,55.7229038689929,98.67521612078885,99,350,0.9090909090909065,-169.0909090909091,0.0068946090118725545,8.0
363390.4960264876,0.5926359859098039,-174.03859194283098,-90.36666710473524,54.66641940639833,100.94180445180211,101,250,0.9090909090909065,-172.72727272727272,0.007034819236771184,8.0
371686.3345432749,0.5626291609769731,-178.04948124781674,-90.4053926217914,53.81974715094846,103.24620403979858,104,150,0.9090909090909065,-176.36363636363637,0.007175009667460319,8.0
375630.4041062551,0.5465263280137441,-179.9283152091959,-90.47864873383703,53.028650404248616,104.34177891840419,105,50,0.9090909090909065,-180.0,0.007315180306887603,8.0
381892.7833439,0.5207030840438818,177.08849152657243,-90.47864873383703,53.028650404248616,106.08132870663889,107,9850,0.9090909090909065,176.36363636363637,0.007455331157924183,8.0
388313.67563862,0.4918653848493868,173.99976058416357,-90.51758313294246,53.54978494116638,107.86490989961666,108,9750,0.9090909090909065,172.7272727272727,0.007595462223766725,8.0
396463.8220788693,0.4462923880958482,170.0186655739735,-90.63492140292988,54.377838736708505,110.12883946635259,111,9650,0.9090909090909065,169.09090909090907,0.007735573507499094,8.0
397483.44886088365,0.4407190359822862,169.52060970582363,-90.63492140292988,54.377838736708505,110.41206912802323,111,9650,0.9090909090909065,169.09090909090907,0.007735573507499094,8.0
404712.5483202928,0.4005264328629835,165.99528316489327,-90.63570169465196,54.28784140867876,112.42015231119244,113,9550,0.9090909090909065,165.45454545454544,0.007875665011932043,8.0
413051.63713250175,0.3594916877668878,161.97807087136584,-90.5677689863576,53.62783302368807,114.73656587013937,115,9450,0.9090909090909065,161.8181818181818,0.008015736739804602,8.0
419222.95146268304,0.329794959560261,159.01328303785658,-90.56100471880704,53.48116362882652,116.45081985074529,117,9350,0.9090909090909065,158.1818181818182,0.008155788693834376,8.0
420500.10745345993,0.3237278204947124,158.39971935085086,-90.56100471880704,53.48116362882652,116.80558540373887,117,9350,0.9090909090909065,158.1818181818182,0.008155788693834376,8.0
427526.9462482975,0.285362345365851,154.9913863476564,-90.63135675935392,53.99757826680749,118.75748506897153,119,9250,0.9090909090909065,154.54545454545456,0.008295820876697113,8.0
435633.400275216,0.2357096713055426,151.0277147792723,-90.70360495018907,54.4336043477152,121.00927785422665,122,9150,0.9090909090909065,150.90909090909088,0.008435833291058792,8.0
437080.1471678066,0.2269459840046204,150.3203245212632,-90.70360495018907,54.4336043477152,121.41115199105738,122,9150,0.9090909090909065,150.90909090909088,0.008435833291058792,8.0
443889.1030158241,0.1850893263762322,146.99715247209156,-90.71062054535754,54.334378971401485,123.3025286155067,124,9050,0.9090909090909065,147.27272727272725,0.008575825939609927,8.0
452103.6140749669,0.1309796781036657,142.97771053560678,-90.76024661015038,54.47439534403775,125.58433724304636,126,8950,0.9090909090909065,143.63636363636363,0.008715798825043586,8.0
458125.8734665364,0.0934632099037724,139.99241718061273,-90.7120984727682,55.18636217251954,127.25718707403789,128,8850,0.9090909090909065,140.0,0.008855751950026192,8.0
466040.7705487936,0.0468672125199019,136.0295033332732,-90.6664487062642,55.74037071018602,129.4557695968871,130,8750,0.9090909090909065,136.36363636363637,0.008995685317198299,8.0
467828.1010204735,0.0363820401947886,135.1346039562006,-90.6664487062642,55.74037071018602,129.95225028346488,130,8750,0.9090909090909065,136.36363636363637,0.008995685317198299,8.0
474043.99406081374,0.0005947572099496,132.01183509903026,-90.65152581897702,55.92881592110657,131.6788872391149,132,8650,0.9090909090909065,132.7272727272727,0.00913559892921334,8.0
475915.9655797023,-0.0101714818222238,131.07138539099776,-90.65152581897702,55.92881592110657,132.19887932769507,133,8649,-0.9090909090909065,132.7272727272727,0.009275492787405248,8.0
481927.5813378223,-0.0345311577396593,128.01884508000245,-90.4546449675804,56.5268795993952,133.86877259383954,134,8549,-0.9090909090909065,129.09090909090907,0.009415366895886845,8.0
483713.601814358,-0.0417714008878514,127.11195077332196,-90.4546449675804,56.5268795993952,134.36488939287722,135,8449,-0.9090909090909065,125.45454545454544,0.009555221257283475,8.0
489894.4727549678,-0.0682500505103261,124.01750138680616,-90.48834288915536,55.734024380989,136.08179798749106,137,8449,-0.9090909090909065,125.45454545454544,0.009695055873529812,8.0
495991.3753105424,-0.0947714306370365,120.9722744806589,-90.49769515471937,55.602897713916455,137.77538203070623,138,8349,-0.9090909090909065,121.81818181818181,0.009834870748168245,8.0
