distance,shape,scale,freq,model,comp,m0_default
10855.0,0.634558095005685,1.0502123142426433e-07,0.01,Hot10,v,6.0
10860.0,0.6345327119425406,1.0490024815554612e-07,0.01,Hot10,v,6.0
10865.0,0.6345073288793962,1.047792648868279e-07,0.01,Hot10,v,6.0
10870.0,0.6344819458162518,1.0465828161810968e-07,0.01,Hot10,v,6.0
10875.0,0.6344565627531074,1.0453729834939147e-07,0.01,Hot10,v,6.0
10880.0,0.6344311796899629,1.0441631508067326e-07,0.01,Hot10,v,6.0
10885.0,0.6344057966268185,1.0429533181195504e-07,0.01,Hot10,v,6.0
10890.0,0.6343804135636741,1.0417434854323682e-07,0.01,Hot10,v,6.0
10895.0,0.6343550305005297,1.0405336527451861e-07,0.01,Hot10,v,6.0
10900.0,0.6343296474373852,1.0393238200580039e-07,0.01,Hot10,v,6.0
10905.0,0.6343042643742408,1.0381139873708218e-07,0.01,Hot10,v,6.0
10910.0,0.6344665123051211,1.0371384387340538e-07,0.01,Hot10,v,6.0
10915.0,0.6346287602360012,1.0361628900972859e-07,0.01,Hot10,v,6.0
10920.0,0.6347910081668815,1.035187341460518e-07,0.01,Hot10,v,6.0
10925.0,0.6349532560977618,1.03421179282375e-07,0.01,Hot10,v,6.0
10930.0,0.6351155040286419,1.0332362441869821e-07,0.01,Hot10,v,6.0
10935.0,0.6352777519595222,1.0322606955502141e-07,0.01,Hot10,v,6.0
10940.0,0.6354399998904025,1.031285146913446e-07,0.01,Hot10,v,6.0
10945.0,0.6356022478212827,1.0303095982766782e-07,0.01,Hot10,v,6.0
10950.0,0.6357644957521629,1.0293340496399103e-07,0.01,Hot10,v,6.0
10955.0,0.6359267436830431,1.0283585010031422e-07,0.01,Hot10,v,6.0
10960.0,0.6359483689980708,1.0278181703123901e-07,0.01,Hot10,v,6.0
10965.0,0.6359699943130985,1.0272778396216378e-07,0.01,Hot10,v,6.0
10970.0,0.6359916196281262,1.0267375089308857e-07,0.01,Hot10,v,6.0
10975.0,0.6360132449431539,1.0261971782401335e-07,0.01,Hot10,v,6.0
10980.0,0.6360348702581815,1.0256568475493814e-07,0.01,Hot10,v,6.0
10985.0,0.6360564955732092,1.0251165168586292e-07,0.01,Hot10,v,6.0
10990.0,0.6360781208882369,1.024576186167877e-07,0.01,Hot10,v,6.0
10995.0,0.6360997462032646,1.0240358554771248e-07,0.01,Hot10,v,6.0
11000.0,0.6361213715182923,1.0234955247863725e-07,0.01,Hot10,v,6.0
11005.0,0.63614299683332,1.0229551940956204e-07,0.01,Hot10,v,6.0
11010.0,0.6361501593279835,1.0227632258382269e-07,0.01,Hot10,v,6.0
11015.0,0.636157321822647,1.0225712575808332e-07,0.01,Hot10,v,6.0
11020.0,0.6361644843173104,1.0223792893234397e-07,0.01,Hot10,v,6.0
11025.0,0.6361716468119739,1.022187321066046e-07,0.01,Hot10,v,6.0
11030.0,0.6361788093066374,1.0219953528086524e-07,0.01,Hot10,v,6.0
11035.0,0.6361859718013009,1.0218033845512588e-07,0.01,Hot10,v,6.0
11040.0,0.6361931342959644,1.0216114162938653e-07,0.01,Hot10,v,6.0
11045.0,0.6362002967906278,1.0214194480364716e-07,0.01,Hot10,v,6.0
11050.0,0.6362074592852913,1.0212274797790781e-07,0.01,Hot10,v,6.0
11055.0,0.6362146217799548,1.0210355115216845e-07,0.01,Hot10,v,6.0
11060.0,0.6363893161586353,1.0206298159870201e-07,0.01,Hot10,v,6.0
11065.0,0.6365640105373157,1.0202241204523557e-07,0.01,Hot10,v,6.0
11070.0,0.636738704915996,1.0198184249176912e-07,0.01,Hot10,v,6.0
11075.0,0.6369133992946765,1.0194127293830267e-07,0.01,Hot10,v,6.0
11080.0,0.637088093673357,1.0190070338483624e-07,0.01,Hot10,v,6.0
11085.0,0.6372627880520374,1.0186013383136979e-07,0.01,Hot10,v,6.0
11090.0,0.6374374824307178,1.0181956427790336e-07,0.01,Hot10,v,6.0
11095.0,0.6376121768093982,1.017789947244369e-07,0.01,Hot10,v,6.0
11100.0,0.6377868711880786,1.0173842517097045e-07,0.01,Hot10,v,6.0
11105.0,0.6379615655667591,1.0169785561750402e-07,0.01,Hot10,v,6.0
11110.0,0.6384506209614511,1.0160945709920553e-07,0.01,Hot10,v,6.0
11115.0,0.6389396763561432,1.0152105858090703e-07,0.01,Hot10,v,6.0
11120.0,0.6394287317508354,1.0143266006260852e-07,0.01,Hot10,v,6.0
11125.0,0.6399177871455274,1.0134426154431002e-07,0.01,Hot10,v,6.0
11130.0,0.6404068425402194,1.0125586302601153e-07,0.01,Hot10,v,6.0
11135.0,0.6408958979349115,1.0116746450771303e-07,0.01,Hot10,v,6.0
11140.0,0.6413849533296037,1.0107906598941454e-07,0.01,Hot10,v,6.0
11145.0,0.6418740087242957,1.0099066747111602e-07,0.01,Hot10,v,6.0
11150.0,0.6423630641189877,1.0090226895281753e-07,0.01,Hot10,v,6.0
11155.0,0.6428521195136798,1.0081387043451903e-07,0.01,Hot10,v,6.0
11160.0,0.6430193705031001,1.0074568441536116e-07,0.01,Hot10,v,6.0
11165.0,0.6431866214925203,1.0067749839620329e-07,0.01,Hot10,v,6.0
11170.0,0.6433538724819405,1.0060931237704542e-07,0.01,Hot10,v,6.0
11175.0,0.6435211234713608,1.0054112635788755e-07,0.01,Hot10,v,6.0
11180.0,0.6436883744607811,1.0047294033872969e-07,0.01,Hot10,v,6.0
11185.0,0.6438556254502013,1.0040475431957182e-07,0.01,Hot10,v,6.0
11190.0,0.6440228764396215,1.0033656830041395e-07,0.01,Hot10,v,6.0
11195.0,0.6441901274290418,1.0026838228125608e-07,0.01,Hot10,v,6.0
11200.0,0.644357378418462,1.002001962620982e-07,0.01,Hot10,v,6.0
11205.0,0.6445246294078822,1.0013201024294033e-07,0.01,Hot10,v,6.0
11210.0,0.644569989633402,1.0008856041818344e-07,0.01,Hot10,v,6.0
11215.0,0.6446153498589218,1.0004511059342657e-07,0.01,Hot10,v,6.0
11220.0,0.6446607100844415,1.0000166076866969e-07,0.01,Hot10,v,6.0
11225.0,0.6447060703099612,9.99582109439128e-08,0.01,Hot10,v,6.0
11230.0,0.6447514305354809,9.991476111915592e-08,0.01,Hot10,v,6.0
11235.0,0.6447967907610007,9.987131129439903e-08,0.01,Hot10,v,6.0
11240.0,0.6448421509865204,9.982786146964214e-08,0.01,Hot10,v,6.0
11245.0,0.6448875112120401,9.978441164488526e-08,0.01,Hot10,v,6.0
11250.0,0.64493287143756,9.974096182012839e-08,0.01,Hot10,v,6.0
11255.0,0.6449782316630797,9.969751199537151e-08,0.01,Hot10,v,6.0
11260.0,0.6450764337047371,9.966779596618988e-08,0.01,Hot10,v,6.0
11265.0,0.6451746357463946,9.963807993700826e-08,0.01,Hot10,v,6.0
11270.0,0.6452728377880521,9.960836390782663e-08,0.01,Hot10,v,6.0
11275.0,0.6453710398297096,9.9578647878645e-08,0.01,Hot10,v,6.0
11280.0,0.645469241871367,9.954893184946338e-08,0.01,Hot10,v,6.0
11285.0,0.6455674439130245,9.951921582028176e-08,0.01,Hot10,v,6.0
11290.0,0.6456656459546819,9.948949979110013e-08,0.01,Hot10,v,6.0
11295.0,0.6457638479963395,9.94597837619185e-08,0.01,Hot10,v,6.0
11300.0,0.6458620500379969,9.943006773273688e-08,0.01,Hot10,v,6.0
11305.0,0.6459602520796544,9.940035170355526e-08,0.01,Hot10,v,6.0
11310.0,0.6460378860328669,9.93574051014074e-08,0.01,Hot10,v,6.0
11315.0,0.6461155199860794,9.931445849925955e-08,0.01,Hot10,v,6.0
11320.0,0.646193153939292,9.927151189711171e-08,0.01,Hot10,v,6.0
11325.0,0.6462707878925045,9.922856529496386e-08,0.01,Hot10,v,6.0
11330.0,0.6463484218457171,9.9185618692816e-08,0.01,Hot10,v,6.0
11335.0,0.6464260557989296,9.914267209066816e-08,0.01,Hot10,v,6.0
11340.0,0.6465036897521421,9.909972548852031e-08,0.01,Hot10,v,6.0
11345.0,0.6465813237053547,9.905677888637247e-08,0.01,Hot10,v,6.0
11350.0,0.6466589576585672,9.901383228422462e-08,0.01,Hot10,v,6.0
11355.0,0.6467365916117798,9.897088568207676e-08,0.01,Hot10,v,6.0
11360.0,0.6467719027334452,9.89567104985728e-08,0.01,Hot10,v,6.0
11365.0,0.6468072138551105,9.894253531506884e-08,0.01,Hot10,v,6.0
11370.0,0.646842524976776,9.89283601315649e-08,0.01,Hot10,v,6.0
11375.0,0.6468778360984413,9.891418494806094e-08,0.01,Hot10,v,6.0
11380.0,0.6469131472201067,9.890000976455698e-08,0.01,Hot10,v,6.0
11385.0,0.6469484583417722,9.888583458105302e-08,0.01,Hot10,v,6.0
11390.0,0.6469837694634375,9.887165939754906e-08,0.01,Hot10,v,6.0
11395.0,0.6470190805851029,9.885748421404511e-08,0.01,Hot10,v,6.0
11400.0,0.6470543917067683,9.884330903054114e-08,0.01,Hot10,v,6.0
11405.0,0.6470897028284337,9.882913384703718e-08,0.01,Hot10,v,6.0
11410.0,0.6472750537076102,9.878478811469802e-08,0.01,Hot10,v,6.0
11415.0,0.6474604045867868,9.874044238235885e-08,0.01,Hot10,v,6.0
11420.0,0.6476457554659633,9.869609665001969e-08,0.01,Hot10,v,6.0
11425.0,0.6478311063451399,9.865175091768052e-08,0.01,Hot10,v,6.0
11430.0,0.6480164572243163,9.860740518534136e-08,0.01,Hot10,v,6.0
11435.0,0.6482018081034928,9.856305945300219e-08,0.01,Hot10,v,6.0
11440.0,0.6483871589826694,9.851871372066303e-08,0.01,Hot10,v,6.0
11445.0,0.6485725098618459,9.847436798832386e-08,0.01,Hot10,v,6.0
11450.0,0.6487578607410225,9.84300222559847e-08,0.01,Hot10,v,6.0
11455.0,0.648943211620199,9.838567652364553e-08,0.01,Hot10,v,6.0
11460.0,0.6489951129102571,9.833816337676174e-08,0.01,Hot10,v,6.0
11465.0,0.6490470142003153,9.829065022987794e-08,0.01,Hot10,v,6.0
11470.0,0.6490989154903735,9.824313708299414e-08,0.01,Hot10,v,6.0
11475.0,0.6491508167804316,9.819562393611036e-08,0.01,Hot10,v,6.0
11480.0,0.6492027180704898,9.814811078922656e-08,0.01,Hot10,v,6.0
11485.0,0.6492546193605478,9.810059764234277e-08,0.01,Hot10,v,6.0
11490.0,0.649306520650606,9.805308449545898e-08,0.01,Hot10,v,6.0
11495.0,0.6493584219406642,9.800557134857517e-08,0.01,Hot10,v,6.0
11500.0,0.6494103232307223,9.795805820169138e-08,0.01,Hot10,v,6.0
11505.0,0.6494622245207805,9.791054505480758e-08,0.01,Hot10,v,6.0
11510.0,0.6494431259102834,9.794474462780885e-08,0.01,Hot10,v,6.0
11515.0,0.6494240272997863,9.79789442008101e-08,0.01,Hot10,v,6.0
11520.0,0.6494049286892891,9.801314377381136e-08,0.01,Hot10,v,6.0
11525.0,0.649385830078792,9.804734334681263e-08,0.01,Hot10,v,6.0
11530.0,0.6493667314682949,9.808154291981388e-08,0.01,Hot10,v,6.0
11535.0,0.6493476328577978,9.811574249281514e-08,0.01,Hot10,v,6.0
11540.0,0.6493285342473007,9.814994206581641e-08,0.01,Hot10,v,6.0
11545.0,0.6493094356368035,9.818414163881766e-08,0.01,Hot10,v,6.0
11550.0,0.6492903370263065,9.821834121181892e-08,0.01,Hot10,v,6.0
11555.0,0.6492712384158094,9.825254078482019e-08,0.01,Hot10,v,6.0
11560.0,0.6497274362800519,9.815774680679916e-08,0.01,Hot10,v,6.0
11565.0,0.6501836341442945,9.806295282877815e-08,0.01,Hot10,v,6.0
11570.0,0.650639832008537,9.796815885075714e-08,0.01,Hot10,v,6.0
11575.0,0.6510960298727796,9.787336487273612e-08,0.01,Hot10,v,6.0
11580.0,0.6515522277370223,9.777857089471511e-08,0.01,Hot10,v,6.0
11585.0,0.6520084256012648,9.768377691669409e-08,0.01,Hot10,v,6.0
11590.0,0.6524646234655074,9.758898293867307e-08,0.01,Hot10,v,6.0
11595.0,0.6529208213297499,9.749418896065206e-08,0.01,Hot10,v,6.0
11600.0,0.6533770191939925,9.739939498263105e-08,0.01,Hot10,v,6.0
11605.0,0.653833217058235,9.730460100461004e-08,0.01,Hot10,v,6.0
11610.0,0.6538502668834175,9.726655490452649e-08,0.01,Hot10,v,6.0
11615.0,0.6538673167085999,9.722850880444296e-08,0.01,Hot10,v,6.0
11620.0,0.6538843665337823,9.719046270435944e-08,0.01,Hot10,v,6.0
11625.0,0.6539014163589647,9.71524166042759e-08,0.01,Hot10,v,6.0
11630.0,0.6539184661841472,9.711437050419236e-08,0.01,Hot10,v,6.0
11635.0,0.6539355160093296,9.707632440410883e-08,0.01,Hot10,v,6.0
11640.0,0.653952565834512,9.703827830402529e-08,0.01,Hot10,v,6.0
11645.0,0.6539696156596945,9.700023220394177e-08,0.01,Hot10,v,6.0
11650.0,0.6539866654848768,9.696218610385823e-08,0.01,Hot10,v,6.0
11655.0,0.6540037153100593,9.692414000377469e-08,0.01,Hot10,v,6.0
11660.0,0.6536925493681052,9.688616313444337e-08,0.01,Hot10,v,6.0
11665.0,0.653381383426151,9.684818626511204e-08,0.01,Hot10,v,6.0
11670.0,0.6530702174841968,9.681020939578072e-08,0.01,Hot10,v,6.0
11675.0,0.6527590515422427,9.67722325264494e-08,0.01,Hot10,v,6.0
11680.0,0.6524478856002885,9.673425565711809e-08,0.01,Hot10,v,6.0
11685.0,0.6521367196583344,9.669627878778676e-08,0.01,Hot10,v,6.0
11690.0,0.6518255537163803,9.665830191845544e-08,0.01,Hot10,v,6.0
11695.0,0.651514387774426,9.662032504912411e-08,0.01,Hot10,v,6.0
11700.0,0.6512032218324719,9.658234817979279e-08,0.01,Hot10,v,6.0
11705.0,0.6508920558905178,9.654437131046147e-08,0.01,Hot10,v,6.0
11710.0,0.6507170758393979,9.658809862729894e-08,0.01,Hot10,v,6.0
11715.0,0.6505420957882779,9.663182594413644e-08,0.01,Hot10,v,6.0
11720.0,0.6503671157371579,9.667555326097391e-08,0.01,Hot10,v,6.0
11725.0,0.650192135686038,9.67192805778114e-08,0.01,Hot10,v,6.0
11730.0,0.650017155634918,9.676300789464891e-08,0.01,Hot10,v,6.0
11735.0,0.6498421755837981,9.680673521148639e-08,0.01,Hot10,v,6.0
11740.0,0.6496671955326782,9.685046252832388e-08,0.01,Hot10,v,6.0
11745.0,0.6494922154815581,9.689418984516135e-08,0.01,Hot10,v,6.0
11750.0,0.6493172354304382,9.693791716199884e-08,0.01,Hot10,v,6.0
11755.0,0.6491422553793182,9.698164447883632e-08,0.01,Hot10,v,6.0
11760.0,0.6496307787781079,9.684963104484075e-08,0.01,Hot10,v,6.0
11765.0,0.6501193021768977,9.671761761084518e-08,0.01,Hot10,v,6.0
11770.0,0.6506078255756874,9.658560417684958e-08,0.01,Hot10,v,6.0
11775.0,0.6510963489744772,9.6453590742854e-08,0.01,Hot10,v,6.0
11780.0,0.6515848723732669,9.632157730885844e-08,0.01,Hot10,v,6.0
11785.0,0.6520733957720566,9.618956387486286e-08,0.01,Hot10,v,6.0
11790.0,0.6525619191708464,9.605755044086728e-08,0.01,Hot10,v,6.0
11795.0,0.6530504425696361,9.592553700687168e-08,0.01,Hot10,v,6.0
11800.0,0.6535389659684259,9.579352357287612e-08,0.01,Hot10,v,6.0
11805.0,0.6540274893672156,9.566151013888054e-08,0.01,Hot10,v,6.0
11810.0,0.6540718302169333,9.56301190244969e-08,0.01,Hot10,v,6.0
11815.0,0.654116171066651,9.559872791011327e-08,0.01,Hot10,v,6.0
11820.0,0.6541605119163687,9.556733679572964e-08,0.01,Hot10,v,6.0
11825.0,0.6542048527660864,9.553594568134601e-08,0.01,Hot10,v,6.0
11830.0,0.6542491936158041,9.550455456696238e-08,0.01,Hot10,v,6.0
11835.0,0.6542935344655219,9.547316345257875e-08,0.01,Hot10,v,6.0
11840.0,0.6543378753152396,9.544177233819513e-08,0.01,Hot10,v,6.0
11845.0,0.6543822161649573,9.541038122381149e-08,0.01,Hot10,v,6.0
11850.0,0.654426557014675,9.537899010942786e-08,0.01,Hot10,v,6.0
11855.0,0.6544708978643927,9.534759899504422e-08,0.01,Hot10,v,6.0
11860.0,0.6544810220254492,9.531991658503526e-08,0.01,Hot10,v,6.0
11865.0,0.6544911461865058,9.52922341750263e-08,0.01,Hot10,v,6.0
11870.0,0.6545012703475623,9.526455176501734e-08,0.01,Hot10,v,6.0
11875.0,0.654511394508619,9.523686935500838e-08,0.01,Hot10,v,6.0
11880.0,0.6545215186696755,9.520918694499942e-08,0.01,Hot10,v,6.0
11885.0,0.654531642830732,9.518150453499047e-08,0.01,Hot10,v,6.0
11890.0,0.6545417669917886,9.51538221249815e-08,0.01,Hot10,v,6.0
11895.0,0.6545518911528451,9.512613971497253e-08,0.01,Hot10,v,6.0
11900.0,0.6545620153139017,9.509845730496357e-08,0.01,Hot10,v,6.0
11905.0,0.6545721394749582,9.507077489495461e-08,0.01,Hot10,v,6.0
11910.0,0.6546562867707907,9.504727471397298e-08,0.01,Hot10,v,6.0
11915.0,0.6547404340666231,9.502377453299133e-08,0.01,Hot10,v,6.0
11920.0,0.6548245813624556,9.50002743520097e-08,0.01,Hot10,v,6.0
11925.0,0.6549087286582881,9.497677417102805e-08,0.01,Hot10,v,6.0
11930.0,0.6549928759541206,9.495327399004643e-08,0.01,Hot10,v,6.0
11935.0,0.655077023249953,9.492977380906479e-08,0.01,Hot10,v,6.0
11940.0,0.6551611705457855,9.490627362808314e-08,0.01,Hot10,v,6.0
11945.0,0.655245317841618,9.488277344710151e-08,0.01,Hot10,v,6.0
11950.0,0.6553294651374504,9.485927326611986e-08,0.01,Hot10,v,6.0
11955.0,0.6554136124332829,9.483577308513823e-08,0.01,Hot10,v,6.0
11960.0,0.6555572231326402,9.478013352056683e-08,0.01,Hot10,v,6.0
11965.0,0.6557008338319976,9.472449395599542e-08,0.01,Hot10,v,6.0
11970.0,0.6558444445313549,9.466885439142402e-08,0.01,Hot10,v,6.0
11975.0,0.6559880552307122,9.461321482685261e-08,0.01,Hot10,v,6.0
11980.0,0.6561316659300696,9.45575752622812e-08,0.01,Hot10,v,6.0
11985.0,0.656275276629427,9.45019356977098e-08,0.01,Hot10,v,6.0
11990.0,0.6564188873287843,9.44462961331384e-08,0.01,Hot10,v,6.0
11995.0,0.6565624980281416,9.4390656568567e-08,0.01,Hot10,v,6.0
12000.0,0.656706108727499,9.433501700399559e-08,0.01,Hot10,v,6.0
12005.0,0.6568497194268563,9.427937743942419e-08,0.01,Hot10,v,6.0
12010.0,0.6568680995337649,9.424185135930124e-08,0.01,Hot10,v,6.0
12015.0,0.6568864796406734,9.420432527917829e-08,0.01,Hot10,v,6.0
12020.0,0.656904859747582,9.416679919905536e-08,0.01,Hot10,v,6.0
12025.0,0.6569232398544905,9.412927311893242e-08,0.01,Hot10,v,6.0
12030.0,0.6569416199613991,9.409174703880946e-08,0.01,Hot10,v,6.0
12035.0,0.6569600000683076,9.405422095868653e-08,0.01,Hot10,v,6.0
12040.0,0.6569783801752161,9.401669487856359e-08,0.01,Hot10,v,6.0
12045.0,0.6569967602821247,9.397916879844065e-08,0.01,Hot10,v,6.0
12050.0,0.6570151403890332,9.39416427183177e-08,0.01,Hot10,v,6.0
12055.0,0.6570335204959418,9.390411663819477e-08,0.01,Hot10,v,6.0
12060.0,0.6571124506809729,9.38565049638166e-08,0.01,Hot10,v,6.0
12065.0,0.6571913808660039,9.380889328943844e-08,0.01,Hot10,v,6.0
12070.0,0.6572703110510351,9.376128161506027e-08,0.01,Hot10,v,6.0
12075.0,0.6573492412360662,9.37136699406821e-08,0.01,Hot10,v,6.0
12080.0,0.6574281714210972,9.366605826630395e-08,0.01,Hot10,v,6.0
12085.0,0.6575071016061284,9.361844659192579e-08,0.01,Hot10,v,6.0
12090.0,0.6575860317911595,9.357083491754762e-08,0.01,Hot10,v,6.0
12095.0,0.6576649619761906,9.352322324316946e-08,0.01,Hot10,v,6.0
12100.0,0.6577438921612216,9.34756115687913e-08,0.01,Hot10,v,6.0
12105.0,0.6578228223462528,9.342799989441313e-08,0.01,Hot10,v,6.0
12110.0,0.6579013791733876,9.338226488946134e-08,0.01,Hot10,v,6.0
12115.0,0.6579799360005226,9.333652988450957e-08,0.01,Hot10,v,6.0
12120.0,0.6580584928276575,9.329079487955779e-08,0.01,Hot10,v,6.0
12125.0,0.6581370496547925,9.3245059874606e-08,0.01,Hot10,v,6.0
12130.0,0.6582156064819273,9.319932486965422e-08,0.01,Hot10,v,6.0
12135.0,0.6582941633090622,9.315358986470243e-08,0.01,Hot10,v,6.0
12140.0,0.6583727201361972,9.310785485975065e-08,0.01,Hot10,v,6.0
12145.0,0.658451276963332,9.306211985479886e-08,0.01,Hot10,v,6.0
12150.0,0.658529833790467,9.301638484984708e-08,0.01,Hot10,v,6.0
12155.0,0.6586083906176019,9.297064984489529e-08,0.01,Hot10,v,6.0
12160.0,0.6586310217192716,9.291905410549692e-08,0.01,Hot10,v,6.0
12165.0,0.6586536528209412,9.286745836609855e-08,0.01,Hot10,v,6.0
12170.0,0.6586762839226109,9.281586262670016e-08,0.01,Hot10,v,6.0
12175.0,0.6586989150242806,9.276426688730179e-08,0.01,Hot10,v,6.0
12180.0,0.6587215461259502,9.27126711479034e-08,0.01,Hot10,v,6.0
12185.0,0.6587441772276199,9.266107540850502e-08,0.01,Hot10,v,6.0
12190.0,0.6587668083292896,9.260947966910665e-08,0.01,Hot10,v,6.0
12195.0,0.6587894394309592,9.255788392970826e-08,0.01,Hot10,v,6.0
12200.0,0.6588120705326289,9.250628819030989e-08,0.01,Hot10,v,6.0
12205.0,0.6588347016342986,9.245469245091152e-08,0.01,Hot10,v,6.0
12210.0,0.6589722052506186,9.239059780904456e-08,0.01,Hot10,v,6.0
12215.0,0.6591097088669386,9.23265031671776e-08,0.01,Hot10,v,6.0
12220.0,0.6592472124832588,9.226240852531064e-08,0.01,Hot10,v,6.0
12225.0,0.6593847160995788,9.219831388344368e-08,0.01,Hot10,v,6.0
12230.0,0.6595222197158989,9.213421924157672e-08,0.01,Hot10,v,6.0
12235.0,0.6596597233322189,9.207012459970977e-08,0.01,Hot10,v,6.0
12240.0,0.6597972269485389,9.20060299578428e-08,0.01,Hot10,v,6.0
12245.0,0.6599347305648591,9.194193531597585e-08,0.01,Hot10,v,6.0
12250.0,0.6600722341811791,9.18778406741089e-08,0.01,Hot10,v,6.0
12255.0,0.6602097377974991,9.181374603224193e-08,0.01,Hot10,v,6.0
12260.0,0.66004370012619,9.180474719492734e-08,0.01,Hot10,v,6.0
12265.0,0.6598776624548807,9.179574835761273e-08,0.01,Hot10,v,6.0
12270.0,0.6597116247835715,9.178674952029813e-08,0.01,Hot10,v,6.0
12275.0,0.6595455871122623,9.177775068298352e-08,0.01,Hot10,v,6.0
12280.0,0.6593795494409531,9.176875184566892e-08,0.01,Hot10,v,6.0
12285.0,0.6592135117696438,9.175975300835431e-08,0.01,Hot10,v,6.0
12290.0,0.6590474740983346,9.175075417103972e-08,0.01,Hot10,v,6.0
12295.0,0.6588814364270255,9.174175533372512e-08,0.01,Hot10,v,6.0
12300.0,0.6587153987557162,9.173275649641051e-08,0.01,Hot10,v,6.0
12305.0,0.658549361084407,9.172375765909591e-08,0.01,Hot10,v,6.0
12310.0,0.6587243741210326,9.167133346350665e-08,0.01,Hot10,v,6.0
12315.0,0.6588993871576582,9.16189092679174e-08,0.01,Hot10,v,6.0
12320.0,0.6590744001942838,9.156648507232814e-08,0.01,Hot10,v,6.0
12325.0,0.6592494132309094,9.15140608767389e-08,0.01,Hot10,v,6.0
12330.0,0.6594244262675351,9.146163668114964e-08,0.01,Hot10,v,6.0
12335.0,0.6595994393041607,9.140921248556039e-08,0.01,Hot10,v,6.0
12340.0,0.6597744523407862,9.135678828997114e-08,0.01,Hot10,v,6.0
12345.0,0.6599494653774118,9.130436409438188e-08,0.01,Hot10,v,6.0
12350.0,0.6601244784140374,9.125193989879262e-08,0.01,Hot10,v,6.0
12355.0,0.660299491450663,9.119951570320337e-08,0.01,Hot10,v,6.0
12360.0,0.6604808543533598,9.114104149617893e-08,0.01,Hot10,v,6.0
12365.0,0.6606622172560567,9.108256728915448e-08,0.01,Hot10,v,6.0
12370.0,0.6608435801587534,9.102409308213004e-08,0.01,Hot10,v,6.0
12375.0,0.6610249430614502,9.096561887510559e-08,0.01,Hot10,v,6.0
12380.0,0.661206305964147,9.090714466808114e-08,0.01,Hot10,v,6.0
12385.0,0.6613876688668439,9.08486704610567e-08,0.01,Hot10,v,6.0
12390.0,0.6615690317695406,9.079019625403225e-08,0.01,Hot10,v,6.0
12395.0,0.6617503946722374,9.07317220470078e-08,0.01,Hot10,v,6.0
12400.0,0.6619317575749343,9.067324783998336e-08,0.01,Hot10,v,6.0
12405.0,0.662113120477631,9.061477363295891e-08,0.01,Hot10,v,6.0
12410.0,0.6623142101894763,9.054323247095207e-08,0.01,Hot10,v,6.0
12415.0,0.6625152999013217,9.047169130894522e-08,0.01,Hot10,v,6.0
12420.0,0.6627163896131671,9.040015014693836e-08,0.01,Hot10,v,6.0
12425.0,0.6629174793250124,9.032860898493151e-08,0.01,Hot10,v,6.0
12430.0,0.6631185690368577,9.025706782292466e-08,0.01,Hot10,v,6.0
12435.0,0.6633196587487031,9.018552666091781e-08,0.01,Hot10,v,6.0
12440.0,0.6635207484605485,9.011398549891096e-08,0.01,Hot10,v,6.0
12445.0,0.6637218381723938,9.00424443369041e-08,0.01,Hot10,v,6.0
12450.0,0.6639229278842392,8.997090317489725e-08,0.01,Hot10,v,6.0
12455.0,0.6641240175960845,8.98993620128904e-08,0.01,Hot10,v,6.0
12460.0,0.6639542768716786,8.989378014640485e-08,0.01,Hot10,v,6.0
12465.0,0.6637845361472727,8.988819827991928e-08,0.01,Hot10,v,6.0
12470.0,0.6636147954228668,8.988261641343372e-08,0.01,Hot10,v,6.0
12475.0,0.6634450546984609,8.987703454694816e-08,0.01,Hot10,v,6.0
12480.0,0.663275313974055,8.987145268046259e-08,0.01,Hot10,v,6.0
12485.0,0.6631055732496491,8.986587081397703e-08,0.01,Hot10,v,6.0
12490.0,0.6629358325252432,8.986028894749148e-08,0.01,Hot10,v,6.0
12495.0,0.6627660918008373,8.98547070810059e-08,0.01,Hot10,v,6.0
12500.0,0.6625963510764314,8.984912521452035e-08,0.01,Hot10,v,6.0
12505.0,0.6624266103520255,8.984354334803479e-08,0.01,Hot10,v,6.0
12510.0,0.6624653711503383,8.979887076580175e-08,0.01,Hot10,v,6.0
12515.0,0.6625041319486512,8.975419818356869e-08,0.01,Hot10,v,6.0
12520.0,0.662542892746964,8.970952560133565e-08,0.01,Hot10,v,6.0
12525.0,0.6625816535452769,8.96648530191026e-08,0.01,Hot10,v,6.0
12530.0,0.6626204143435896,8.962018043686956e-08,0.01,Hot10,v,6.0
12535.0,0.6626591751419024,8.957550785463652e-08,0.01,Hot10,v,6.0
12540.0,0.6626979359402153,8.953083527240347e-08,0.01,Hot10,v,6.0
12545.0,0.6627366967385281,8.948616269017043e-08,0.01,Hot10,v,6.0
12550.0,0.662775457536841,8.944149010793737e-08,0.01,Hot10,v,6.0
12555.0,0.6628142183351537,8.939681752570433e-08,0.01,Hot10,v,6.0
12560.0,0.66291215287534,8.933733865067448e-08,0.01,Hot10,v,6.0
12565.0,0.6630100874155264,8.927785977564462e-08,0.01,Hot10,v,6.0
12570.0,0.6631080219557126,8.921838090061477e-08,0.01,Hot10,v,6.0
12575.0,0.663205956495899,8.915890202558491e-08,0.01,Hot10,v,6.0
12580.0,0.6633038910360852,8.909942315055506e-08,0.01,Hot10,v,6.0
12585.0,0.6634018255762715,8.903994427552521e-08,0.01,Hot10,v,6.0
12590.0,0.6634997601164578,8.898046540049535e-08,0.01,Hot10,v,6.0
