dist,median_rw,median_q0.25_rw,median_q0.75_rw,median_body,median_q0.25_body,median_q0.75_body
73.32562814070351,7.806203954935712e-24,4.5812273104999256e-24,2.02029362432593e-23,3.433682569525836e-24,3.134595937207469e-24,4.269472865469616e-24
74.22964824120602,6.408664588137789e-24,4.2263585134758956e-24,1.6972882583636284e-23,2.7232489011630347e-24,2.437767833903793e-24,3.468709566705212e-24
75.13366834170854,7.610322360144907e-24,4.3938501810414365e-24,1.7096376002542505e-23,2.95878502482732e-24,2.4725191111694825e-24,4.043665285036425e-24
76.03768844221105,9.668015007230707e-24,5.577157264940426e-24,2.1746246978303e-23,3.793474706966711e-24,3.118600258099712e-24,5.118932027851438e-24
76.94170854271357,9.258808787676004e-24,5.2735832897748265e-24,2.1553220878266997e-23,3.714588668799901e-24,3.0359372623336404e-24,4.992413121283443e-24
77.84572864321608,7.306594783655649e-24,4.3949890297653025e-24,1.809024036339937e-23,2.9144082816187074e-24,2.380883133224565e-24,3.911476680095703e-24
78.74974874371858,6.085259632906638e-24,3.8694398030860444e-24,1.5221326741795238e-23,2.536463953737214e-24,2.092404376973148e-24,3.304844164607927e-24
79.6537688442211,7.695650836377397e-24,4.722236224012372e-24,1.8349734422906566e-23,3.1951437324778144e-24,2.8010130413761284e-24,4.059998649661416e-24
80.55778894472361,7.56351620631585e-24,4.659528914646692e-24,1.8021757321603123e-23,3.142890443957764e-24,2.7526069240423e-24,4.008461464559121e-24
81.46180904522613,7.436728158243012e-24,4.599915185105283e-24,1.7708945733444823e-23,3.092694725463193e-24,2.7063387391913116e-24,3.958697000639246e-24
82.36582914572864,7.315070352665239e-24,4.543242417834853e-24,1.7410598411948177e-23,3.0444755563630657e-24,2.662114061664673e-24,3.9106442817273215e-24
83.26984924623115,7.198335203864006e-24,4.4893655244615324e-24,1.7126046535950605e-23,2.9981551063637666e-24,2.6198426367398752e-24,3.864244429042356e-24
84.17386934673367,7.08632352569072e-24,4.438146574349055e-24,1.6854652210278238e-23,2.953658609883656e-24,2.5794381959365135e-24,3.819440589052933e-24
85.07788944723617,6.978844191693736e-24,4.3894544414815094e-24,1.6595807035742175e-23,2.9109142453743657e-24,2.540818280957621e-24,3.7761778638148386e-24
85.9819095477387,6.875713808997704e-24,4.34316446876664e-24,1.634893074525742e-23,2.8698530193940276e-24,2.5039040754069072e-24,3.73440324370485e-24
86.8859296482412,6.776756405378808e-24,4.2991581489003045e-24,1.6113469903027102e-23,2.830408655245348e-24,2.4686202439384797e-24,3.6940655424682834e-24
87.78994974874371,6.681803129001896e-24,4.2573228209750396e-24,1.588889666387584e-23,2.7925174859987536e-24,2.4348947785107567e-24,3.6551153345007105e-24
88.69396984924623,6.590691960307196e-24,4.217551382056024e-24,1.5674707589950932e-23,2.756118351727954e-24,2.402658851430832e-24,3.617504894286978e-24
89.59798994974874,6.50326743555502e-24,4.17974201298607e-24,1.5470422522138787e-23,2.7211525007920466e-24,2.371846674889365e-24,3.581188137923359e-24
90.50201005025126,6.419380381556682e-24,4.143797917717631e-24,1.5275583503666519e-23,2.687563495004815e-24,2.3423953666993227e-24,3.54612056665114e-24
91.40603015075376,6.338887661139063e-24,4.109627075504521e-24,1.508975375347574e-23,2.655297118538167e-24,2.3142448219645976e-24,3.5122592123325064e-24
92.31005025125627,6.261651928908469e-24,4.077142005318918e-24,1.491251668706708e-23,2.624301290412667e-24,2.2873375904165706e-24,3.47956258480186e-24
93.21407035175879,6.187541396897053e-24,4.0462595418905316e-24,1.4743474982620415e-23,2.594525980433917e-24,2.2616187591683054e-24,3.447990621028114e-24
94.1180904522613,6.1164296096919116e-24,4.016900622794573e-24,1.4582249690297267e-23,2.565923128439091e-24,2.2370358406470856e-24,3.417504636025645e-24
95.02211055276382,6.048195228663178e-24,3.988990086043454e-24,1.4428479382728667e-23,2.5384465667233027e-24,2.2135386654765886e-24,3.38806727545374e-24
95.92613065326633,5.982721824922906e-24,3.962456477664025e-24,1.4281819344784062e-23,2.51205194552056e-24,2.191079280090088e-24,3.359642469846505e-24
96.83015075376883,5.919897680661503e-24,3.937231868767719e-24,1.414194080080497e-23,2.486696661419059e-24,2.1696118488657296e-24,3.332195390417099e-24
97.73417085427135,5.859615598522711e-24,3.913251681645304e-24,1.4008530177570976e-23,2.4623397885952462e-24,2.1490925605841558e-24,3.305692406382184e-24
98.63819095477386,5.801772718691861e-24,3.8904545244410066e-24,1.3881288401345865e-23,2.4389420127556852e-24,2.1294795390175806e-24,3.2801010437542745e-24
99.54221105527638,5.746270343385336e-24,3.8687820339827595e-24,1.3759930227428006e-23,2.4164655676800617e-24,2.1107327574678323e-24,3.2553899455515076e-24
100.44623115577889,5.693013768441718e-24,3.848178726366221e-24,1.364418360070203e-23,2.3948741742629425e-24,2.0928139570789675e-24,3.231528833376072e-24
101.35025125628141,5.641912121727296e-24,3.8285918549100036e-24,1.353378904575833e-23,2.3741329819558722e-24,2.0756865687577277e-24,3.208488470314224e-24
102.25427135678392,5.5928782080801995e-24,3.809971275118515e-24,1.3428499085213134e-23,2.354208512515295e-24,2.0593156385425094e-24,3.1862406251124293e-24
103.15829145728642,5.545828360528567e-24,3.7922693163066524e-24,1.332807768492521e-23,2.3350686059655076e-24,2.043667756268527e-24,3.1647580375857317e-24
104.06231155778895,5.500682297528902e-24,3.775440659557729e-24,1.3232299724865479e-23,2.3166823686894206e-24,2.0287109873835914e-24,3.1440143852159738e-24
104.96633165829145,5.4573629859810184e-24,3.759442221702181e-24,1.3140950494453425e-23,2.2990201235633426e-24,2.0144148077753563e-24,3.123984250898933e-24
105.87035175879397,5.4157965097858154e-24,3.744233045020019e-24,1.3053825211228864e-23,2.2820533620552987e-24,2.000750041477017e-24,3.1046430918008528e-24
106.77437185929648,5.3759119437216375e-24,3.729774192384664e-24,1.2970728561780155e-23,2.2657546982095694e-24,1.987688801124338e-24,3.085967209286229e-24
107.67839195979899,5.3376412324239736e-24,3.716028647579727e-24,1.2891474263899661e-23,2.2500978244431666e-24,1.9752044310424883e-24,3.0679337198799664e-24
108.58241206030151,5.3009190742620306e-24,3.702961220533506e-24,1.2815884648984955e-23,2.2350574690829145e-24,1.963271452846539e-24,3.050520527228368e-24
109.48643216080401,5.265682809914027e-24,3.690538457228629e-24,1.2743790263749607e-23,2.2206093555745787e-24,1.951865513444595e-24,3.0337062950245663e-24
110.39045226130654,5.2318723154510615e-24,3.6787285540561735e-24,1.2675029490350673e-23,2.206730163298217e-24,1.940963335337459e-24,3.017470420865246e-24
111.29447236180904,5.19942989974717e-24,3.667501276395011e-24,1.2609448184081326e-23,2.193397489926494e-24,1.9305426691133816e-24,3.001793011006609e-24
112.19849246231155,5.168300206040473e-24,3.656827881207924e-24,1.2546899327816424e-23,2.180589815265209e-24,1.9205822480409584e-24,2.9866548559886612e-24
113.10251256281407,5.138430117477475e-24,3.646681043456345e-24,1.2487242702436323e-23,2.168286466517672e-24,1.9110617446675035e-24,2.972037407097946e-24
114.00653266331658,5.109768666479343e-24,3.637034786145325e-24,1.2430344572490207e-23,2.1564675849168535e-24,1.9019617293343252e-24,2.9579227536398905e-24
114.9105527638191,5.082266947775507e-24,3.627864413819627e-24,1.2376077386394142e-23,2.1451140936714615e-24,1.8932636305242378e-24,2.9442936009929086e-24
115.8145728643216,5.055878034956185e-24,3.619146449340714e-24,1.232431949049187e-23,2.1342076671741982e-24,1.8849496969603894e-24,2.9311332494173817e-24
116.71859296482411,5.0305569004014695e-24,3.6108585737827506e-24,1.2274954856337301e-23,2.123730701422497e-24,1.8770029613790556e-24,2.9184255735935432e-24
117.62261306532663,5.006260338450325e-24,3.602979569293751e-24,1.222787282058732e-23,2.1136662856040005e-24,1.869407205902461e-24,2.9061550028631926e-24
118.52663316582914,4.9829468916784114e-24,3.5954892647756015e-24,1.2182967836921853e-23,2.1039981748009138e-24,1.862146928940971e-24,2.8943065021510417e-24
119.43065326633166,4.960576780158941e-24,3.588368484243881e-24,1.2140139239435041e-23,2.094710763769169e-24,1.855207313557094e-24,2.8828655535423028e-24
120.33467336683417,4.939111833585858e-24,3.581598997735278e-24,1.2099291016967072e-23,2.085789061750091e-24,1.8485741972267417e-24,2.871818138493952e-24
121.23869346733667,4.91851542614353e-24,3.5751634746369305e-24,1.206033159787084e-23,2.0772186682738944e-24,1.842234042936028e-24,2.8611507206578734e-24
122.1427135678392,4.898752414011819e-24,3.569045439318191e-24,1.2023173644730867e-23,2.068985749915966e-24,1.8361739115546262e-24,2.8508502292948303e-24
123.0467336683417,4.879789075399888e-24,3.563229228951242e-24,1.1987733858574356e-23,2.0610770179684106e-24,1.8303814354292997e-24,2.8409040432589477e-24
123.95075376884422,4.861593053006433e-24,3.5576999534125764e-24,1.1953932792135414e-23,2.0534797069908217e-24,1.824844793143713e-24,2.83129997553308e-24
124.85477386934673,4.844133298808148e-24,3.552443457162677e-24,1.1921694671753875e-23,2.046181554205655e-24,1.81955268539302e-24,2.822026258296112e-24
125.75879396984924,4.827380021082235e-24,3.54744628300632e-24,1.1890947227509413e-23,2.0391707797049457e-24,1.814494311923985e-24,2.8130715285039006e-24
126.66281407035176,4.811304633572533e-24,3.542695637640702e-24,1.1861621531210205e-23,2.0324360674364252e-24,1.8096593494935838e-24,2.8044248139661903e-24
127.56683417085426,4.795879706712554e-24,3.538179358903218e-24,1.1833651841872913e-23,2.0259665469383454e-24,1.8050379308010947e-24,2.7960755199024323e-24
128.47085427135679,4.7810789208221945e-24,3.5338858846350124e-24,1.1806975458347594e-23,2.019751775793523e-24,1.800620624350687e-24,2.788013415960055e-24
129.3748743718593,4.766877021198238e-24,3.529804223080611e-24,1.1781532578757187e-23,2.013781722774296e-24,1.796398415203413e-24,2.7802286236792506e-24
130.2788944723618,4.753249775022055e-24,3.525923924747849e-24,1.1757266166436432e-23,2.008046751651172e-24,1.7923626865793143e-24,2.772711604388949e-24
131.18291457286432,4.740173930010936e-24,3.522235055656045e-24,1.1734121822069727e-23,2.002537605639044e-24,1.7885052022721037e-24,2.7654531475191237e-24
132.08693467336684,4.727627174742537e-24,3.518728171903945e-24,1.1712047661741284e-23,1.9972453924558653e-24,1.7848180898405297e-24,2.7584443593151228e-24
132.99095477386933,4.715588100584712e-24,3.5153942954923175e-24,1.1690994200624152e-23,1.992161569969666e-24,1.781293824542118e-24,2.7516766519401905e-24
133.89497487437185,4.704036165165785e-24,3.5122248913393135e-24,1.1670914242047452e-23,1.987277932410746e-24,1.777925213976509e-24,2.7451417329528307e-24
134.79899497487438,4.692951657322936e-24,3.509211845429741e-24,1.1651762771693065e-23,1.9825865971267855e-24,1.7747053834070436e-24,2.7388315951461136e-24
135.70301507537687,4.682315663468878e-24,3.5063474440423105e-24,1.1633496856684631e-23,1.978079991859503e-24,1.7716277617306453e-24,2.7327385067364826e-24
136.6070351758794,4.672110035319448e-24,3.503624354001682e-24,1.1616075549342608e-23,1.973750842522311e-24,1.768686068067363e-24,2.7268550018900332e-24
137.5110552763819,4.662317358927039e-24,3.501035603904747e-24,1.159945979538968e-23,1.9695921614592576e-24,1.7658742989422116e-24,2.721173871574663e-24
138.41507537688443,4.652920924967039e-24,3.498574566273088e-24,1.1583612346400691e-23,1.9655972361662848e-24,1.7631867160331423e-24,2.7156881547268723e-24
139.31909547738692,4.643904700226569e-24,3.4962349405859236e-24,1.156849767630085e-23,1.9617596184566176e-24,1.7606178344601453e-24,2.710391129722409e-24
140.22311557788944,4.635253300246884e-24,3.494010737150095e-24,1.1554081901725037e-23,1.958073114052779e-24,1.7581624115915846e-24,2.7052763061402894e-24
141.12713567839197,4.62695196307274e-24,3.491896261765808e-24,1.1540332706059635e-23,1.9545317725884413e-24,1.7558154363449145e-24,2.7003374168101155e-24
142.03115577889446,4.618986524063952e-24,3.4898861011488725e-24,1.152721926699666e-23,1.9511298780039724e-24,1.75357211895995e-24,2.69556841013294e-24
142.93517587939698,4.611343391726145e-24,3.487975109072113e-24,1.151471218743774e-23,1.9478619393201767e-24,1.7514278812238145e-24,2.690963442666268e-24
143.8391959798995,4.6040095245194826e-24,3.48615839319047e-24,1.1502783429593064e-23,1.944722681775336e-24,1.7493783471276218e-24,2.686516871964112e-24
144.743216080402,4.596972408605775e-24,3.484431302516075e-24,1.1491406252127564e-23,1.941707038311245e-24,1.7474193339358168e-24,2.682223249663334e-24
145.6472361809045,4.590220036496013e-24,3.4827894155112214e-24,1.1480555150213444e-23,1.9388101413944998e-24,1.7455468436499532e-24,2.6780773148077815e-24
146.55125628140703,4.583740886561893e-24,3.4812285287687505e-24,1.1470205798354627e-23,1.9360273151598424e-24,1.7437570548494895e-24,2.674073987402069e-24
147.45527638190956,4.577523903376367e-24,3.47974464625088e-24,1.1460334995855006e-23,1.9333540678628694e-24,1.7420463148929466e-24,2.6702083621870797e-24
148.35929648241205,4.571558478849676e-24,3.478333969058917e-24,1.1450920614808179e-23,1.9307860846299345e-24,1.7404111324635143e-24,2.6664757026295725e-24
149.26331658291457,4.565834434128678e-24,3.476992885707668e-24,1.1441941550492162e-23,1.9283192204935325e-24,1.7388481704438946e-24,2.662871435118531e-24
150.1673366834171,4.560342002228584e-24,3.4757179628796505e-24,1.1433377674057782e-23,1.925949493701932e-24,1.7373542391058336e-24,2.6593911433611374e-24
151.07135678391958,4.5550718113674804e-24,3.474505936635431e-24,1.1425209787404769e-23,1.923673079292252e-24,1.7359262896004563e-24,2.656030562971508e-24
151.9753768844221,4.550014868975168e-24,3.473353704057589e-24,1.1417419580144346e-23,1.9214863029166096e-24,1.7345614077361033e-24,2.6527855762455627e-24
152.87939698492463,4.545162546349075e-24,3.4722583153069134e-24,1.1409989588551853e-23,1.9193856349113755e-24,1.733256808030985e-24,2.649652207115618e-24
153.78341708542715,4.540506563931027e-24,3.471216966070501e-24,1.1402903156417375e-23,1.9173676845999654e-24,1.7320098280285053e-24,2.6466266162785306e-24
154.68743718592964,4.536038977179765e-24,3.470226990382409e-24,1.139614439770662e-23,1.9154291948199634e-24,1.7308179228636614e-24,2.6437050964914162e-24
155.59145728643216,4.531752163015116e-24,3.469285853798501e-24,1.1389698160948362e-23,1.9135670366657602e-24,1.729678660069426e-24,2.6408840680291813e-24
156.49547738693468,4.527638806810663e-24,3.4683911469079945e-24,1.1383549995268557e-23,1.9117782044381982e-24,1.7285897146125117e-24,2.6381600742983014e-24
157.39949748743717,4.523691889912738e-24,3.46754057916511e-24,1.137768611799506e-23,1.9100598107930928e-24,1.7275488641483917e-24,2.6355297776014744e-24
158.3035175879397,4.51990467766444e-24,3.466731973025031e-24,1.137209338376027e-23,1.908409082080785e-24,1.7265539844858888e-24,2.632989955047953e-24
159.20753768844222,4.516270707914226e-24,3.4659632583691506e-24,1.1366759255032442e-23,1.9068233538692074e-24,1.7256030452520787e-24,2.630537494604553e-24
160.1115577889447,4.512783779989497e-24,3.46523246720535e-24,1.1361671774009645e-23,1.9053000666432433e-24,1.7246941057486567e-24,2.62816939128249e-24
161.01557788944723,4.509437944116335e-24,3.464537728629724e-24,1.1356819535813316e-23,1.9038367616734223e-24,1.7238253109913194e-24,2.6258827434553836e-24
161.91959798994975,4.506227491267352e-24,3.463877264036867e-24,1.1352191662921327e-23,1.9024310770473022e-24,1.722994887924069e-24,2.623674749303906e-24
