time,lat,lon,vel,wind_dir,wind_strength,dt,bin_dt,id_map,lat_map,lon_map,proba,M0
1175166.8859421208,26.75780651207992,117.72795003300251,51.82161218073015,92.21192962428294,55.0776077657781,326.43524609503356,327,8264,26.36363636363636,118.18181818181819,0.14317187122972064,5.6
1181405.7613471516,26.608074220475068,120.97205605800907,51.82161218073015,92.21192962428294,55.0776077657781,328.16826704087543,329,8364,26.36363636363636,121.81818181818181,0.14369625373756323,5.6
1183257.402207018,26.5713945391462,121.93447643140463,53.2456846077924,92.6741834989657,55.0776077657781,328.6826117241717,329,8364,26.36363636363636,121.81818181818181,0.14369625373756323,5.6
1188839.9325886862,26.415135228283614,124.91100634222268,52.863696583675456,92.72088607138284,55.0776077657781,330.2333146079684,331,8464,26.36363636363636,125.45454545454544,0.14422018358388666,5.6
1194795.1726534332,26.245623694972764,128.0588012592227,52.526295326578094,92.54466271542051,55.0776077657781,331.887547959287,332,8564,26.36363636363636,129.09090909090907,0.14474416572400017,5.6
1202347.799611402,26.03209085341498,132.01902434516495,52.26679020680723,92.3906454654494,55.0776077657781,333.9854998920561,334,8664,26.36363636363636,132.7272727272727,0.14526864222816172,5.6
1209993.458266111,25.826771472475333,136.00177522270593,52.689857175930925,92.49521159365848,55.0776077657781,336.10929396280864,337,8764,26.36363636363636,136.36363636363637,0.14579391819729626,5.6
1217643.862743351,25.613062635910577,140.0117698248453,53.0853924493132,92.57477012075644,55.0776077657781,338.23440631759746,339,8864,26.36363636363636,140.0,0.14632012750335543,5.6
1225289.1229189534,25.392971596896512,144.04154700305213,53.13908866998097,92.52244374463358,55.0776077657781,340.3580896997093,341,8963,24.545454545454547,143.63636363636363,0.14684830601668974,5.6
1230805.4651423066,25.24779948817469,146.9485614121714,53.13908866998097,92.52244374463358,55.0776077657781,341.89040698397406,342,9063,24.545454545454547,147.27272727272725,0.14737714752226083,5.6
1231502.5472527666,25.23262622697312,147.31583771171535,52.36276764527349,92.1355466556595,55.0776077657781,342.0840409035463,343,9063,24.545454545454547,147.27272727272725,0.14790566121586135,5.6
1238591.379542,25.06204124587806,150.99255681584327,52.36276764527349,92.1355466556595,55.0776077657781,344.05316098388886,345,9163,24.545454545454547,150.90909090909088,0.14843435038906072,5.6
1239684.929850114,25.04169635000041,151.5595800835166,52.34334595313525,92.06966531677762,55.0776077657781,344.356924958365,345,9163,24.545454545454547,150.90909090909088,0.14843435038906072,5.6
1246268.2153663312,24.89027165889413,154.96816779448943,52.34334595313525,92.06966531677762,55.0776077657781,346.18561537953644,347,9263,24.545454545454547,154.54545454545456,0.14896247445127442,5.6
1247726.875712316,24.863469421010645,155.72317192702167,52.28765892419071,91.97811177392248,55.0776077657781,346.5907988089767,347,9263,24.545454545454547,154.54545454545456,0.14896247445127442,5.6
1254002.8630162275,24.72604336535728,158.96506772556978,52.28765892419071,91.97811177392248,55.0776077657781,348.33412861561874,349,9363,24.545454545454547,158.1818181818182,0.14948925647158862,5.6
1255810.9563808097,24.693676616524783,159.89872730430446,52.27280938369488,91.89571815945251,55.0776077657781,348.8363767724471,349,9363,24.545454545454547,158.1818181818182,0.14948925647158862,5.6
1261793.2591558464,24.56858813426849,162.98428976943535,52.46191432127215,92.11131226794238,55.0776077657781,350.49812754329065,351,9463,24.545454545454547,161.8181818181818,0.15001402135435116,5.6
1267729.6502632755,24.43375933806343,166.05356335543527,52.31015300266765,91.98383660305186,55.0776077657781,352.1471250731321,353,9563,24.545454545454547,165.45454545454544,0.1505363961204349,5.6
1275517.6521083885,24.253330823188733,170.063379424639,52.38579093177462,91.96774005116012,55.0776077657781,354.3104589189968,355,9663,24.545454545454547,169.09090909090907,0.15105632469762698,5.6
1283286.2713938209,24.07461384254315,174.06345752090309,54.36732685010456,92.7238843357556,55.0776077657781,356.4684087205058,357,9763,24.545454545454547,172.7272727272727,0.1515741179533625,5.6
1290612.8753010728,23.85387249312767,177.96982866210374,54.36732685010456,92.7238843357556,55.0776077657781,358.50357647252025,359,9863,24.545454545454547,176.36363636363637,0.15209047724362268,5.6
1290963.123422894,23.845588845529967,178.15653740459774,54.57709927256028,92.4330127043613,55.0776077657781,358.60086761747056,359,9863,24.545454545454547,176.36363636363637,0.15209047724362268,5.6
1294378.66146401,23.76331161150532,179.98361867113124,54.57709927256028,92.4330127043613,55.0776077657781,359.5496281844472,360,63,24.545454545454547,-180.0,0.15260639717559665,5.6
1299711.1577149944,23.625494992117737,-177.16674068331326,55.0776077657781,-88.1339707004282,55.0776077657781,361.030877143054,362,162,22.72727272727272,-176.36363636363637,0.1531225607068023,5.6
0.0,50.0,50.0,65.18785886719888,90.86092206816312,55.0776077657781,0.0,0,6377,50.0,49.09090909090909,0.0005859195061381772,6.4
3315.069698290442,49.9317172201286,53.01036819931745,60.71501885474137,90.98757624596456,55.0776077657781,0.9208526939695671,1,6477,50.0,52.72727272727272,0.0011715109306779103,6.4
6825.18743505643,49.86077209631589,55.97466734856522,60.71501885474137,90.98757624596456,55.0776077657781,1.8958853986267863,2,6577,50.0,56.363636363636346,0.0017567670984294237,6.4
