m_rr,m_tt,m_pp,m_rt,m_rp,m_tp,UTC,time (years),depth,mag
,,,,,,1528712721390000000,35.46694322012938,0.52,3.68
,,,,,,1528713948830000000,35.466982141996446,-0.36,4.12
,,,,,,1528714251330000000,35.46699173420852,0.72,3.31
,,,,,,1528720922220000000,35.46720326674277,0.49,3.03
,,,,,,1528723304070000000,35.46727879471081,1.04,3.07
,,,,,,1528726288300000000,35.467373424023336,1.45,3.12
,,,,,,1528727395680000000,35.46740853881279,0.99,3.14
,,,,,,1528727769740000000,35.46742040017757,1.25,3.05
-1.0848e+17,6.086e+16,4.762e+16,-4.738e+16,-3860000000000000.0,4.665e+16,1528728234340000000,35.467435132546925,0.54,5.3
,,,,,,1528785100630000000,35.46923835077372,1.01,3.08
,,,,,,1528786458660000000,35.46928141362253,1.36,3.49
,,,,,,1528790897060000000,35.469422154363265,1.0,3.01
,,,,,,1528791026000000000,35.46942624302385,0.65,3.1
,,,,,,1528791253960000000,35.469433471588026,-1.12,3.15
,,,,,,1528791827160000000,35.469451647640795,1.1,3.02
,,,,,,1528792859300000000,35.46948437658549,0.33,3.57
,,,,,,1528792965920000000,35.46948775748351,0.59,3.71
,,,,,,1528793627230000000,35.46950872748605,0.57,3.49
,,,,,,1528796963960000000,35.46961453450025,1.16,3.08
,,,,,,1528797677670000000,35.46963716609589,0.44,3.89
,,,,,,1528797902400000000,35.46964429223745,0.91,3.51
,,,,,,1528799586670000000,35.46969770008879,1.52,3.88
,,,,,,1528802685780000000,35.46979597222222,0.74,3.32
,,,,,,1528804009480000000,35.469837946473874,0.95,3.2
,,,,,,1528804075570000000,35.46984004217402,0.82,3.31
,,,,,,1528804286930000000,35.46984674435566,0.87,3.69
-1.0832e+17,5.467e+16,5.365e+16,-2.639e+16,-2.448e+16,4.741e+16,1528804371230000000,35.46984941749112,0.72,5.3
,,,,,,1528805491470000000,35.469884940068496,11.68,3.22
,,,,,,1528835220490000000,35.47082764110858,0.6,3.14
,,,,,,1528847797360000000,35.471226451040074,0.99,3.43
,,,,,,1528859337210000000,35.47159237728311,0.58,3.07
,,,,,,1528862308920000000,35.47168660958904,0.45,3.51
,,,,,,1528862880620000000,35.471704738077115,0.8,3.26
,,,,,,1528868028700000000,35.47186798262304,0.39,3.4
,,,,,,1528868173480000000,35.47187257356672,0.92,3.21
,,,,,,1528869649320000000,35.47191937214612,6.03,3.4
,,,,,,1528871646410000000,35.47198269945459,1.31,3.1
,,,,,,1528876950490000000,35.47215089072806,0.15,3.64
,,,,,,1528877318230000000,35.472162551686964,1.55,3.73
,,,,,,1528880566070000000,35.47226554001776,-0.01,3.3
,,,,,,1528880796920000000,35.47227286022324,0.55,3.64
,,,,,,1528880993380000000,35.472279089928975,0.82,3.58
,,,,,,1528881534630000000,35.47229625285389,-0.01,3.53
,,,,,,1528882882300000000,35.47233898718924,0.76,3.0
,,,,,,1528883478520000000,35.47235789320142,0.84,3.39
,,,,,,1528883518650000000,35.472359165715375,0.63,3.52
,,,,,,1528884654780000000,35.472395192161336,0.69,3.01
,,,,,,1528887256300000000,35.47247768581938,3.99,3.17
,,,,,,1528887263350000000,35.47247790937341,0.4,3.58
,,,,,,1528887367230000000,35.47248120338661,0.79,3.27
,,,,,,1528889501590000000,35.47254888349822,0.87,3.3
,,,,,,1528889576170000000,35.47255124841451,-0.45,3.45
,,,,,,1528889658110000000,35.47255384671486,0.58,3.12
,,,,,,1528892148900000000,35.47263282914764,0.39,3.96
,,,,,,1528895291850000000,35.47273249143835,1.21,3.1
,,,,,,1528895898430000000,35.47275172596398,0.89,3.08
,,,,,,1528897147070000000,35.472791320078635,0.92,3.48
-1.0733e+17,4.616e+16,6.117e+16,-3.397e+16,3.048e+16,5.146e+16,1528897177610000000,35.47279228849568,0.27,5.3
,,,,,,1528929833420000000,35.47382779743785,0.62,3.5
,,,,,,1528946121810000000,35.4743442988965,0.78,3.12
,,,,,,1528948943080000000,35.474433760781324,0.51,3.18
,,,,,,1528949900520000000,35.474464121004566,0.77,3.15
,,,,,,1528953028790000000,35.474563317795536,0.8,3.42
,,,,,,1528953755320000000,35.4745863559107,-0.72,3.17
,,,,,,1528954338670000000,35.47460485381786,0.68,3.03
,,,,,,1528954397150000000,35.474606708206494,1.16,3.42
,,,,,,1528954836250000000,35.47462063197615,0.08,3.49
,,,,,,1528958109410000000,35.474724423198886,0.76,3.04
,,,,,,1528958404930000000,35.47473379407661,0.41,3.23
,,,,,,1528962370230000000,35.47485953291476,0.41,3.22
,,,,,,1528962507290000000,35.47486387905885,0.68,3.09
,,,,,,1528965022980000000,35.47494365106545,0.83,3.55
,,,,,,1528967221550000000,35.47501336726281,1.29,3.64
,,,,,,1528967336630000000,35.475017016425674,0.64,3.08
,,,,,,1528972078560000000,35.47516738203957,0.8,3.6
,,,,,,1528972485150000000,35.4751802749239,0.85,3.33
,,,,,,1528976037160000000,35.47529290842213,0.08,3.8
,,,,,,1528976037160000000,35.47529290842213,0.08,3.78
,,,,,,1528976082560000000,35.475294348046674,1.23,4.2
,,,,,,1528977272430000000,35.47533207857687,1.0,3.35
,,,,,,1528978225720000000,35.47536230720446,0.75,3.07
,,,,,,1528978944980000000,35.47538511478945,1.15,3.04
,,,,,,1528981432690000000,35.47546399955606,0.68,3.21
-1.13e+17,4.005e+16,7.295e+16,-3.081e+16,4.668e+16,5.259e+16,1528982377120000000,35.4754939472349,0.43,5.3
,,,,,,1528982586630000000,35.47550059075343,-0.06,3.27
,,,,,,1529022502580000000,35.47676631722476,0.83,3.05
,,,,,,1529028782650000000,35.4769654569381,0.71,3.04
,,,,,,1529031195460000000,35.4770419666413,0.64,3.12
,,,,,,1529033610340000000,35.477118541983764,0.76,3.09
,,,,,,1529035069210000000,35.477164802447994,0.77,3.12
,,,,,,1529035585270000000,35.477181166603245,0.51,3.11
,,,,,,1529041018650000000,35.477353457952816,0.26,3.03
,,,,,,1529045997730000000,35.47751134354389,0.71,3.34
,,,,,,1529047776070000000,35.47756773433536,0.29,3.95
,,,,,,1529049451790000000,35.477620871067984,0.64,3.01
,,,,,,1529051604520000000,35.477689133688486,0.6,3.4
,,,,,,1529052290010000000,35.47771087043379,1.28,3.48
,,,,,,1529053161710000000,35.477738511859464,0.9,3.18
,,,,,,1529053338300000000,35.477744111491624,1.33,3.39
,,,,,,1529053338340000000,35.477744112760014,1.39,3.95
,,,,,,1529053473990000000,35.4777484141933,0.69,3.21
,,,,,,1529056088140000000,35.47783130834602,0.9,3.06
,,,,,,1529057693950000000,35.47788222824708,0.95,3.21
,,,,,,1529057779830000000,35.477884951484015,0.45,3.43
,,,,,,1529059829080000000,35.47794993277524,0.33,3.21
,,,,,,1529063015420000000,35.47805097095383,9.53,3.77
,,,,,,1529063386230000000,35.478062729261794,0.9,3.12
,,,,,,1529064022750000000,35.47808291317859,0.33,3.1
,,,,,,1529064191680000000,35.478088269913755,0.46,3.55
,,,,,,1529064334260000000,35.47809279109589,0.7,3.06
,,,,,,1529065455520000000,35.47812834601725,0.98,3.16
,,,,,,1529065558120000000,35.4781315994419,0.91,3.03
,,,,,,1529066694350000000,35.47816762905885,1.16,3.01
,,,,,,1529067297780000000,35.47818676369863,1.02,3.08
,,,,,,1529067889140000000,35.47820551560122,0.78,3.16
,,,,,,1529068315620000000,35.4782190391933,0.81,3.21
,,,,,,1529069168910000000,35.47824609684171,6.29,3.23
,,,,,,1529070361360000000,35.478283909183155,0.46,3.22
,,,,,,1529070623900000000,35.47829223427195,0.67,3.13
,,,,,,1529071736520000000,35.4783275152207,0.45,3.45
,,,,,,1529072251580000000,35.47834384766616,0.64,3.1
,,,,,,1529072516570000000,35.47835225044393,0.32,3.01
,,,,,,1529073694430000000,35.47838960013952,1.55,3.03
,,,,,,1529074001020000000,35.478399322044645,0.11,3.28
,,,,,,1529074945220000000,35.47842926243024,0.92,3.2
,,,,,,1529075456320000000,35.47844546930492,-0.36,3.04
,,,,,,1529075571390000000,35.478449118150685,0.47,3.09
,,,,,,1529075733230000000,35.47845425006342,0.25,3.93
,,,,,,1529075898770000000,35.47845949930238,0.98,3.02
,,,,,,1529079952340000000,35.478588037163874,3.3,3.39
,,,,,,1529080269830000000,35.47859810470573,1.01,3.01
,,,,,,1529080504980000000,35.47860556126332,0.56,3.16
,,,,,,1529080581940000000,35.47860800164891,0.5,3.33
,,,,,,1529082267440000000,35.4786614485033,1.1,4.09
,,,,,,1529082317430000000,35.4786630336758,-0.11,3.73
,,,,,,1529082420020000000,35.47866628678336,0.81,3.81
,,,,,,1529082441350000000,35.478666963153216,0.79,3.93
,,,,,,1529082590740000000,35.478671700279044,0.7,3.26
,,,,,,1529086363850000000,35.47879134481227,2.9,3.19
,,,,,,1529087034430000000,35.47881260876459,0.85,3.24
,,,,,,1529088126460000000,35.478847236808726,0.62,3.62
,,,,,,1529089612020000000,35.47889434360731,0.34,3.04
,,,,,,1529089971030000000,35.47890572773972,-0.51,3.12
,,,,,,1529090904790000000,35.478935337075086,0.77,3.26
,,,,,,1529092377940000000,35.47898205035515,0.54,3.21
,,,,,,1529092711050000000,35.47899261320396,0.54,3.11
,,,,,,1529092833150000000,35.478996484969564,0.57,3.02
,,,,,,1529092836670000000,35.478996596588026,1.4,3.5
,,,,,,1529095695300000000,35.47908724315069,-1.09,3.23
,,,,,,1529095897350000000,35.47909365011415,0.38,3.95
,,,,,,1529099586120000000,35.47921062024353,0.29,3.19
-1.1409e+17,5.521e+16,5.888e+16,-1.767e+16,4.427e+16,4.693e+16,1529099799920000000,35.47921739979706,0.2,5.3
,,,,,,1529100158440000000,35.47922876839168,0.09,3.35
,,,,,,1529142906010000000,35.48058428494419,0.78,3.18
,,,,,,1529148406090000000,35.48075869133688,1.13,3.02
,,,,,,1529150348760000000,35.48082029299848,0.77,3.02
,,,,,,1529153189760000000,35.48091038051751,0.39,3.5
,,,,,,1529153440920000000,35.48091834474886,1.31,3.45
,,,,,,1529154467430000000,35.48095089516743,0.47,3.06
,,,,,,1529158623400000000,35.48108268011162,0.62,3.03
,,,,,,1529161896740000000,35.48118647704211,0.78,3.01
,,,,,,1529162030180000000,35.48119070839675,0.75,3.38
,,,,,,1529168447430000000,35.48139419805936,1.3,3.15
,,,,,,1529170398150000000,35.48145605498478,0.33,3.09
,,,,,,1529172136960000000,35.48151119228818,0.44,3.19
,,,,,,1529172239240000000,35.4815144355657,0.68,4.06
,,,,,,1529180111300000000,35.48176405695079,0.76,3.15
,,,,,,1529180131650000000,35.48176470224506,0.45,3.06
,,,,,,1529180237860000000,35.48176807014206,0.87,3.03
-1.2143e+17,5.467e+16,6.676e+16,-3200000000000000.0,-2.638e+16,4.34e+16,1529180297660000000,35.481769966387624,0.26,5.3
,,,,,,1529219141150000000,35.48300168537545,0.94,3.01
,,,,,,1529222858930000000,35.48311957540589,1.23,3.03
,,,,,,1529224747770000000,35.48317947012938,-1.15,3.44
,,,,,,1529225145760000000,35.48319209030949,0.87,3.11
,,,,,,1529228560220000000,35.483300362125824,0.99,3.1
,,,,,,1529229647800000000,35.483334849061386,0.44,3.03
,,,,,,1529231261780000000,35.483386028031454,-0.82,3.3
,,,,,,1529234870310000000,35.48350045376712,1.33,3.57
,,,,,,1529234902740000000,35.48350148211568,0.29,4.02
,,,,,,1529235109500000000,35.48350803843227,0.67,3.01
,,,,,,1529235982230000000,35.48353571251903,0.77,3.05
,,,,,,1529236752280000000,35.48356013064434,1.29,3.02
,,,,,,1529239624740000000,35.483651215753426,0.47,3.37
,,,,,,1529240661000000000,35.48368407534247,1.08,3.01
,,,,,,1529241049000000000,35.483696378741755,0.83,3.15
,,,,,,1529241842160000000,35.483721529680366,1.26,3.05
,,,,,,1529242868070000000,35.48375406107306,0.56,3.26
,,,,,,1529244129330000000,35.483794055365294,0.59,3.62
,,,,,,1529245195560000000,35.4838278652968,0.46,3.53
,,,,,,1529245212390000000,35.483828398972605,1.16,4.21
,,,,,,1529245344210000000,35.48383257895738,0.89,3.05
,,,,,,1529247438540000000,35.48389898972603,0.71,3.16
,,,,,,1529247765930000000,35.48390937119483,0.45,3.12
,,,,,,1529248168800000000,35.48392214611872,0.83,3.64
,,,,,,1529248736740000000,35.48394015537798,0.48,3.06
,,,,,,1529249071840000000,35.48395078132927,0.77,3.33
,,,,,,1529249930100000000,35.48397799657534,0.71,3.05
,,,,,,1529251487950000000,35.48402739567479,0.81,3.2
,,,,,,1529251604490000000,35.48403109113394,0.42,3.11
,,,,,,1529251998390000000,35.48404358162101,0.29,3.84
,,,,,,1529252099070000000,35.48404677416286,0.63,3.95
-1.083e+17,5.707e+16,5.123e+16,-1.995e+16,5.368e+16,5.491e+16,1529252773090000000,35.48406814719685,0.8,5.3
,,,,,,1529265591190000000,35.484474606481484,0.43,3.24
,,,,,,1529287843230000000,35.485180214041094,2.63,3.1
,,,,,,1529288662820000000,35.4852062030695,1.11,3.48
,,,,,,1529289953590000000,35.4852471331177,7.96,3.56
,,,,,,1529290909950000000,35.48527745909437,0.64,3.08
,,,,,,1529293818250000000,35.485369680682396,0.76,3.59
,,,,,,1529293928400000000,35.48537317351599,0.81,3.36
,,,,,,1529299975400000000,35.48556492262811,0.41,3.2
,,,,,,1529300680350000000,35.48558727644596,0.35,3.77
,,,,,,1529300849060000000,35.48559262620497,0.4,3.07
,,,,,,1529303433740000000,35.485674585870115,1.41,3.27
,,,,,,1529305485910000000,35.48573965975393,1.22,3.23
,,,,,,1529305534790000000,35.485741209728566,0.6,3.32
,,,,,,1529305719540000000,35.48574706811263,0.93,3.19
,,,,,,1529305795410000000,35.485749473934554,0.99,3.21
,,,,,,1529306924410000000,35.485785274289704,0.83,3.03
,,,,,,1529307592010000000,35.48580644374683,1.31,3.42
,,,,,,1529308626860000000,35.48583925862506,0.65,3.11
,,,,,,1529309676760000000,35.485872550735664,0.4,3.64
,,,,,,1529310396180000000,35.48589536339422,0.22,3.06
,,,,,,1529311976160000000,35.48594546423136,1.06,3.24
,,,,,,1529312922460000000,35.48597547120751,0.42,3.13
,,,,,,1529313554120000000,35.48599550101471,0.46,3.57
,,,,,,1529313554240000000,35.48599550481989,0.26,3.05
,,,,,,1529314619400000000,35.486029280821924,0.84,3.6
,,,,,,1529317509950000000,35.48612093956114,0.84,3.18
,,,,,,1529318079310000000,35.4861389938483,1.08,3.22
,,,,,,1529318190730000000,35.48614252695332,0.39,3.97
,,,,,,1529318316900000000,35.486146527777784,0.78,3.52
,,,,,,1529320580240000000,35.48621829781837,0.69,3.4
,,,,,,1529322165940000000,35.486268580035514,-0.09,3.01
,,,,,,1529322491730000000,35.48627891076865,0.47,3.06
,,,,,,1529323074250000000,35.486297382356675,1.24,3.08
,,,,,,1529323133080000000,35.48629924784373,0.86,3.07
,,,,,,1529326311290000000,35.486400028221716,1.09,3.19
,,,,,,1529327047500000000,35.48642337328767,0.69,3.08
,,,,,,1529327099300000000,35.48642501585489,-0.06,3.59
,,,,,,1529327129610000000,35.48642597697869,0.89,3.76
,,,,,,1529327578750000000,35.48644021911466,0.37,3.24
,,,,,,1529328468760000000,35.48646844114663,0.99,3.25
,,,,,,1529328854180000000,35.48648066273466,0.67,3.05
,,,,,,1529329019350000000,35.48648590024099,-0.54,3.38
,,,,,,1529329144560000000,35.48648987062405,1.42,4.09
,,,,,,1529329871510000000,35.48651292205733,0.7,3.44
,,,,,,1529331226270000000,35.48655588121512,0.58,3.09
,,,,,,1529331828890000000,35.48657499016997,0.11,3.97
,,,,,,1529332036410000000,35.486581570586,0.41,3.19
,,,,,,1529332165760000000,35.48658567224759,0.88,3.1
,,,,,,1529333434460000000,35.48662590246068,1.11,3.07
,,,,,,1529333775120000000,35.486636704718414,0.4,3.18
,,,,,,1529334255510000000,35.48665193778539,0.57,3.04
-1.0915e+17,4.699e+16,6.215e+16,-2.441e+16,-2.81e+16,4.804e+16,1529338368500000000,35.48678235984272,0.33,5.3
,,,,,,1529366611960000000,35.48767795408422,0.5,3.49
,,,,,,1529374086180000000,35.487914960045664,0.81,3.05
,,,,,,1529376903660000000,35.48800430175039,0.92,3.04
,,,,,,1529379828200000000,35.48809703830543,1.16,3.04
,,,,,,1529380627450000000,35.48812238235667,0.91,3.62
,,,,,,1529382459980000000,35.48818049150178,0.32,3.11
,,,,,,1529384094950000000,35.48823233606038,1.27,3.06
,,,,,,1529388913880000000,35.488385143328266,0.72,3.31
,,,,,,1529389331350000000,35.48839838121511,0.53,3.3
,,,,,,1529389546100000000,35.48840519089295,1.32,3.15
,,,,,,1529389661930000000,35.48840886383815,1.39,3.1
,,,,,,1529390099000000000,35.48842272323694,0.92,3.13
,,,,,,1529393055400000000,35.48851647006596,1.23,3.04
,,,,,,1529394342400000000,35.488557280568244,1.33,3.0
,,,,,,1529394562060000000,35.48856424594114,0.41,3.25
,,,,,,1529396869030000000,35.488637399479956,0.3,3.31
,,,,,,1529398195430000000,35.48867945934805,0.43,3.43
,,,,,,1529399865140000000,35.48873240550482,0.9,3.05
,,,,,,1529403095440000000,35.48883483764587,0.79,3.52
,,,,,,1529403654600000000,35.48885256849315,0.13,3.1
,,,,,,1529404157710000000,35.4888685220066,0.17,3.02
,,,,,,1529404866480000000,35.48889099695586,0.58,3.17
,,,,,,1529405312690000000,35.48890514618214,0.51,3.29
,,,,,,1529405607210000000,35.48891448535008,1.11,3.39
,,,,,,1529405702810000000,35.48891751680619,8.32,3.32
,,,,,,1529406949670000000,35.488957054477424,0.74,3.01
,,,,,,1529408232440000000,35.48899773084729,0.66,3.19
,,,,,,1529408490940000000,35.489005927828515,0.6,3.06
,,,,,,1529408748250000000,35.48901408707509,0.33,3.24
,,,,,,1529409736240000000,35.48904541603247,0.13,3.54
,,,,,,1529409918920000000,35.489051208777276,0.34,3.08
,,,,,,1529410255950000000,35.489061895928465,1.34,3.11
,,,,,,1529412073330000000,35.489119524670215,0.91,3.11
,,,,,,1529414963940000000,35.48921118531202,0.53,3.14
,,,,,,1529415574250000000,35.48923053811517,0.83,3.1
,,,,,,1529416154740000000,35.48924894533232,1.37,3.0
,,,,,,1529416298240000000,35.48925349568747,0.32,3.16
,,,,,,1529416425090000000,35.48925751807458,1.09,3.02
,,,,,,1529418097830000000,35.48931056031202,0.78,3.24
,,,,,,1529419608230000000,35.489358454781836,1.2,3.43
-1.03704e+17,4.7324e+16,5.638e+16,7445000000000000.0,1716000000000000.0,4.3497e+16,1529420734000000000,35.48939415271436,0.49,5.3
,,,,,,1529420756010000000,35.48939485064688,-0.93,4.15
,,,,,,1529454259920000000,35.490457252663624,6.84,4.56
,,,,,,1529459316310000000,35.49061758973871,0.2,3.14
,,,,,,1529467474020000000,35.490876269025875,-0.22,3.15
,,,,,,1529468056400000000,35.49089473617453,0.65,3.57
,,,,,,1529472287210000000,35.49102889427955,0.78,3.15
,,,,,,1529473969760000000,35.49108224759006,0.81,3.53
,,,,,,1529477032020000000,35.49117935121765,0.67,3.39
,,,,,,1529477167950000000,35.49118366152968,1.02,3.28
,,,,,,1529477457220000000,35.49119283422121,0.82,3.01
,,,,,,1529478755870000000,35.49123401414256,3.82,3.22
,,,,,,1529479561260000000,35.49125955289193,2.87,3.39
,,,,,,1529479826580000000,35.49126796613394,1.41,3.22
,,,,,,1529479861230000000,35.49126906487823,0.67,3.13
,,,,,,1529480408320000000,35.49128641298833,0.48,3.83
,,,,,,1529480857650000000,35.49130066114917,0.82,3.19
,,,,,,1529480862970000000,35.49130082984526,0.36,3.42
,,,,,,1529484034260000000,35.491401390791474,1.46,3.19
,,,,,,1529485802940000000,35.491457475266365,0.85,3.22
,,,,,,1529487172700000000,35.49150091007103,0.2,3.36
,,,,,,1529488470620000000,35.49154206684424,0.81,3.3
,,,,,,1529488772080000000,35.49155162607813,5.82,3.32
,,,,,,1529488887710000000,35.49155529268138,0.9,3.4
,,,,,,1529488926640000000,35.49155652714359,1.24,3.36
,,,,,,1529489345680000000,35.49156981481482,0.38,3.29
,,,,,,1529489660770000000,35.49157980625317,-1.13,3.04
,,,,,,1529493219710000000,35.49169265950025,0.03,3.49
,,,,,,1529493476270000000,35.49170079496449,1.23,3.32
,,,,,,1529494670400000000,35.49173866057839,1.06,3.06
,,,,,,1529494730120000000,35.49174055428716,0.47,3.79
,,,,,,1529495039080000000,35.49175035134449,0.89,3.17
,,,,,,1529495972570000000,35.491779952118215,0.62,3.53
,,,,,,1529498634070000000,35.491864347729575,0.76,3.11
,,,,,,1529500225770000000,35.49191482020548,0.2,3.03
,,,,,,1529501761210000000,35.491963508688485,0.23,3.01
,,,,,,1529502795210000000,35.491996296613394,0.54,3.17
,,,,,,1529504412010000000,35.49204756500507,0.94,3.22
,,,,,,1529504459280000000,35.49204906392694,1.17,3.16
-1.0747e+17,5.227e+16,5.519e+16,-5.387e+16,1.703e+16,5.263e+16,1529504543430000000,35.49205173230594,-0.02,5.3
,,,,,,1529544874160000000,35.49333061136479,0.87,3.24
,,,,,,1529547063570000000,35.49340003710046,10.33,3.21
,,,,,,1529547183610000000,35.49340384354388,1.36,3.24
,,,,,,1529552758830000000,35.493580632610346,0.25,3.02
,,,,,,1529553796940000000,35.493613550862506,0.72,3.7
,,,,,,1529553889420000000,35.49361648338407,0.54,3.21
,,,,,,1529555516690000000,35.49366808377727,1.24,4.14
,,,,,,1529555679210000000,35.493673237252665,0.67,3.28
,,,,,,1529557025840000000,35.49371593860984,0.24,3.0
,,,,,,1529561155620000000,35.493846893074576,1.93,3.07
,,,,,,1529563391460000000,35.49391779109589,0.37,3.01
,,,,,,1529563887790000000,35.493933529616946,0.38,3.18
,,,,,,1529564417510000000,35.49395032692796,0.43,3.52
,,,,,,1529564495790000000,35.49395280917047,0.76,3.37
,,,,,,1529564928040000000,35.493966515728054,0.56,3.14
,,,,,,1529566645510000000,35.494020976344494,8.06,3.11
,,,,,,1529568731020000000,35.494087107432776,0.37,3.03
,,,,,,1529569220670000000,35.494102634132425,0.37,3.5
,,,,,,1529570237060000000,35.49413486364789,0.11,3.05
,,,,,,1529570678490000000,35.49414886130137,-0.85,3.39
,,,,,,1529571735350000000,35.49418237411212,1.37,3.1
,,,,,,1529571816020000000,35.494184932141046,0.73,3.43
,,,,,,1529572273130000000,35.49419942700406,0.69,3.03
,,,,,,1529573228020000000,35.49422970636733,2.52,3.35
,,,,,,1529573534990000000,35.49423944032217,-0.75,3.12
,,,,,,1529574833120000000,35.49428060375443,0.48,3.03
,,,,,,1529577310220000000,35.494359152080165,0.38,3.4
,,,,,,1529579660530000000,35.49443367992136,0.58,3.33
,,,,,,1529580374980000000,35.494456334982246,0.35,3.13
,,,,,,1529580687160000000,35.49446623414511,0.17,3.7
,,,,,,1529580818150000000,35.49447038781076,0.96,3.2
,,,,,,1529581050400000000,35.49447775240995,0.49,3.4
,,,,,,1529581250660000000,35.49448410261289,-0.05,3.03
,,,,,,1529581631000000000,35.49449616311517,1.28,3.14
,,,,,,1529585255880000000,35.49461110730594,6.16,3.12
,,,,,,1529586217130000000,35.494641588343484,-0.19,3.5
,,,,,,1529588307530000000,35.49470787449264,5.38,3.21
,,,,,,1529589503540000000,35.49474579972095,0.46,3.02
,,,,,,1529591776630000000,35.49481787893202,-0.5,3.25
,,,,,,1529593613410000000,35.494876122843735,0.56,3.43
,,,,,,1529593701710000000,35.494878922818366,0.75,3.44
,,,,,,1529595356890000000,35.494931408231864,0.44,3.79
,,,,,,1529595520560000000,35.49493659817352,0.44,3.21
,,,,,,1529597967410000000,35.49501418727803,0.6,3.28
,,,,,,1529599351740000000,35.49505808409437,0.31,3.0
,,,,,,1529600213180000000,35.49508540017758,0.46,3.63
,,,,,,1529600661760000000,35.49509962455606,6.45,3.18
,,,,,,1529603702970000000,35.49519606069254,1.05,3.26
,,,,,,1529603886690000000,35.49520188641553,0.37,3.03
,,,,,,1529604431850000000,35.49521917332572,0.73,3.05
,,,,,,1529604875030000000,35.495233226471335,0.34,3.01
,,,,,,1529606411500000000,35.495281947615425,-0.29,3.66
,,,,,,1529607429280000000,35.49531422120751,4.05,3.38
,,,,,,1529609811750000000,35.495389768835615,0.41,3.18
,,,,,,1529610027010000000,35.49539659468544,0.75,3.02
,,,,,,1529611678530000000,35.495448964041096,0.14,3.33
,,,,,,1529611995510000000,35.49545901541096,0.78,3.15
,,,,,,1529613821910000000,35.49551693017504,0.54,3.01
,,,,,,1529615250370000000,35.49556222634449,-0.31,3.06
,,,,,,1529615656600000000,35.49557510781329,0.39,3.18
,,,,,,1529616092580000000,35.4955889326484,0.58,3.06
,,,,,,1529616824880000000,35.49561215372908,0.35,3.29
,,,,,,1529617559460000000,35.49563544710807,6.29,3.43
,,,,,,1529618018510000000,35.49565000348807,0.3,3.18
,,,,,,1529618640080000000,35.49566971334348,0.61,3.3
,,,,,,1529619981610000000,35.49571225298072,-0.17,3.03
,,,,,,1529620206870000000,35.49571939592846,0.4,3.44
,,,,,,1529621041550000000,35.495745863457635,0.45,3.31
,,,,,,1529621582690000000,35.49576302289447,-1.2,3.15
,,,,,,1529622517220000000,35.49579265664637,-0.02,3.03
-1.6012e+17,9.866e+16,6.146e+16,-7.732e+16,1.338e+16,-8010000000000000.0,1529622779370000000,35.49580096936834,0.46,5.4
,,,,,,1529623609800000000,35.4958273021309,-0.01,3.26
,,,,,,1529651022340000000,35.496696548072045,0.44,3.01
,,,,,,1529656952120000000,35.49688458016235,1.44,3.01
,,,,,,1529663011660000000,35.497076726915274,0.23,3.21
,,,,,,1529663256270000000,35.49708448344749,0.24,3.07
,,,,,,1529663404810000000,35.497089193619985,0.48,3.28
,,,,,,1529666997590000000,35.49720311992643,1.23,3.3
,,,,,,1529667426710000000,35.49721672723237,0.58,3.59
,,,,,,1529671981330000000,35.497361153285134,3.07,3.05
,,,,,,1529679244620000000,35.49759147070015,0.67,3.22
,,,,,,1529679743550000000,35.49760729166667,0.71,3.32
,,,,,,1529682931790000000,35.49770839009386,0.57,3.05
,,,,,,1529683573130000000,35.497728726851854,1.26,3.14
,,,,,,1529683734350000000,35.49773383910451,0.24,3.61
,,,,,,1529684024140000000,35.497743028285136,0.34,3.3
,,,,,,1529684182740000000,35.497748057458146,0.63,3.02
,,,,,,1529691378900000000,35.49797624619483,0.25,3.3
,,,,,,1529693030780000000,35.498028626966004,0.62,3.55
,,,,,,1529693163050000000,35.49803282122019,1.14,3.31
,,,,,,1529693983410000000,35.498058834665144,0.35,3.0
,,,,,,1529695065650000000,35.49809315227042,5.95,3.14
,,,,,,1529696129140000000,35.4981268753171,0.79,3.4
,,,,,,1529696852700000000,35.49814981925419,1.05,3.26
,,,,,,1529697178130000000,35.4981601385718,0.84,3.02
,,,,,,1529699425390000000,35.49823139871893,0.56,3.27
,,,,,,1529701291740000000,35.49829058028919,0.2,3.63
,,,,,,1529702586710000000,35.49833164351852,0.21,3.07
,,,,,,1529705689640000000,35.49843003678336,0.57,3.3
,,,,,,1529707266560000000,35.49848004058853,0.27,3.11
,,,,,,1529709718280000000,35.49855778411973,0.37,3.05
,,,,,,1529712470170000000,35.4986450459792,1.12,3.1
,,,,,,1529713633570000000,35.49868193715119,0.39,3.33
,,,,,,1529714733920000000,35.49871682902081,1.0,3.2
,,,,,,1529715312650000000,35.49873518042872,0.42,3.71
,,,,,,1529715728810000000,35.498748376775744,0.43,3.1
,,,,,,1529716782200000000,35.498781779553525,6.21,3.02
,,,,,,1529719624160000000,35.49887189751396,1.45,3.01
,,,,,,1529720270030000000,35.4988923779173,0.42,3.07
,,,,,,1529720285370000000,35.49889286434551,0.17,3.47
,,,,,,1529720485830000000,35.49889922089041,-1.04,3.05
,,,,,,1529720639030000000,35.49890407883054,-0.44,3.08
,,,,,,1529720762580000000,35.49890799657534,-0.07,3.13
,,,,,,1529721191880000000,35.49892160958905,0.31,3.2
,,,,,,1529723118450000000,35.49898270072298,1.2,3.08
