z[m] rho[kg/m^3] T[K] c[m/s] p[Pa] n/a g[m/s^2] n/a.1 kappa[J/s/m/K] mu[kg(s.m)] n/a.2 w_y[m/s] w_x[m/s] w_proj[m/s] cP[J/(kg.K)] cV[J/(kg.K)] gamma[1] fr[Hz] Svib[1] kappa1 taus taue taus_new taue_new
37470.0 5.694 441.4822575 324.252845 480800.0 0.0 8.760655596 0.0 0.01833559235 2.245049571e-05 0.0 0.0 24.90377883 24.90377883 985.799122 794.5032081 1.24077425 290738.8536 0.07647370972 1.6703787123876607e-06 0.01 0.010000041862890933 0.01 0.010000041862890933
37480.0 5.689 441.3981161 324.2253411 480300.0 0.0 8.760626822 0.0 0.0183315942 2.244728096e-05 0.0 0.0 24.91843941 24.91843941 985.7407205 794.4437667 1.240793574 290332.4126 0.07646600623 1.6721304461622455e-06 0.01 0.010000041917272552 0.01 0.010000041917272552
37490.0 5.684 441.3139892 324.1978381 479800.0 0.0 8.760598049 0.0 0.01832759626 2.244406615e-05 0.0 0.0 24.93319213 24.93319213 985.6823376 794.3843398 1.240812902 289926.4611 0.07645829957 1.6738853247711425e-06 0.01 0.010000041971734042 0.01 0.010000041971734042
37500.0 5.68 441.2298767 324.170336 479300.0 0.0 8.760569275 0.0 0.01832359852 2.244085128e-05 0.0 0.0 24.94803666 24.94803666 985.6239732 794.3249275 1.240832233 289520.9987 0.07645058973 1.675348348905084e-06 0.01 0.010000042026275512 0.01 0.010000042026275512
37510.0 5.675 441.1457789 324.1428348 478800.0 0.0 8.760540501 0.0 0.01831960098 2.243763635e-05 0.0 0.0 24.96297263 24.96297263 985.5656273 794.2655296 1.240851567 289116.0249 0.07644287672 1.6771089719226807e-06 0.01 0.0100000420808971 0.01 0.0100000420808971
37520.0 5.67 441.0616957 324.1153346 478300.0 0.0 8.760511728 0.0 0.01831560365 2.243442136e-05 0.0 0.0 24.97799969 24.97799969 985.5072999 794.2061462 1.240870906 288711.5392 0.07643516052 1.6788727622337462e-06 0.01 0.010000042135598932 0.01 0.010000042135598932
37530.0 5.665 440.9776273 324.0878353 477800.0 0.0 8.760482954 0.0 0.01831160652 2.243120631e-05 0.0 0.0 24.99311749 24.99311749 985.4489909 794.1467773 1.240890247 288307.5411 0.07642744115 1.6806397292786205e-06 0.01 0.010000042190381147 0.01 0.010000042190381147
37540.0 5.66 440.8935737 324.0603369 477300.0 0.0 8.760454181 0.0 0.0183076096 2.24279912e-05 0.0 0.0 25.00832568 25.00832568 985.3907003 794.0874227 1.240909593 287904.0301 0.07641971861 1.6824098814937359e-06 0.01 0.010000042245243883 0.01 0.010000042245243883
37550.0 5.655 440.809535 324.0328396 476800.0 0.0 8.760425408 0.0 0.01830361288 2.242477603e-05 0.0 0.0 25.02362389 25.02362389 985.332428 794.0280826 1.240928941 287501.0058 0.07641199288 1.6841832252663359e-06 0.01 0.010000042300187246 0.01 0.010000042300187246
37560.0 5.65 440.7255112 324.0053433 476400.0 0.0 8.760396635 0.0 0.01829961637 2.24215608e-05 0.0 0.0 25.03901178 25.03901178 985.274174 793.9687568 1.240948294 287098.4676 0.07640426398 1.685959770126259e-06 0.01 0.010000042355211392 0.01 0.010000042355211392
37570.0 5.645 440.6415026 323.977848 475900.0 0.0 8.760367863 0.0 0.01829562007 2.241834551e-05 0.0 0.0 25.05448898 25.05448898 985.2159384 793.9094454 1.24096765 286696.4152 0.0763965319 1.687739524596287e-06 0.01 0.010000042410316426 0.01 0.010000042410316426
37580.0 5.641 440.5575091 323.9503537 475400.0 0.0 8.76033909 0.0 0.01829162397 2.241513016e-05 0.0 0.0 25.07005516 25.07005516 985.157721 793.8501482 1.240987009 286294.848 0.07638879664 1.689222989607159e-06 0.01 0.010000042465502497 0.01 0.010000042465502497
37590.0 5.636 440.4735308 323.9228604 474900.0 0.0 8.760310318 0.0 0.01828762808 2.241191475e-05 0.0 0.0 25.08570995 25.08570995 985.0995218 793.7908654 1.241006372 285893.7656 0.07638105821 1.6910086063506118e-06 0.01 0.010000042520769725 0.01 0.010000042520769725
37600.0 5.631 440.3895678 323.8953682 474400.0 0.0 8.760281545 0.0 0.01828363239 2.240869929e-05 0.0 0.0 25.10145299 25.10145299 985.0413408 793.7315968 1.241025738 285493.1674 0.07637331659 1.6927974557998897e-06 0.01 0.010000042576118253 0.01 0.010000042576118253
37610.0 5.626 440.3056202 323.8678771 473900.0 0.0 8.760252773 0.0 0.01827963691 2.240548376e-05 0.0 0.0 25.11728394 25.11728394 984.983178 793.6723424 1.241045108 285093.0531 0.0763655718 1.6945895465900805e-06 0.01 0.010000042631548198 0.01 0.010000042631548198
37620.0 5.621 440.2216881 323.8403871 473400.0 0.0 8.760224001 0.0 0.01827564164 2.240226818e-05 0.0 0.0 25.13320244 25.13320244 984.9250333 793.6131023 1.241064482 284693.422 0.07635782383 1.6963848873870016e-06 0.01 0.010000042687059719 0.01 0.010000042687059719
37630.0 5.616 440.1377715 323.8128982 472900.0 0.0 8.760195229 0.0 0.01827164657 2.239905254e-05 0.0 0.0 25.14920813 25.14920813 984.8669067 793.5538763 1.241083858 284294.2738 0.07635007269 1.6981834868873366e-06 0.01 0.010000042742652928 0.01 0.010000042742652928
37640.0 5.612 440.0538705 323.7854104 472400.0 0.0 8.760166458 0.0 0.01826765172 2.239583684e-05 0.0 0.0 25.16530067 25.16530067 984.8087982 793.4946645 1.241103239 283895.608 0.07634231836 1.6996824341192326e-06 0.01 0.010000042798327948 0.01 0.010000042798327948
37650.0 5.607 439.9699853 323.7579237 471900.0 0.0 8.760137686 0.0 0.01826365707 2.239262108e-05 0.0 0.0 25.18147969 25.18147969 984.7507077 793.4354668 1.241122623 283497.4241 0.07633456086 1.7014869851696843e-06 0.01 0.01000004285408493 0.01 0.01000004285408493
