m_rr,m_tt,m_pp,m_rt,m_rp,m_tp,UTC,time (years),depth,mag
,,,,,,1529485802940000000,30.488717749238965,0.85,3.22
,,,,,,1529487172700000000,30.488761184043636,0.2,3.36
,,,,,,1529488470620000000,30.488802340816843,0.81,3.3
,,,,,,1529488772080000000,30.488811900050738,5.82,3.32
,,,,,,1529488887710000000,30.488815566653983,0.9,3.4
,,,,,,1529488926640000000,30.488816801116183,1.24,3.36
,,,,,,1529489345680000000,30.488830088787417,0.38,3.29
,,,,,,1529489660770000000,30.488840080225774,-1.13,3.04
,,,,,,1529493476270000000,30.488961068937087,1.23,3.32
,,,,,,1529494730120000000,30.489000828259766,0.47,3.79
,,,,,,1529495039080000000,30.4890106253171,0.89,3.17
,,,,,,1529500225770000000,30.48917509417808,0.2,3.03
,,,,,,1529501761210000000,30.489223782661085,0.23,3.01
,,,,,,1529502795210000000,30.489256570585997,0.54,3.17
,,,,,,1529504412010000000,30.489307838977677,0.94,3.22
,,,,,,1529504459280000000,30.48930933789954,1.17,3.16
-1.0747e+17,5.227e+16,5.519e+16,-5.387e+16,1.703e+16,5.263e+16,1529504543430000000,30.48931200627854,-0.02,5.3
,,,,,,1529544874160000000,30.49059088533739,0.87,3.24
,,,,,,1529547063570000000,30.49066031107306,10.33,3.21
,,,,,,1529547183610000000,30.490664117516488,1.36,3.24
,,,,,,1529553796940000000,30.49087382483511,0.72,3.7
,,,,,,1529553889420000000,30.49087675735667,0.54,3.21
,,,,,,1529555516690000000,30.490928357749876,1.24,4.14
,,,,,,1529555679210000000,30.49093351122527,0.67,3.28
,,,,,,1529557025840000000,30.490976212582446,0.24,3.0
,,,,,,1529561155620000000,30.491107167047183,1.93,3.07
,,,,,,1529563391460000000,30.491178065068496,0.37,3.01
,,,,,,1529563887790000000,30.491193803589546,0.38,3.18
,,,,,,1529564417510000000,30.49121060090056,0.43,3.52
,,,,,,1529564495790000000,30.491213083143073,0.76,3.37
,,,,,,1529566645510000000,30.491281250317098,8.06,3.11
,,,,,,1529568731020000000,30.491347381405376,0.37,3.03
,,,,,,1529569220670000000,30.49136290810502,0.37,3.5
,,,,,,1529570237060000000,30.491395137620497,0.11,3.05
,,,,,,1529570678490000000,30.491409135273972,-0.85,3.39
,,,,,,1529571735350000000,30.49144264808473,1.37,3.1
,,,,,,1529571816020000000,30.491445206113646,0.73,3.43
,,,,,,1529572273130000000,30.491459700976662,0.69,3.03
,,,,,,1529573228020000000,30.491489980339928,2.52,3.35
,,,,,,1529573534990000000,30.491499714294775,-0.75,3.12
,,,,,,1529574833120000000,30.491540877727044,0.48,3.03
,,,,,,1529577310220000000,30.491619426052765,0.38,3.4
,,,,,,1529579660530000000,30.49169395389396,0.58,3.33
,,,,,,1529580374980000000,30.491716608954846,0.35,3.13
,,,,,,1529580687160000000,30.491726508117704,0.17,3.7
,,,,,,1529580818150000000,30.491730661783357,0.96,3.2
,,,,,,1529581050400000000,30.491738026382546,0.49,3.4
,,,,,,1529581250660000000,30.491744376585487,-0.05,3.03
,,,,,,1529581631000000000,30.491756437087773,1.28,3.14
,,,,,,1529585255880000000,30.49187138127854,6.16,3.12
,,,,,,1529586217130000000,30.491901862316084,-0.19,3.5
,,,,,,1529588307530000000,30.491968148465244,5.38,3.21
,,,,,,1529589503540000000,30.492006073693556,0.46,3.02
,,,,,,1529591776630000000,30.492078152904618,-0.5,3.25
,,,,,,1529593613410000000,30.492136396816335,0.56,3.43
,,,,,,1529593701710000000,30.49213919679097,0.75,3.44
,,,,,,1529595356890000000,30.492191682204464,0.44,3.79
,,,,,,1529595520560000000,30.492196872146117,0.44,3.21
,,,,,,1529600213180000000,30.492345674150176,0.46,3.63
,,,,,,1529600661760000000,30.492359898528665,6.45,3.18
,,,,,,1529603702970000000,30.492456334665146,1.05,3.26
,,,,,,1529603886690000000,30.49246216038813,0.37,3.03
,,,,,,1529604431850000000,30.492479447298326,0.73,3.05
,,,,,,1529604875030000000,30.492493500443935,0.34,3.01
,,,,,,1529606411500000000,30.492542221588025,-0.29,3.66
,,,,,,1529607429280000000,30.49257449518011,4.05,3.38
,,,,,,1529609811750000000,30.49265004280822,0.41,3.18
,,,,,,1529610027010000000,30.49265686865804,0.75,3.02
,,,,,,1529611678530000000,30.4927092380137,0.14,3.33
,,,,,,1529611995510000000,30.49271928938356,0.78,3.15
,,,,,,1529613821910000000,30.49277720414764,0.54,3.01
,,,,,,1529615250370000000,30.492822500317097,-0.31,3.06
,,,,,,1529615656600000000,30.492835381785895,0.39,3.18
,,,,,,1529616092580000000,30.492849206621006,0.58,3.06
,,,,,,1529616824880000000,30.492872427701673,0.35,3.29
,,,,,,1529617559460000000,30.49289572108067,6.29,3.43
,,,,,,1529618018510000000,30.49291027746068,0.3,3.18
,,,,,,1529618640080000000,30.492929987316085,0.61,3.3
,,,,,,1529619981610000000,30.492972526953324,-0.17,3.03
,,,,,,1529621582690000000,30.493023296867076,-1.2,3.15
,,,,,,1529622517220000000,30.493052930618976,-0.02,3.03
-1.6012e+17,9.866e+16,6.146e+16,-7.732e+16,1.338e+16,-8010000000000000.0,1529622779370000000,30.493061243340943,0.46,5.4
,,,,,,1529623609800000000,30.4930875761035,-0.01,3.26
,,,,,,1529651022340000000,30.493956822044648,0.44,3.01
,,,,,,1529663011660000000,30.494337000887874,0.23,3.21
,,,,,,1529663256270000000,30.49434475742009,0.24,3.07
,,,,,,1529663404810000000,30.494349467592592,0.48,3.28
,,,,,,1529666997590000000,30.494463393899036,1.23,3.3
,,,,,,1529667426710000000,30.494477001204974,0.58,3.59
,,,,,,1529671981330000000,30.494621427257737,3.07,3.05
,,,,,,1529679244620000000,30.494851744672754,0.67,3.22
,,,,,,1529679743550000000,30.494867565639268,0.71,3.32
,,,,,,1529682931790000000,30.494968664066462,0.57,3.05
,,,,,,1529683573130000000,30.494989000824454,1.26,3.14
,,,,,,1529683734350000000,30.49499411307712,0.24,3.61
,,,,,,1529684024140000000,30.495003302257736,0.34,3.3
,,,,,,1529684182740000000,30.495008331430746,0.63,3.02
,,,,,,1529693030780000000,30.495288900938608,0.62,3.55
,,,,,,1529693163050000000,30.495293095192793,1.14,3.31
,,,,,,1529693983410000000,30.495319108637748,0.35,3.0
,,,,,,1529695065650000000,30.495353426243025,5.95,3.14
,,,,,,1529696129140000000,30.4953871492897,0.79,3.4
,,,,,,1529696852700000000,30.49541009322679,1.05,3.26
,,,,,,1529697178130000000,30.495420412544394,0.84,3.02
,,,,,,1529699425390000000,30.495491672691525,0.56,3.27
,,,,,,1529701291740000000,30.495550854261797,0.2,3.63
,,,,,,1529702586710000000,30.495591917491122,0.21,3.07
,,,,,,1529705689640000000,30.49569031075596,0.57,3.3
,,,,,,1529707266560000000,30.495740314561136,0.27,3.11
,,,,,,1529709718280000000,30.49581805809234,0.37,3.05
,,,,,,1529712470170000000,30.4959053199518,1.12,3.1
,,,,,,1529713633570000000,30.495942211123797,0.39,3.33
,,,,,,1529714733920000000,30.495977102993404,1.0,3.2
,,,,,,1529715312650000000,30.495995454401317,0.42,3.71
,,,,,,1529715728810000000,30.49600865074835,0.43,3.1
,,,,,,1529716782200000000,30.496042053526132,6.21,3.02
,,,,,,1529719624160000000,30.496132171486554,1.45,3.01
,,,,,,1529720270030000000,30.496152651889904,0.42,3.07
,,,,,,1529720285370000000,30.496153138318114,0.17,3.47
,,,,,,1529720639030000000,30.496164352803145,-0.44,3.08
,,,,,,1529720762580000000,30.496168270547948,-0.07,3.13
,,,,,,1529721191880000000,30.496181883561643,0.31,3.2
,,,,,,1529723118450000000,30.496242974695587,1.2,3.08
,,,,,,1529724834250000000,30.496297382356673,0.57,3.24
,,,,,,1529726092650000000,30.496337285958905,0.97,3.0
,,,,,,1529726294760000000,30.49634369482496,0.15,3.06
,,,,,,1529728268430000000,30.496406279490106,0.33,3.46
,,,,,,1529728333540000000,30.496408344114663,0.79,3.48
,,,,,,1529729343620000000,30.49644037354135,0.16,3.05
-1.0256e+17,5.113e+16,5.143e+16,-3.612e+16,-1.951e+16,4.552e+16,1529729536210000000,30.49644648053019,0.28,5.3
,,,,,,1529750771710000000,30.49711985381786,0.16,3.55
,,,,,,1529756455110000000,30.49730007324962,1.98,3.1
,,,,,,1529764546390000000,30.4975566460553,0.74,3.16
,,,,,,1529765885090000000,30.49759909595383,9.59,3.2
,,,,,,1529767468220000000,30.497649296676816,0.56,3.09
,,,,,,1529770694940000000,30.497751615296806,-1.14,3.16
,,,,,,1529770837220000000,30.497756126966006,0.41,3.0
,,,,,,1529771500000000000,30.49777714358194,5.31,3.69
,,,,,,1529772691350000000,30.497814921042618,13.31,3.01
,,,,,,1529773221140000000,30.497831720573313,0.47,3.01
,,,,,,1529773837330000000,30.497851259830036,0.44,3.0
,,,,,,1529775289000000000,30.497897291983765,-0.1,3.06
,,,,,,1529775370990000000,30.49789989186961,0.48,3.48
,,,,,,1529775484740000000,30.49790349885845,0.51,3.08
,,,,,,1529775673340000000,30.497909479325216,0.03,3.01
,,,,,,1529777640870000000,30.497971869292236,5.0,3.44
,,,,,,1529777668990000000,30.49797276097159,0.75,3.11
,,,,,,1529779122850000000,30.49801886256976,0.35,3.17
,,,,,,1529782389830000000,30.49812245782598,0.28,3.02
,,,,,,1529783523810000000,30.49815841609589,-1.07,3.12
,,,,,,1529785214200000000,30.498212018011163,0.57,3.24
,,,,,,1529786619070000000,30.498256566146626,0.48,3.63
,,,,,,1529788143700000000,30.49830491184678,0.47,3.09
,,,,,,1529788693690000000,30.498322351915274,0.13,3.87
,,,,,,1529791477960000000,30.4984106405378,1.49,3.54
,,,,,,1529794930690000000,30.498520125887875,0.72,3.05
,,,,,,1529797664580000000,30.498606816971083,0.24,3.0
,,,,,,1529798630510000000,30.498637446410452,0.08,3.4
,,,,,,1529800125430000000,30.498684850012683,0.27,3.29
,,,,,,1529800937610000000,30.498710604071537,-1.08,3.31
,,,,,,1529802048560000000,30.49874583206494,0.94,3.06
,,,,,,1529802707710000000,30.498766733574328,0.42,3.21
,,,,,,1529802958650000000,30.498774690829528,0.72,3.0
,,,,,,1529803235260000000,30.49878346207509,-0.11,3.32
,,,,,,1529806163260000000,30.498876308346016,0.42,3.16
,,,,,,1529807413820000000,30.49891596334348,-0.97,3.09
-8.0138e+16,3.2943e+16,4.7195e+16,-8378000000000000.0,7358000000000000.0,3.2606e+16,1529807676270000000,30.498924285578386,0.03,5.2
,,,,,,1529834743110000000,30.499782569444445,1.36,3.16
,,,,,,1529837722780000000,30.499877054160322,3.59,3.35
,,,,,,1529838932330000000,30.49991540873922,1.35,3.3
,,,,,,1529838975680000000,30.4999167833587,1.26,3.4
,,,,,,1529839326090000000,30.49992789478691,0.66,3.16
,,,,,,1529839822700000000,30.499943642186707,0.84,3.02
,,,,,,1529841561340000000,30.499998774099442,0.49,3.08
,,,,,,1529844955970000000,30.500106417110604,0.37,3.0
,,,,,,1529845120580000000,30.500111636859465,1.11,3.04
,,,,,,1529845190000000000,30.500113838153222,0.26,3.61
,,,,,,1529845908730000000,30.500136628932015,0.38,3.05
,,,,,,1529852310190000000,30.50033961789701,3.17,3.5
,,,,,,1529853057730000000,30.500363322234907,0.2,3.16
,,,,,,1529853067390000000,30.500363628551497,0.34,3.15
,,,,,,1529853078280000000,30.50036397387113,1.02,3.02
,,,,,,1529853604090000000,30.500380647196856,0.54,3.17
,,,,,,1529854344560000000,30.500404127346524,1.1,3.21
,,,,,,1529855301320000000,30.500434466007103,9.6,3.22
,,,,,,1529855922070000000,30.500454149860477,0.26,3.09
,,,,,,1529856043490000000,30.50045800006342,0.7,3.14
,,,,,,1529856156570000000,30.5004615858067,0.26,3.32
,,,,,,1529857562850000000,30.50050617865297,0.87,3.13
,,,,,,1529858002410000000,30.50052011700913,0.96,3.06
,,,,,,1529859454610000000,30.50056616596905,1.15,3.1
,,,,,,1529859586740000000,30.500570355783868,0.55,3.21
,,,,,,1529862131300000000,30.500651043252155,0.43,3.12
,,,,,,1529863411600000000,30.500691641298832,1.17,3.09
,,,,,,1529863836380000000,30.50070511098427,4.25,3.48
,,,,,,1529864635680000000,30.500730456621003,0.08,3.75
,,,,,,1529866466220000000,30.500788502663625,0.71,3.04
,,,,,,1529867854310000000,30.500832518708776,0.89,3.47
,,,,,,1529871203470000000,30.5009387198757,1.03,3.1
,,,,,,1529875159490000000,30.50106416444698,1.14,3.88
,,,,,,1529877968270000000,30.501153230276508,0.5,3.04
,,,,,,1529880339130000000,30.50122840975393,0.44,3.04
,,,,,,1529880380540000000,30.501229722856415,0.59,3.12
,,,,,,1529882939880000000,30.501310878995433,1.14,3.0
,,,,,,1529884400470000000,30.50135719400051,0.38,3.3
,,,,,,1529884729890000000,30.501367639840183,1.84,3.27
,,,,,,1529886630220000000,30.501427898909185,0.53,3.58
,,,,,,1529888187900000000,30.50147729261796,0.16,3.8
,,,,,,1529889293260000000,30.501512343353628,3.37,3.03
,,,,,,1529890543100000000,30.50155197552004,2.74,3.01
,,,,,,1529891352540000000,30.501577642694063,-1.13,3.13
,,,,,,1529892489960000000,30.501613710045664,0.4,3.53
,,,,,,1529892531010000000,30.50161501173262,0.98,3.06
,,,,,,1529892646390000000,30.501618670408423,0.63,3.76
,,,,,,1529892741860000000,30.501621697742262,0.65,3.93
-7.314e+16,3.154e+16,4.1601e+16,-2.4717e+16,1.4e+16,3.0138e+16,1529892744200000000,30.501621771943178,0.82,5.2
,,,,,,1529899094750000000,30.501823146562657,6.4,3.26
,,,,,,1529910417070000000,30.502182174974635,-0.32,3.34
,,,,,,1529913968760000000,30.50229479832572,8.93,3.05
,,,,,,1529918329460000000,30.502433075215627,1.22,3.67
,,,,,,1529921492130000000,30.50253336282344,0.89,3.33
,,,,,,1529923491220000000,30.502596753551497,0.24,3.29
,,,,,,1529926683420000000,30.502697977549467,-1.12,3.11
,,,,,,1529927126420000000,30.502712024987314,0.79,3.15
,,,,,,1529931078710000000,30.502837351281077,3.37,3.16
,,,,,,1529934351390000000,30.502941127283105,-0.87,3.03
,,,,,,1529934534370000000,30.502946929540844,1.69,3.18
,,,,,,1529937415480000000,30.503038288939624,0.52,3.71
,,,,,,1529939169500000000,30.50309390854896,0.71,3.05
,,,,,,1529939296540000000,30.503097936960934,0.71,3.17
,,,,,,1529942741650000000,30.503207180682395,-0.13,3.04
,,,,,,1529942921270000000,30.50321287639523,1.09,3.12
,,,,,,1529943018250000000,30.50321595161086,0.87,3.21
,,,,,,1529947407130000000,30.5033551220827,0.54,3.66
,,,,,,1529947421090000000,30.503355564751395,0.34,3.53
,,,,,,1529947591510000000,30.503360968734146,0.76,3.3
,,,,,,1529948614180000000,30.50339339738711,-0.08,3.02
,,,,,,1529949353450000000,30.503416839485034,-0.54,3.14
,,,,,,1529950309000000000,30.503447139776764,5.84,3.08
,,,,,,1529950719570000000,30.50346015886606,0.5,3.37
,,,,,,1529950920210000000,30.50346652111872,0.27,3.17
,,,,,,1529951159390000000,30.50347410546677,0.29,3.25
,,,,,,1529953870580000000,30.5035600767377,0.51,3.02
,,,,,,1529955157490000000,30.5036008843861,0.7,3.23
,,,,,,1529955221810000000,30.503602923959917,0.77,3.32
,,,,,,1529955704050000000,30.503618215690004,0.67,3.72
,,,,,,1529955727880000000,30.503618971334348,0.58,4.28
,,,,,,1529961833950000000,30.503812593543888,1.4,3.03
,,,,,,1529963725440000000,30.503872572298327,0.33,3.06
,,,,,,1529965771030000000,30.503937437531707,0.62,3.0
,,,,,,1529966814750000000,30.503970533675798,0.81,3.15
,,,,,,1529967011710000000,30.503976779236428,0.93,3.0
,,,,,,1529968113290000000,30.50401171010908,0.77,3.48
,,,,,,1529968252900000000,30.50401613711314,1.17,3.11
,,,,,,1529970423400000000,30.50408496321664,0.87,3.1
,,,,,,1529971817940000000,30.504129183789956,-1.09,3.19
,,,,,,1529972062060000000,30.504136924784373,0.84,3.55
,,,,,,1529972703000000000,30.504157248858448,0.31,3.11
,,,,,,1529972897430000000,30.5041634141933,0.26,3.32
,,,,,,1529973000820000000,30.504166692668697,0.72,3.45
,,,,,,1529973087860000000,30.50416945268899,0.73,3.63
,,,,,,1529978406240000000,30.504338097412482,0.51,3.53
,,,,,,1529979324900000000,30.504367227929983,1.0,3.16
,,,,,,1529980160890000000,30.504393736998985,-0.14,3.01
,,,,,,1529981306660000000,30.504430069127345,0.69,3.19
,,,,,,1529981399770000000,30.504433021626078,0.65,3.76
,,,,,,1529981637880000000,30.504440572044647,1.5,3.15
-7.937e+16,3.9381e+16,3.9989e+16,-1.0184e+16,1.7892e+16,2.8363e+16,1529982164720000000,30.504457278031456,0.72,5.2
,,,,,,1530003793270000000,30.505143114852867,-0.23,3.6
,,,,,,1530009255160000000,30.505316310248602,0.59,3.02
,,,,,,1530011831680000000,30.505398011161844,11.88,3.21
,,,,,,1530011941890000000,30.50540150589802,1.16,3.26
,,,,,,1530013207920000000,30.505441651445967,0.31,3.65
,,,,,,1530022073590000000,30.505722779997463,0.89,3.0
,,,,,,1530024316200000000,30.505793892694065,0.41,3.04
,,,,,,1530027153980000000,30.50588387810756,0.19,3.11
,,,,,,1530027216700000000,30.505885866945714,0.09,3.3
,,,,,,1530027252610000000,30.505887005644343,0.06,3.87
,,,,,,1530027388650000000,30.505891319444444,0.39,3.28
,,,,,,1530033288890000000,30.5060784148275,1.04,3.02
,,,,,,1530033738890000000,30.50609268423389,1.31,3.67
,,,,,,1530035751040000000,30.50615648909183,0.2,3.22
,,,,,,1530035804740000000,30.506158191907662,0.31,3.16
,,,,,,1530038045950000000,30.506229260210553,0.45,3.07
,,,,,,1530038289680000000,30.50623698883815,-0.68,3.13
,,,,,,1530039809540000000,30.506285183282596,0.49,3.21
,,,,,,1530040055280000000,30.50629297564688,1.14,3.24
,,,,,,1530040314380000000,30.506301191653982,0.61,3.16
,,,,,,1530040354440000000,30.506302461948252,0.37,3.31
,,,,,,1530041462130000000,30.50633758656773,0.65,3.53
,,,,,,1530044031480000000,30.506419060121765,0.93,3.35
,,,,,,1530044526860000000,30.50643476851852,0.39,3.61
,,,,,,1530044561220000000,30.506435858066972,0.74,3.36
,,,,,,1530048563060000000,30.506562755580923,-0.09,3.27
,,,,,,1530048589980000000,30.506563609208524,0.35,3.03
,,,,,,1530050125310000000,30.50661229420345,0.71,3.83
,,,,,,1530051943390000000,30.50666994514206,1.12,3.18
,,,,,,1530053180330000000,30.506709168252158,0.76,3.59
,,,,,,1530053335760000000,30.506714096905124,0.41,3.3
,,,,,,1530053600520000000,30.50672249238965,-1.16,3.13
,,,,,,1530053793130000000,30.506728600012682,0.44,3.71
,,,,,,1530053902790000000,30.50673207730847,1.34,3.26
,,,,,,1530055531360000000,30.506783718924403,1.01,3.21
,,,,,,1530056920760000000,30.506827776509386,0.99,3.68
,,,,,,1530057026230000000,30.506831120941147,0.26,3.27
,,,,,,1530057136530000000,30.5068346185312,0.51,3.01
,,,,,,1530058589330000000,30.506880686516997,1.51,3.43
,,,,,,1530058646690000000,30.506882505390667,0.81,3.46
,,,,,,1530060066990000000,30.50692754280822,0.48,3.22
,,,,,,1530060161360000000,30.50693053526129,-0.26,3.29
,,,,,,1530062292690000000,30.506998119292238,1.28,3.44
,,,,,,1530062867510000000,30.507016346714867,0.31,3.89
,,,,,,1530062979820000000,30.507019908041606,0.44,3.6
,,,,,,1530063037180000000,30.50702172691527,0.33,3.31
,,,,,,1530066807200000000,30.507141273465248,0.73,3.04
,,,,,,1530070494180000000,30.507258186834093,1.29,3.27
,,,,,,1530070670570000000,30.507263780124305,0.57,3.15
,,,,,,1530071563260000000,30.50729208713851,-0.73,3.09
,,,,,,1530073683380000000,30.50735931570269,0.63,3.06
,,,,,,1530075046340000000,30.50740253488077,3.39,3.41
,,,,,,1530075064840000000,30.507403121511924,1.13,3.1
,,,,,,1530076270580000000,30.507441355276512,0.13,3.52
,,,,,,1530077208220000000,30.507471087645865,0.79,3.02
,,,,,,1530078848130000000,30.50752308885084,0.46,3.51
,,,,,,1530079284650000000,30.507536930809234,0.4,3.47
,,,,,,1530079386530000000,30.50754016140284,0.25,3.04
,,,,,,1530079406570000000,30.507540796867076,0.68,3.17
,,,,,,1530081463100000000,30.50760600900558,0.5,3.2
,,,,,,1530082303060000000,30.507632643962452,0.9,3.5
,,,,,,1530083014610000000,30.507655207064943,1.16,3.1
,,,,,,1530083246260000000,30.507662552638255,0.61,3.05
,,,,,,1530085885250000000,30.507746234462203,0.65,3.0
,,,,,,1530086013800000000,30.50775031075596,0.38,3.22
,,,,,,1530086157950000000,30.507754881722477,1.31,3.07
,,,,,,1530086630080000000,30.507769852866566,-0.07,3.16
,,,,,,1530087074730000000,30.507783952625573,0.16,3.44
,,,,,,1530087088400000000,30.507784386098425,0.19,3.71
,,,,,,1530088390720000000,30.507825682394724,-0.21,3.78
-8.943e+16,4.76e+16,4.183e+16,-5.028e+16,-5410000000000000.0,4.174e+16,1530088840310000000,30.5078399388001,0.53,5.3
,,,,,,1530111691150000000,30.508564534183154,0.69,3.66
,,,,,,1530134032720000000,30.509272980720446,0.02,3.0
,,,,,,1530138525870000000,30.5094154575723,1.07,3.2
,,,,,,1530140927490000000,30.509491612442922,1.53,3.02
,,,,,,1530141263440000000,30.509502265347543,0.93,3.07
,,,,,,1530143805200000000,30.509582864028413,0.72,3.92
,,,,,,1530147380210000000,30.509696226851855,0.32,3.29
,,,,,,1530148461940000000,30.509730528285136,-1.11,3.02
,,,,,,1530150631160000000,30.5097993138001,0.86,3.06
,,,,,,1530150923190000000,30.509808574010655,1.12,3.19
,,,,,,1530154940240000000,30.509935953830542,0.22,3.05
,,,,,,1530158479090000000,30.510048170027904,0.08,3.62
,,,,,,1530158540190000000,30.5100501074962,0.62,3.72
,,,,,,1530158567400000000,30.510050970319632,0.42,4.03
,,,,,,1530159187010000000,30.510070618023846,0.48,3.14
,,,,,,1530159249970000000,30.51007261447235,3.46,3.05
,,,,,,1530160694000000000,30.51011840436327,1.18,3.09
,,,,,,1530163447810000000,30.51020572710553,0.51,3.25
,,,,,,1530163615860000000,30.51021105593607,0.07,3.3
,,,,,,1530164585300000000,30.510241796676812,1.01,3.0
,,,,,,1530165804920000000,30.51028047057331,2.08,3.01
,,,,,,1530166284260000000,30.510295670345002,1.14,3.05
,,,,,,1530166318780000000,30.51029676496702,-0.12,3.29
,,,,,,1530167238650000000,30.510325933853373,0.4,3.3
,,,,,,1530167996930000000,30.510349978754437,0.42,3.34
,,,,,,1530168391270000000,30.51036248319381,0.09,3.11
,,,,,,1530170124850000000,30.510417454655,1.2,3.07
,,,,,,1530170169550000000,30.5104188720827,0.9,3.04
,,,,,,1530171390250000000,30.510457580225772,0.12,3.07
,,,,,,1530171772260000000,30.510469693683408,0.05,3.16
,,,,,,1530171882670000000,30.51047319476154,0.82,3.29
,,,,,,1530174309920000000,30.510550162354132,1.11,3.29
,,,,,,1530177300290000000,30.510644986364788,0.62,3.29
,,,,,,1530177764560000000,30.510659708269912,0.4,3.02
,,,,,,1530179647180000000,30.510719405758497,0.95,3.59
,,,,,,1530180143330000000,30.510735138571793,1.47,3.33
,,,,,,1530181633060000000,30.5107823776002,0.78,3.98
,,,,,,1530181883690000000,30.51079032502537,0.11,3.83
,,,,,,1530181966450000000,30.510792949327755,0.93,3.6
,,,,,,1530182053320000000,30.510795703957385,5.33,3.33
,,,,,,1530183593770000000,30.510844551306445,-0.32,3.03
,,,,,,1530188016400000000,30.510984791983763,0.42,3.46
,,,,,,1530188055360000000,30.510986027397262,0.3,3.2
,,,,,,1530189868230000000,30.511043513127856,-0.05,3.3
,,,,,,1530190019890000000,30.511048322234906,0.18,3.31
,,,,,,1530190982620000000,30.511078850202942,1.33,3.03
,,,,,,1530192719020000000,30.511133911085743,0.46,3.29
,,,,,,1530192847540000000,30.511137986428206,5.23,4.13
,,,,,,1530193484440000000,30.511158182394727,0.45,3.64
,,,,,,1530194235270000000,30.51118199105784,-0.12,3.05
,,,,,,1530194389750000000,30.511186889586504,0.24,3.45
,,,,,,1530194438330000000,30.5111884300482,0.83,3.0
,,,,,,1530195381380000000,30.51121833396753,0.72,3.1
,,,,,,1530196524940000000,30.511254596017253,0.22,3.42
,,,,,,1530196874230000000,30.51126567193049,0.87,3.21
,,,,,,1530197126760000000,30.511273679604262,0.22,3.15
-9.098e+16,3.779e+16,5.319e+16,-5.143e+16,1.317e+16,4.141e+16,1530197330400000000,30.5112801369863,0.23,5.3
,,,,,,1530231402410000000,30.51236055333587,0.8,3.53
,,,,,,1530251960500000000,30.513012446093352,1.42,3.4
,,,,,,1530257099120000000,30.51317539066464,-0.99,3.07
,,,,,,1530259238380000000,30.513243226154238,0.63,3.5
,,,,,,1530259238430000000,30.513243227739725,0.61,3.65
,,,,,,1530260968310000000,30.51329808187468,-0.34,3.0
,,,,,,1530262374480000000,30.513342671232877,0.66,3.13
,,,,,,1530265703280000000,30.51344822678843,0.35,3.54
,,,,,,1530266053090000000,30.513459319190765,0.5,3.26
,,,,,,1530268190530000000,30.51352709696854,0.98,3.16
,,,,,,1530268420130000000,30.513534377536782,0.31,3.33
,,,,,,1530268909150000000,30.51354988425926,0.25,3.15
,,,,,,1530270748110000000,30.513608197298325,0.72,3.29
,,,,,,1530270965100000000,30.51361507800609,0.23,3.14
,,,,,,1530273277210000000,30.513688394533233,0.4,3.26
,,,,,,1530276465210000000,30.513789485350078,0.87,4.07
,,,,,,1530276588150000000,30.513793383751903,0.22,3.57
,,,,,,1530276656210000000,30.513795541920345,0.26,3.49
,,,,,,1530279463700000000,30.513884566844244,0.39,3.0
,,,,,,1530281118950000000,30.513937054477424,-0.73,3.17
,,,,,,1530281786300000000,30.5139582160071,0.41,3.31
,,,,,,1530281868420000000,30.51396082001522,0.76,3.02
,,,,,,1530281940910000000,30.51396311865804,-0.31,3.04
,,,,,,1530284236700000000,30.514035917681383,0.51,3.21
,,,,,,1530284340150000000,30.51403919805936,1.33,3.22
,,,,,,1530285027380000000,30.514060989979704,0.52,3.22
,,,,,,1530285061420000000,30.514062069381023,1.31,3.15
,,,,,,1530287519610000000,30.51414001807458,0.2,3.33
,,,,,,1530287579150000000,30.514141906075594,0.52,3.45
,,,,,,1530291955360000000,30.514280674784374,0.44,3.5
,,,,,,1530292256430000000,30.514290221651443,0.84,3.22
,,,,,,1530294379090000000,30.5143575307585,0.31,3.04
,,,,,,1530294389350000000,30.514357856100965,0.29,3.73
,,,,,,1530294501290000000,30.514361405695077,0.86,3.67
-7.9368e+16,3.496e+16,4.4409e+16,-7151000000000000.0,1.1008e+16,3.2787e+16,1530294646270000000,30.51436600298072,0.25,5.2
,,,,,,1530310945790000000,30.514882857369354,0.25,3.18
,,,,,,1530321874060000000,30.515229390537797,0.86,3.15
,,,,,,1530333897070000000,30.515610637683917,8.23,3.26
,,,,,,1530334364810000000,30.515625469622016,1.24,3.39
,,,,,,1530338555820000000,30.51575836567732,8.98,3.59
,,,,,,1530341315360000000,30.515845870116692,-0.89,3.05
,,,,,,1530342370110000000,30.515879316019788,0.8,4.11
,,,,,,1530344404110000000,30.515943813736683,0.15,3.21
,,,,,,1530347518210000000,30.5160425611999,0.44,3.0
,,,,,,1530347909900000000,30.51605498160832,1.02,3.3
,,,,,,1530350039970000000,30.51612252568493,0.08,3.05
,,,,,,1530352713590000000,30.516207305618977,0.39,3.0
,,,,,,1530355148730000000,30.516284523401826,0.45,3.17
,,,,,,1530355660360000000,30.5163007470827,2.02,3.13
,,,,,,1530357763010000000,30.516367421676815,0.5,3.14
,,,,,,1530358961680000000,30.51640543125317,1.13,3.13
,,,,,,1530359331540000000,30.516417159436834,1.13,3.4
,,,,,,1530360977040000000,30.516469337899544,1.24,3.24
,,,,,,1530364174690000000,30.51657073471588,0.45,3.36
,,,,,,1530364206400000000,30.516571740233385,-0.02,3.97
