snr,proba,lat,lon,duration
2.0,0.1749832866660721,-32.5,30.448275862068954,60.0
5.0,0.10001830252803146,-32.5,30.448275862068954,60.0
1.0,0.366583769141931,-32.5,30.448275862068954,90.0
2.0,0.24728102202434343,-32.5,30.448275862068954,90.0
5.0,0.14413166035411829,-32.5,30.448275862068954,90.0
1.0,0.454288260879117,-32.5,30.448275862068954,120.0
2.0,0.31391396405538674,-32.5,30.448275862068954,120.0
5.0,0.18649982892232408,-32.5,30.448275862068954,120.0
1.0,0.14624399258775622,-27.08333333333333,30.448275862068954,30.0
2.0,0.09368522471332208,-27.08333333333333,30.448275862068954,30.0
5.0,0.052484139057419776,-27.08333333333333,30.448275862068954,30.0
1.0,0.2615945931150453,-27.08333333333333,30.448275862068954,60.0
2.0,0.17190952363914702,-27.08333333333333,30.448275862068954,60.0
5.0,0.09817880569591608,-27.08333333333333,30.448275862068954,60.0
1.0,0.3636692340694426,-27.08333333333333,30.448275862068954,90.0
2.0,0.24512666325896737,-27.08333333333333,30.448275862068954,90.0
5.0,0.14279361697849802,-27.08333333333333,30.448275862068954,90.0
1.0,0.4503659492980985,-27.08333333333333,30.448275862068954,120.0
2.0,0.31084392103813663,-27.08333333333333,30.448275862068954,120.0
5.0,0.18450253857385635,-27.08333333333333,30.448275862068954,120.0
1.0,0.14834585106056664,-21.666666666666664,30.448275862068954,30.0
2.0,0.0950721636961156,-21.666666666666664,30.448275862068954,30.0
5.0,0.05327790645547581,-21.666666666666664,30.448275862068954,30.0
1.0,0.26255317783696086,-21.666666666666664,30.448275862068954,60.0
2.0,0.17257408399312235,-21.666666666666664,30.448275862068954,60.0
5.0,0.09857295933409349,-21.666666666666664,30.448275862068954,60.0
1.0,0.36374830573322403,-21.666666666666664,30.448275862068954,90.0
2.0,0.2451810773986488,-21.666666666666664,30.448275862068954,90.0
5.0,0.14282700182981456,-21.666666666666664,30.448275862068954,90.0
1.0,0.450421985622914,-21.666666666666664,30.448275862068954,120.0
2.0,0.31088349049075903,-21.666666666666664,30.448275862068954,120.0
5.0,0.18452650489974665,-21.666666666666664,30.448275862068954,120.0
1.0,0.14463238537444278,-16.25,30.448275862068954,30.0
2.0,0.09261675678231784,-16.25,30.448275862068954,30.0
5.0,0.05186930929048106,-16.25,30.448275862068954,30.0
1.0,0.2564934855886849,-16.25,30.448275862068954,60.0
2.0,0.16834799196432781,-16.25,30.448275862068954,60.0
5.0,0.09605258081467893,-16.25,30.448275862068954,60.0
1.0,0.3601675658472574,-16.25,30.448275862068954,90.0
2.0,0.24253784056336491,-16.25,30.448275862068954,90.0
5.0,0.1411842616481539,-16.25,30.448275862068954,90.0
1.0,0.4437368088117962,-16.25,30.448275862068954,120.0
2.0,0.30567618925163564,-16.25,30.448275862068954,120.0
5.0,0.18115461148004153,-16.25,30.448275862068954,120.0
1.0,0.143265828495154,-10.833333333333329,30.448275862068954,30.0
2.0,0.09171235417898649,-10.833333333333329,30.448275862068954,30.0
5.0,0.051349885663421024,-10.833333333333329,30.448275862068954,30.0
1.0,0.2536062760299298,-10.833333333333329,30.448275862068954,60.0
2.0,0.16633791538557452,-10.833333333333329,30.448275862068954,60.0
5.0,0.0948557070624374,-10.833333333333329,30.448275862068954,60.0
1.0,0.35853092930461605,-10.833333333333329,30.448275862068954,90.0
2.0,0.24132866000334208,-10.833333333333329,30.448275862068954,90.0
5.0,0.14043326109616383,-10.833333333333329,30.448275862068954,90.0
1.0,0.4446589058875533,-10.833333333333329,30.448275862068954,120.0
2.0,0.30638869994433116,-10.833333333333329,30.448275862068954,120.0
5.0,0.18161402976588126,-10.833333333333329,30.448275862068954,120.0
1.0,0.14048058202634028,-5.416666666666664,30.448275862068954,30.0
2.0,0.08987256318039605,-5.416666666666664,30.448275862068954,30.0
5.0,0.05029471318977197,-5.416666666666664,30.448275862068954,30.0
1.0,0.24893176077616586,-5.416666666666664,30.448275862068954,60.0
2.0,0.16309292979418588,-5.416666666666664,30.448275862068954,60.0
5.0,0.09292566518799616,-5.416666666666664,30.448275862068954,60.0
1.0,0.3539987254339716,-5.416666666666664,30.448275862068954,90.0
2.0,0.23799494869077154,-5.416666666666664,30.448275862068954,90.0
5.0,0.13836187174433023,-5.416666666666664,30.448275862068954,90.0
1.0,0.4365359127196584,-5.416666666666664,30.448275862068954,120.0
2.0,0.30008825321727073,-5.416666666666664,30.448275862068954,120.0
5.0,0.1775442728538954,-5.416666666666664,30.448275862068954,120.0
1.0,0.13969166794325094,0.0,30.448275862068954,30.0
2.0,0.08934981698050615,0.0,30.448275862068954,30.0
5.0,0.049993665183601266,0.0,30.448275862068954,30.0
1.0,0.251853969437999,0.0,30.448275862068954,60.0
2.0,0.16511737069829469,0.0,30.448275862068954,60.0
5.0,0.09412709620767434,0.0,30.448275862068954,60.0
1.0,0.3583710852313027,0.0,30.448275862068954,90.0
2.0,0.24120385871770678,0.0,30.448275862068954,90.0
5.0,0.14035040542341748,0.0,30.448275862068954,90.0
1.0,0.4415083646347807,0.0,30.448275862068954,120.0
2.0,0.3039335804304303,0.0,30.448275862068954,120.0
5.0,0.180021257872377,0.0,30.448275862068954,120.0
1.0,0.13822942000883387,5.416666666666671,30.448275862068954,30.0
2.0,0.0883841658883242,5.416666666666671,30.448275862068954,30.0
5.0,0.04943959447362489,5.416666666666671,30.448275862068954,30.0
1.0,0.2436250264370765,5.416666666666671,30.448275862068954,60.0
2.0,0.15942190439170723,5.416666666666671,30.448275862068954,60.0
5.0,0.09074806372430266,5.416666666666671,30.448275862068954,60.0
1.0,0.3490018987601975,5.416666666666671,30.448275862068954,90.0
2.0,0.2343274703452558,5.416666666666671,30.448275862068954,90.0
5.0,0.13608609044758146,5.416666666666671,30.448275862068954,90.0
1.0,0.4314215499548142,5.416666666666671,30.448275862068954,120.0
2.0,0.2961398384674766,5.416666666666671,30.448275862068954,120.0
5.0,0.17500240579383597,5.416666666666671,30.448275862068954,120.0
1.0,0.13880231073209237,10.833333333333343,30.448275862068954,30.0
2.0,0.08876006348944088,10.833333333333343,30.448275862068954,30.0
5.0,0.04965345032032875,10.833333333333343,30.448275862068954,30.0
1.0,0.2465029743666508,10.833333333333343,30.448275862068954,60.0
2.0,0.16140833063957694,10.833333333333343,30.448275862068954,60.0
5.0,0.09192278163126821,10.833333333333343,30.448275862068954,60.0
1.0,0.3494840494677054,10.833333333333343,30.448275862068954,90.0
2.0,0.23467932677098668,10.833333333333343,30.448275862068954,90.0
5.0,0.13630228821339496,10.833333333333343,30.448275862068954,90.0
1.0,0.43090181436913166,10.833333333333343,30.448275862068954,120.0
2.0,0.29573830573544935,10.833333333333343,30.448275862068954,120.0
5.0,0.17474218964290156,10.833333333333343,30.448275862068954,120.0
1.0,0.14131721475699954,16.25,30.448275862068954,30.0
2.0,0.09041599603334338,16.25,30.448275862068954,30.0
5.0,0.05059965481977868,16.25,30.448275862068954,30.0
1.0,0.24954656644756323,16.25,30.448275862068954,60.0
2.0,0.16351057262881818,16.25,30.448275862068954,60.0
5.0,0.09316727452714046,16.25,30.448275862068954,60.0
1.0,0.353800532249696,16.25,30.448275862068954,90.0
2.0,0.2378381953131652,16.25,30.448275862068954,90.0
5.0,0.13825845612278687,16.25,30.448275862068954,90.0
1.0,0.4356745757129109,16.25,30.448275862068954,120.0
2.0,0.2994138312213205,16.25,30.448275862068954,120.0
5.0,0.1771027002425949,16.25,30.448275862068954,120.0
1.0,0.14819050127752187,21.66666666666667,30.448275862068954,30.0
2.0,0.09494915353317623,21.66666666666667,30.448275862068954,30.0
5.0,0.05319558547785852,21.66666666666667,30.448275862068954,30.0
1.0,0.26081141541344344,21.66666666666667,30.448275862068954,60.0
2.0,0.17133946416332269,21.66666666666667,30.448275862068954,60.0
5.0,0.09782524704820661,21.66666666666667,30.448275862068954,60.0
1.0,0.36102355480942205,21.66666666666667,30.448275862068954,90.0
2.0,0.24315024728092582,21.66666666666667,30.448275862068954,90.0
5.0,0.14155403497865537,21.66666666666667,30.448275862068954,90.0
1.0,0.44519505443830987,21.66666666666667,30.448275862068954,120.0
2.0,0.30679239057166763,21.66666666666667,30.448275862068954,120.0
5.0,0.1818650940655283,21.66666666666667,30.448275862068954,120.0
1.0,0.14661776089554623,27.083333333333343,30.448275862068954,30.0
2.0,0.09390869321019357,27.083333333333343,30.448275862068954,30.0
5.0,0.05259816031548392,27.083333333333343,30.448275862068954,30.0
1.0,0.2577694268723373,27.083333333333343,30.448275862068954,60.0
2.0,0.1692188059749078,27.083333333333343,30.448275862068954,60.0
5.0,0.09655995819245311,27.083333333333343,30.448275862068954,60.0
1.0,0.35774797270256153,27.083333333333343,30.448275862068954,90.0
2.0,0.24073785004100745,27.083333333333343,30.448275862068954,90.0
5.0,0.14005466652041643,27.083333333333343,30.448275862068954,90.0
1.0,0.44324387233659457,27.083333333333343,30.448275862068954,120.0
2.0,0.30527633060148884,27.083333333333343,30.448275862068954,120.0
5.0,0.1808844673676242,27.083333333333343,30.448275862068954,120.0
1.0,0.1492276223136223,32.5,30.448275862068954,30.0
2.0,0.09563164163336768,32.5,30.448275862068954,30.0
5.0,0.05358554443137964,32.5,30.448275862068954,30.0
1.0,0.2654664703761834,32.5,30.448275862068954,60.0
2.0,0.17458933412803734,32.5,30.448275862068954,60.0
5.0,0.0997649748709879,32.5,30.448275862068954,60.0
1.0,0.3649312168822062,32.5,30.448275862068954,90.0
2.0,0.24603119554482167,32.5,30.448275862068954,90.0
5.0,0.14334177763853495,32.5,30.448275862068954,90.0
1.0,0.4532773538859475,32.5,30.448275862068954,120.0
2.0,0.3130937398394045,32.5,30.448275862068954,120.0
5.0,0.185949645240298,32.5,30.448275862068954,120.0
1.0,0.16298134942044507,37.91666666666667,30.448275862068954,30.0
2.0,0.10475422636172871,37.91666666666667,30.448275862068954,30.0
5.0,0.05882857844450684,37.91666666666667,30.448275862068954,30.0
1.0,0.2802987300933679,37.91666666666667,30.448275862068954,60.0
2.0,0.1850013916448061,37.91666666666667,30.448275862068954,60.0
5.0,0.10600856168031125,37.91666666666667,30.448275862068954,60.0
1.0,0.3759712474653465,37.91666666666667,30.448275862068954,90.0
2.0,0.2542083185524835,37.91666666666667,30.448275862068954,90.0
5.0,0.14843758470103885,37.91666666666667,30.448275862068954,90.0
1.0,0.46189106977167993,37.91666666666667,30.448275862068954,120.0
2.0,0.3198495546279224,37.91666666666667,30.448275862068954,120.0
5.0,0.1903497896825984,37.91666666666667,30.448275862068954,120.0
1.0,0.15755678894770886,43.33333333333334,30.448275862068954,30.0
2.0,0.10114955767937894,43.33333333333334,30.448275862068954,30.0
5.0,0.05675425572671988,43.33333333333334,30.448275862068954,30.0
1.0,0.2769892491507211,43.33333333333334,30.448275862068954,60.0
2.0,0.18267359442362496,43.33333333333334,30.448275862068954,60.0
5.0,0.10461114607454736,43.33333333333334,30.448275862068954,60.0
1.0,0.37401180310229687,43.33333333333334,30.448275862068954,90.0
2.0,0.2527511539167572,43.33333333333334,30.448275862068954,90.0
5.0,0.14752416355841624,43.33333333333334,30.448275862068954,90.0
1.0,0.46336282714781174,43.33333333333334,30.448275862068954,120.0
2.0,0.3210094925158957,43.33333333333334,30.448275862068954,120.0
5.0,0.19110893847129373,43.33333333333334,30.448275862068954,120.0
1.0,0.15876252358599074,48.75,30.448275862068954,30.0
2.0,0.10195366925175742,48.75,30.448275862068954,30.0
5.0,0.05721693385537696,48.75,30.448275862068954,30.0
1.0,0.2868181961039281,48.75,30.448275862068954,60.0
2.0,0.18961047947617127,48.75,30.448275862068954,60.0
5.0,0.10878840379048571,48.75,30.448275862068954,60.0
1.0,0.3826321224088606,48.75,30.448275862068954,90.0
2.0,0.25915247785836804,48.75,30.448275862068954,90.0
5.0,0.15152100325680207,48.75,30.448275862068954,90.0
1.0,0.4701123668117262,48.75,30.448275862068954,120.0
2.0,0.32633624047025134,48.75,30.448275862068954,120.0
5.0,0.19459640374297826,48.75,30.448275862068954,120.0
1.0,0.16687729273150453,54.16666666666667,30.448275862068954,30.0
2.0,0.10735440451340339,54.16666666666667,30.448275862068954,30.0
5.0,0.060324464400179356,54.16666666666667,30.448275862068954,30.0
1.0,0.2972778497881877,54.16666666666667,30.448275862068954,60.0
2.0,0.19702806547978136,54.16666666666667,30.448275862068954,60.0
5.0,0.11327391157715638,54.16666666666667,30.448275862068954,60.0
1.0,0.39612690441452447,54.16666666666667,30.448275862068954,90.0
2.0,0.2692718794979251,54.16666666666667,30.448275862068954,90.0
5.0,0.1578948380264339,54.16666666666667,30.448275862068954,90.0
1.0,0.48053406922180475,54.16666666666667,30.448275862068954,120.0
2.0,0.3346093784321754,54.16666666666667,30.448275862068954,120.0
5.0,0.20002261783836306,54.16666666666667,30.448275862068954,120.0
1.0,0.1858419811075176,59.58333333333334,30.448275862068954,30.0
2.0,0.12002955009355865,59.58333333333334,30.448275862068954,30.0
5.0,0.06764115927059478,59.58333333333334,30.448275862068954,30.0
1.0,0.3087965987040827,59.58333333333334,30.448275862068954,60.0
2.0,0.2052472572069557,59.58333333333334,30.448275862068954,60.0
5.0,0.11825606134293765,59.58333333333334,30.448275862068954,60.0
1.0,0.4112256344870038,59.58333333333334,30.448275862068954,90.0
2.0,0.28070355179914264,59.58333333333334,30.448275862068954,90.0
5.0,0.16515238575537172,59.58333333333334,30.448275862068954,90.0
1.0,0.4923057670131601,59.58333333333334,30.448275862068954,120.0
2.0,0.3440181812139189,59.58333333333334,30.448275862068954,120.0
5.0,0.20623286320297252,59.58333333333334,30.448275862068954,120.0
1.0,0.20071810848468585,65.0,30.448275862068954,30.0
2.0,0.1300798762197093,65.0,30.448275862068954,30.0
5.0,0.07350179550536384,65.0,30.448275862068954,30.0
1.0,0.32443627454149204,65.0,30.448275862068954,60.0
2.0,0.21647235526933872,65.0,30.448275862068954,60.0
5.0,0.12509453466318943,65.0,30.448275862068954,60.0
1.0,0.41727328598003477,65.0,30.448275862068954,90.0
2.0,0.2853025058046714,65.0,30.448275862068954,90.0
5.0,0.1680683049859637,65.0,30.448275862068954,90.0
1.0,0.5004910195107055,65.0,30.448275862068954,120.0
2.0,0.3506338641978488,65.0,30.448275862068954,120.0
5.0,0.21064697420237577,65.0,30.448275862068954,120.0
1.0,0.18328237261397218,-65.0,42.82758620689654,30.0
2.0,0.11833246284897037,-65.0,42.82758620689654,30.0
5.0,0.0666694660016719,-65.0,42.82758620689654,30.0
1.0,0.3202379907847883,-65.0,42.82758620689654,60.0
2.0,0.21346809831448732,-65.0,42.82758620689654,60.0
5.0,0.12326566699283725,-65.0,42.82758620689654,60.0
1.0,0.4236988392570079,-65.0,42.82758620689654,90.0
2.0,0.29025879657699627,-65.0,42.82758620689654,90.0
5.0,0.17126069015308132,-65.0,42.82758620689654,90.0
1.0,0.5079857130260163,-65.0,42.82758620689654,120.0
2.0,0.35674415307363305,-65.0,42.82758620689654,120.0
5.0,0.21473867167230543,-65.0,42.82758620689654,120.0
1.0,0.1763671215513124,-59.583333333333336,42.82758620689654,30.0
2.0,0.113700462883354,-59.583333333333336,42.82758620689654,30.0
5.0,0.06398787424497665,-59.583333333333336,42.82758620689654,30.0
1.0,0.3059678243636196,-59.583333333333336,42.82758620689654,60.0
2.0,0.20325522465986312,-59.583333333333336,42.82758620689654,60.0
5.0,0.11706196921004619,-59.583333333333336,42.82758620689654,60.0
1.0,0.41020322912765983,-59.583333333333336,42.82758620689654,90.0
2.0,0.2799607321505373,-59.583333333333336,42.82758620689654,90.0
5.0,0.1646963087857849,-59.583333333333336,42.82758620689654,90.0
1.0,0.4913842165070338,-59.583333333333336,42.82758620689654,120.0
2.0,0.3433144042300902,-59.583333333333336,42.82758620689654,120.0
5.0,0.20578601968232169,-59.583333333333336,42.82758620689654,120.0
1.0,0.17372367868254857,-54.166666666666664,42.82758620689654,30.0
2.0,0.11194230705700259,-54.166666666666664,42.82758620689654,30.0
5.0,0.06297771644054695,-54.166666666666664,42.82758620689654,30.0
1.0,0.30330173517180226,-54.166666666666664,42.82758620689654,60.0
2.0,0.2013503298191659,-54.166666666666664,42.82758620689654,60.0
5.0,0.1159083575864861,-54.166666666666664,42.82758620689654,60.0
1.0,0.40442896908238846,-54.166666666666664,42.82758620689654,90.0
2.0,0.27557438278595126,-54.166666666666664,42.82758620689654,90.0
5.0,0.1619041457026965,-54.166666666666664,42.82758620689654,90.0
1.0,0.4857233571755979,-54.166666666666664,42.82758620689654,120.0
2.0,0.33876903366941635,-54.166666666666664,42.82758620689654,120.0
5.0,0.2027709661324102,-54.166666666666664,42.82758620689654,120.0
1.0,0.1659044830712606,-48.75,42.82758620689654,30.0
2.0,0.10672881967204662,-48.75,42.82758620689654,30.0
5.0,0.05997538654675261,-48.75,42.82758620689654,30.0
1.0,0.29311547418089856,-48.75,42.82758620689654,60.0
2.0,0.1940993321722071,-48.75,42.82758620689654,60.0
5.0,0.11151570515222631,-48.75,42.82758620689654,60.0
1.0,0.3903447375878165,-48.75,42.82758620689654,90.0
2.0,0.26495365255288794,-48.75,42.82758620689654,90.0
5.0,0.15518494581779219,-48.75,42.82758620689654,90.0
1.0,0.47452101473347474,-48.75,42.82758620689654,120.0
2.0,0.329863157594521,-48.75,42.82758620689654,120.0
5.0,0.19692202530602565,-48.75,42.82758620689654,120.0
1.0,0.16066920301720544,-43.33333333333333,42.82758620689654,30.0
2.0,0.10324415527339681,-43.33333333333333,42.82758620689654,30.0
5.0,0.057971109756313144,-43.33333333333333,42.82758620689654,30.0
1.0,0.2843108613626737,-43.33333333333333,42.82758620689654,60.0
2.0,0.18786261272569849,-43.33333333333333,42.82758620689654,60.0
5.0,0.10774970653261629,-43.33333333333333,42.82758620689654,60.0
1.0,0.3815554526841506,-43.33333333333333,42.82758620689654,90.0
2.0,0.2583750117481689,-43.33333333333333,42.82758620689654,90.0
5.0,0.15104664024677872,-43.33333333333333,42.82758620689654,90.0
1.0,0.4700615939757845,-43.33333333333333,42.82758620689654,120.0
2.0,0.32632657856967595,-43.33333333333333,42.82758620689654,120.0
5.0,0.1946049372827966,-43.33333333333333,42.82758620689654,120.0
1.0,0.15551060821211005,-37.916666666666664,42.82758620689654,30.0
2.0,0.09981676504691794,-37.916666666666664,42.82758620689654,30.0
5.0,0.05600072232152398,-37.916666666666664,42.82758620689654,30.0
1.0,0.27315382706208,-37.916666666666664,42.82758620689654,60.0
2.0,0.18000274269055871,-37.916666666666664,42.82758620689654,60.0
5.0,0.10302344022499665,-37.916666666666664,42.82758620689654,60.0
1.0,0.37196485807422797,-37.916666666666664,42.82758620689654,90.0
2.0,0.25125913971724323,-37.916666666666664,42.82758620689654,90.0
5.0,0.14660594197871324,-37.916666666666664,42.82758620689654,90.0
1.0,0.46319755693035614,-37.916666666666664,42.82758620689654,120.0
2.0,0.32090570398212126,-37.916666666666664,42.82758620689654,120.0
5.0,0.19105558064043426,-37.916666666666664,42.82758620689654,120.0
1.0,0.15362472617644862,-32.5,42.82758620689654,30.0
2.0,0.09856245683971232,-32.5,42.82758620689654,30.0
5.0,0.05527911897134363,-32.5,42.82758620689654,30.0
1.0,0.26532602379795445,-32.5,42.82758620689654,60.0
2.0,0.17451365722783263,-32.5,42.82758620689654,60.0
5.0,0.09973340577084533,-32.5,42.82758620689654,60.0
1.0,0.3671900970923293,-32.5,42.82758620689654,90.0
2.0,0.24772469558391852,-32.5,42.82758620689654,90.0
5.0,0.14440711693501485,-32.5,42.82758620689654,90.0
1.0,0.4542312560856192,-32.5,42.82758620689654,120.0
2.0,0.3138636415048961,-32.5,42.82758620689654,120.0
5.0,0.1864634506337226,-32.5,42.82758620689654,120.0
1.0,0.1484342709087556,-27.08333333333333,42.82758620689654,30.0
2.0,0.09512529868412967,-27.08333333333333,42.82758620689654,30.0
5.0,0.053304699646978926,-27.08333333333333,42.82758620689654,30.0
1.0,0.26142645615965265,-27.08333333333333,42.82758620689654,60.0
2.0,0.17178435729750285,-27.08333333333333,42.82758620689654,60.0
5.0,0.09809910012831635,-27.08333333333333,42.82758620689654,60.0
1.0,0.3634679172499359,-27.08333333333333,42.82758620689654,90.0
2.0,0.24497178391651941,-27.08333333333333,42.82758620689654,90.0
5.0,0.1426946775283109,-27.08333333333333,42.82758620689654,90.0
1.0,0.4493968956480241,-27.08333333333333,42.82758620689654,120.0
2.0,0.31008160863674084,-27.08333333333333,42.82758620689654,120.0
5.0,0.18400370613500316,-27.08333333333333,42.82758620689654,120.0
1.0,0.14566991281569575,-21.666666666666664,42.82758620689654,30.0
2.0,0.09329480183517946,-21.666666666666664,42.82758620689654,30.0
5.0,0.052252895612659,-21.666666666666664,42.82758620689654,30.0
1.0,0.2576626949238039,-21.666666666666664,42.82758620689654,60.0
2.0,0.1691565450015422,-21.666666666666664,42.82758620689654,60.0
5.0,0.09652913471947289,-21.666666666666664,42.82758620689654,60.0
1.0,0.3621618769247934,-21.666666666666664,42.82758620689654,90.0
2.0,0.2440029674364701,-21.666666666666664,42.82758620689654,90.0
5.0,0.142089681930611,-21.666666666666664,42.82758620689654,90.0
1.0,0.44922831095518057,-21.666666666666664,42.82758620689654,120.0
2.0,0.3099449017363275,-21.666666666666664,42.82758620689654,120.0
5.0,0.18391220791192897,-21.666666666666664,42.82758620689654,120.0
1.0,0.14616964609682448,-16.25,42.82758620689654,30.0
2.0,0.09362057844059912,-16.25,42.82758620689654,30.0
5.0,0.05243671182542464,-16.25,42.82758620689654,30.0
1.0,0.2595705632070273,-16.25,42.82758620689654,60.0
2.0,0.17048212910343663,-16.25,42.82758620689654,60.0
5.0,0.09731805572765473,-16.25,42.82758620689654,60.0
1.0,0.36098588176029056,-16.25,42.82758620689654,90.0
2.0,0.24313098868392347,-16.25,42.82758620689654,90.0
5.0,0.14154680840307088,-16.25,42.82758620689654,90.0
1.0,0.44383784537343185,-16.25,42.82758620689654,120.0
2.0,0.30574607691625144,-16.25,42.82758620689654,120.0
5.0,0.18119298411131957,-16.25,42.82758620689654,120.0
1.0,0.1433804197628371,-10.833333333333329,42.82758620689654,30.0
2.0,0.09177611670600938,-10.833333333333329,42.82758620689654,30.0
5.0,0.0513779986116476,-10.833333333333329,42.82758620689654,30.0
1.0,0.2549800011789405,-10.833333333333329,42.82758620689654,60.0
2.0,0.16728465643082124,-10.833333333333329,42.82758620689654,60.0
5.0,0.09541285991816151,-10.833333333333329,42.82758620689654,60.0
1.0,0.36086543491775314,-10.833333333333329,42.82758620689654,90.0
2.0,0.24303871489288487,-10.833333333333329,42.82758620689654,90.0
5.0,0.14148861242233002,-10.833333333333329,42.82758620689654,90.0
1.0,0.4455752437057072,-10.833333333333329,42.82758620689654,120.0
2.0,0.30709199393762476,-10.833333333333329,42.82758620689654,120.0
5.0,0.182061623159269,-10.833333333333329,42.82758620689654,120.0
1.0,0.1411892493125153,-5.416666666666664,42.82758620689654,30.0
2.0,0.09032869115865982,-5.416666666666664,42.82758620689654,30.0
5.0,0.0505476670990157,-5.416666666666664,42.82758620689654,30.0
1.0,0.2505429711161681,-5.416666666666664,42.82758620689654,60.0
2.0,0.16420435149803347,-5.416666666666664,42.82758620689654,60.0
5.0,0.09358088489266414,-5.416666666666664,42.82758620689654,60.0
1.0,0.3582288145146334,-5.416666666666664,42.82758620689654,90.0
2.0,0.24109552645436905,-5.416666666666664,42.82758620689654,90.0
5.0,0.14027819555255605,-5.416666666666664,42.82758620689654,90.0
1.0,0.43923658664415466,-5.416666666666664,42.82758620689654,120.0
2.0,0.30217004140714565,-5.416666666666664,42.82758620689654,120.0
5.0,0.17887980870645714,-5.416666666666664,42.82758620689654,120.0
1.0,0.13899001634158592,0.0,42.82758620689654,30.0
2.0,0.08887776288125171,0.0,42.82758620689654,30.0
5.0,0.04971615854742628,0.0,42.82758620689654,30.0
1.0,0.24878020063455575,0.0,42.82758620689654,60.0
2.0,0.16298398668819947,0.0,42.82758620689654,60.0
5.0,0.09285662253946814,0.0,42.82758620689654,60.0
1.0,0.35445081753267804,0.0,42.82758620689654,90.0
2.0,0.23831683848546892,0.0,42.82758620689654,90.0
5.0,0.13855220626312015,0.0,42.82758620689654,90.0
1.0,0.4377515594823619,0.0,42.82758620689654,120.0
2.0,0.3010193680977369,0.0,42.82758620689654,120.0
5.0,0.17813700529080023,0.0,42.82758620689654,120.0
1.0,0.14213231950030236,5.416666666666671,42.82758620689654,30.0
2.0,0.09094661334062182,5.416666666666671,42.82758620689654,30.0
5.0,0.05089808036346544,5.416666666666671,42.82758620689654,30.0
1.0,0.24939101658947072,5.416666666666671,42.82758620689654,60.0
2.0,0.16340822023249113,5.416666666666671,42.82758620689654,60.0
5.0,0.09310819022956307,5.416666666666671,42.82758620689654,60.0
1.0,0.3544566277150756,5.416666666666671,42.82758620689654,90.0
2.0,0.23831860223894075,5.416666666666671,42.82758620689654,90.0
5.0,0.1385510555945102,5.416666666666671,42.82758620689654,90.0
1.0,0.43706602002267325,5.416666666666671,42.82758620689654,120.0
2.0,0.3004889732682282,5.416666666666671,42.82758620689654,120.0
5.0,0.17779428626158544,5.416666666666671,42.82758620689654,120.0
1.0,0.1393298029123351,10.833333333333343,42.82758620689654,30.0
2.0,0.08909975800891168,10.833333333333343,42.82758620689654,30.0
5.0,0.04984121714842893,10.833333333333343,42.82758620689654,30.0
1.0,0.24490853478396846,10.833333333333343,42.82758620689654,60.0
2.0,0.16030822654675425,10.833333333333343,42.82758620689654,60.0
5.0,0.09127074573222493,10.833333333333343,42.82758620689654,60.0
1.0,0.3498819968105933,10.833333333333343,42.82758620689654,90.0
2.0,0.23496428243632062,10.833333333333343,42.82758620689654,90.0
5.0,0.1364727430348115,10.833333333333343,42.82758620689654,90.0
1.0,0.43070171065533625,10.833333333333343,42.82758620689654,120.0
2.0,0.29558270827015576,10.833333333333343,42.82758620689654,120.0
5.0,0.17463946652648477,10.833333333333343,42.82758620689654,120.0
1.0,0.14384374898240948,16.25,42.82758620689654,30.0
2.0,0.09207587320120636,16.25,42.82758620689654,30.0
5.0,0.05154405536055073,16.25,42.82758620689654,30.0
1.0,0.24983726831248787,16.25,42.82758620689654,60.0
2.0,0.16371036129314398,16.25,42.82758620689654,60.0
5.0,0.09328304023202028,16.25,42.82758620689654,60.0
1.0,0.3556769539357608,16.25,42.82758620689654,90.0
2.0,0.23921207624313323,16.25,42.82758620689654,90.0
5.0,0.1391052113775738,16.25,42.82758620689654,90.0
1.0,0.43653737609280197,16.25,42.82758620689654,120.0
2.0,0.30007664733280404,16.25,42.82758620689654,120.0
5.0,0.17752542873071453,16.25,42.82758620689654,120.0
1.0,0.14691586318512728,21.66666666666667,42.82758620689654,30.0
2.0,0.09410440041452883,21.66666666666667,42.82758620689654,30.0
5.0,0.052705617068315336,21.66666666666667,42.82758620689654,30.0
1.0,0.2579411601467869,21.66666666666667,42.82758620689654,60.0
2.0,0.16933567432065288,21.66666666666667,42.82758620689654,60.0
5.0,0.09662642862551218,21.66666666666667,42.82758620689654,60.0
1.0,0.3594789574084678,21.66666666666667,42.82758620689654,90.0
2.0,0.242007065379371,21.66666666666667,42.82758620689654,90.0
5.0,0.14083959161162996,21.66666666666667,42.82758620689654,90.0
1.0,0.4420465956686467,21.66666666666667,42.82758620689654,120.0
2.0,0.30434246368703677,21.66666666666667,42.82758620689654,120.0
5.0,0.1802765175763813,21.66666666666667,42.82758620689654,120.0
1.0,0.1453721924668293,27.083333333333343,42.82758620689654,30.0
2.0,0.09308428884939968,27.083333333333343,42.82758620689654,30.0
5.0,0.052120256452346414,27.083333333333343,42.82758620689654,30.0
1.0,0.25823262159309524,27.083333333333343,42.82758620689654,60.0
2.0,0.1695377651945883,27.083333333333343,42.82758620689654,60.0
5.0,0.09674583231002476,27.083333333333343,42.82758620689654,60.0
1.0,0.3585254389357715,27.083333333333343,42.82758620689654,90.0
2.0,0.24130518619184016,27.083333333333343,42.82758620689654,90.0
