distance,amp_median,amp_qmin,amp_qmax,freq,model,comp,m0_default
1530.0,1.9426907343112856e-06,9.843485634109426e-07,5.70449594637303e-06,0.01,Hot25,v,6.0
1535.0,1.936131750116152e-06,9.809534132661508e-07,5.685788453037095e-06,0.01,Hot25,v,6.0
1540.0,1.929572765921018e-06,9.775582631213587e-07,5.667080959701161e-06,0.01,Hot25,v,6.0
1545.0,1.923013781725884e-06,9.74163112976567e-07,5.648373466365226e-06,0.01,Hot25,v,6.0
1550.0,1.91645479753075e-06,9.707679628317753e-07,5.629665973029292e-06,0.01,Hot25,v,6.0
1555.0,1.909895813335616e-06,9.673728126869832e-07,5.6109584796933574e-06,0.01,Hot25,v,6.0
1560.0,1.9032599943156966e-06,9.639317266287255e-07,5.592488993465073e-06,0.01,Hot25,v,6.0
1565.0,1.8966241752957772e-06,9.604906405704677e-07,5.574019507236787e-06,0.01,Hot25,v,6.0
1570.0,1.8899883562758577e-06,9.570495545122098e-07,5.555550021008502e-06,0.01,Hot25,v,6.0
1575.0,1.883352537255938e-06,9.53608468453952e-07,5.537080534780216e-06,0.01,Hot25,v,6.0
1580.0,1.8767167182360188e-06,9.501673823956943e-07,5.518611048551931e-06,0.01,Hot25,v,6.0
1585.0,1.870080899216099e-06,9.467262963374365e-07,5.500141562323646e-06,0.01,Hot25,v,6.0
1590.0,1.8634450801961795e-06,9.432852102791786e-07,5.48167207609536e-06,0.01,Hot25,v,6.0
1595.0,1.8568092611762601e-06,9.398441242209209e-07,5.463202589867075e-06,0.01,Hot25,v,6.0
1600.0,1.8501734421563406e-06,9.36403038162663e-07,5.44473310363879e-06,0.01,Hot25,v,6.0
1605.0,1.843537623136421e-06,9.329619521044052e-07,5.426263617410505e-06,0.01,Hot25,v,6.0
1610.0,1.8372572555004453e-06,9.297187366936214e-07,5.4082973488816254e-06,0.01,Hot25,v,6.0
1615.0,1.8309768878644696e-06,9.264755212828377e-07,5.390331080352747e-06,0.01,Hot25,v,6.0
1620.0,1.8246965202284937e-06,9.232323058720539e-07,5.372364811823868e-06,0.01,Hot25,v,6.0
1625.0,1.8184161525925177e-06,9.199890904612701e-07,5.35439854329499e-06,0.01,Hot25,v,6.0
1630.0,1.812135784956542e-06,9.167458750504864e-07,5.33643227476611e-06,0.01,Hot25,v,6.0
1635.0,1.8058554173205663e-06,9.135026596397025e-07,5.318466006237232e-06,0.01,Hot25,v,6.0
1640.0,1.7995750496845904e-06,9.102594442289187e-07,5.300499737708353e-06,0.01,Hot25,v,6.0
1645.0,1.7932946820486144e-06,9.070162288181349e-07,5.2825334691794736e-06,0.01,Hot25,v,6.0
1650.0,1.787014314412639e-06,9.037730134073511e-07,5.264567200650595e-06,0.01,Hot25,v,6.0
1655.0,1.780733946776663e-06,9.005297979965674e-07,5.246600932121716e-06,0.01,Hot25,v,6.0
1660.0,1.7751474884585648e-06,8.977715406890463e-07,5.229684910618302e-06,0.01,Hot25,v,6.0
1665.0,1.7695610301404667e-06,8.950132833815253e-07,5.212768889114887e-06,0.01,Hot25,v,6.0
1670.0,1.7639745718223686e-06,8.922550260740041e-07,5.195852867611473e-06,0.01,Hot25,v,6.0
1675.0,1.7583881135042704e-06,8.89496768766483e-07,5.178936846108058e-06,0.01,Hot25,v,6.0
1680.0,1.7528016551861723e-06,8.86738511458962e-07,5.1620208246046435e-06,0.01,Hot25,v,6.0
1685.0,1.7472151968680741e-06,8.839802541514408e-07,5.145104803101229e-06,0.01,Hot25,v,6.0
1690.0,1.741628738549976e-06,8.812219968439198e-07,5.128188781597814e-06,0.01,Hot25,v,6.0
1695.0,1.7360422802318778e-06,8.784637395363987e-07,5.111272760094399e-06,0.01,Hot25,v,6.0
1700.0,1.7304558219137797e-06,8.757054822288775e-07,5.0943567385909845e-06,0.01,Hot25,v,6.0
1705.0,1.7248693635956816e-06,8.729472249213565e-07,5.07744071708757e-06,0.01,Hot25,v,6.0
1710.0,1.7194695926236437e-06,8.697944176920234e-07,5.061650770613235e-06,0.01,Hot25,v,6.0
1715.0,1.7140698216516056e-06,8.666416104626902e-07,5.045860824138899e-06,0.01,Hot25,v,6.0
1720.0,1.708670050679568e-06,8.634888032333571e-07,5.030070877664563e-06,0.01,Hot25,v,6.0
1725.0,1.7032702797075302e-06,8.603359960040239e-07,5.0142809311902275e-06,0.01,Hot25,v,6.0
1730.0,1.697870508735492e-06,8.571831887746909e-07,4.998490984715891e-06,0.01,Hot25,v,6.0
1735.0,1.6924707377634542e-06,8.540303815453577e-07,4.9827010382415555e-06,0.01,Hot25,v,6.0
1740.0,1.6870709667914164e-06,8.508775743160245e-07,4.966911091767221e-06,0.01,Hot25,v,6.0
1745.0,1.6816711958193785e-06,8.477247670866914e-07,4.951121145292885e-06,0.01,Hot25,v,6.0
1750.0,1.6762714248473407e-06,8.445719598573583e-07,4.935331198818549e-06,0.01,Hot25,v,6.0
1755.0,1.6708716538753028e-06,8.414191526280252e-07,4.919541252344213e-06,0.01,Hot25,v,6.0
1760.0,1.6697658143722347e-06,8.393070500711194e-07,4.903578338823888e-06,0.01,Hot25,v,6.0
1765.0,1.6686599748691668e-06,8.371949475142138e-07,4.887615425303561e-06,0.01,Hot25,v,6.0
1770.0,1.6675541353660985e-06,8.350828449573081e-07,4.871652511783236e-06,0.01,Hot25,v,6.0
1775.0,1.6664482958630307e-06,8.329707424004024e-07,4.85568959826291e-06,0.01,Hot25,v,6.0
1780.0,1.6653424563599626e-06,8.308586398434966e-07,4.839726684742584e-06,0.01,Hot25,v,6.0
1785.0,1.6642366168568947e-06,8.28746537286591e-07,4.8237637712222575e-06,0.01,Hot25,v,6.0
1790.0,1.6631307773538268e-06,8.266344347296852e-07,4.807800857701932e-06,0.01,Hot25,v,6.0
1795.0,1.6620249378507585e-06,8.245223321727796e-07,4.791837944181606e-06,0.01,Hot25,v,6.0
1800.0,1.6609190983476906e-06,8.224102296158738e-07,4.77587503066128e-06,0.01,Hot25,v,6.0
1805.0,1.6598132588446225e-06,8.202981270589682e-07,4.7599121171409545e-06,0.01,Hot25,v,6.0
1810.0,1.6630588293500316e-06,8.209577942878194e-07,4.741568911622969e-06,0.01,Hot25,v,6.0
1815.0,1.6663043998554404e-06,8.216174615166706e-07,4.723225706104984e-06,0.01,Hot25,v,6.0
1820.0,1.6695499703608492e-06,8.222771287455218e-07,4.704882500586998e-06,0.01,Hot25,v,6.0
1825.0,1.672795540866258e-06,8.22936795974373e-07,4.6865392950690136e-06,0.01,Hot25,v,6.0
1830.0,1.6760411113716671e-06,8.235964632032242e-07,4.668196089551028e-06,0.01,Hot25,v,6.0
1835.0,1.679286681877076e-06,8.242561304320754e-07,4.649852884033043e-06,0.01,Hot25,v,6.0
1840.0,1.682532252382485e-06,8.249157976609266e-07,4.631509678515057e-06,0.01,Hot25,v,6.0
1845.0,1.6857778228878939e-06,8.255754648897777e-07,4.613166472997073e-06,0.01,Hot25,v,6.0
1850.0,1.6890233933933027e-06,8.26235132118629e-07,4.594823267479086e-06,0.01,Hot25,v,6.0
1855.0,1.6922689638987117e-06,8.268947993474802e-07,4.576480061961102e-06,0.01,Hot25,v,6.0
1860.0,1.6944720650891913e-06,8.294087814384294e-07,4.555526715585658e-06,0.01,Hot25,v,6.0
1865.0,1.6966751662796711e-06,8.319227635293785e-07,4.534573369210217e-06,0.01,Hot25,v,6.0
1870.0,1.698878267470151e-06,8.344367456203276e-07,4.513620022834773e-06,0.01,Hot25,v,6.0
1875.0,1.7010813686606307e-06,8.369507277112768e-07,4.492666676459331e-06,0.01,Hot25,v,6.0
1880.0,1.7032844698511105e-06,8.39464709802226e-07,4.471713330083887e-06,0.01,Hot25,v,6.0
1885.0,1.70548757104159e-06,8.419786918931752e-07,4.450759983708446e-06,0.01,Hot25,v,6.0
1890.0,1.7076906722320699e-06,8.444926739841244e-07,4.429806637333003e-06,0.01,Hot25,v,6.0
1895.0,1.7098937734225497e-06,8.470066560750736e-07,4.40885329095756e-06,0.01,Hot25,v,6.0
1900.0,1.7120968746130295e-06,8.495206381660227e-07,4.387899944582118e-06,0.01,Hot25,v,6.0
1905.0,1.7142999758035093e-06,8.520346202569719e-07,4.366946598206675e-06,0.01,Hot25,v,6.0
1910.0,1.7034354307322363e-06,8.543942922362129e-07,4.34517599586263e-06,0.01,Hot25,v,6.0
1915.0,1.6925708856609636e-06,8.567539642154539e-07,4.323405393518585e-06,0.01,Hot25,v,6.0
1920.0,1.681706340589691e-06,8.591136361946949e-07,4.3016347911745414e-06,0.01,Hot25,v,6.0
1925.0,1.6708417955184183e-06,8.61473308173936e-07,4.279864188830496e-06,0.01,Hot25,v,6.0
1930.0,1.6599772504471456e-06,8.638329801531769e-07,4.258093586486451e-06,0.01,Hot25,v,6.0
1935.0,1.6491127053758728e-06,8.661926521324179e-07,4.2363229841424065e-06,0.01,Hot25,v,6.0
1940.0,1.6382481603045999e-06,8.685523241116589e-07,4.214552381798363e-06,0.01,Hot25,v,6.0
1945.0,1.6273836152333273e-06,8.709119960909001e-07,4.192781779454317e-06,0.01,Hot25,v,6.0
1950.0,1.6165190701620546e-06,8.73271668070141e-07,4.171011177110272e-06,0.01,Hot25,v,6.0
1955.0,1.6056545250907819e-06,8.75631340049382e-07,4.149240574766228e-06,0.01,Hot25,v,6.0
1960.0,1.5879003504968637e-06,8.701959856554881e-07,4.12925133785861e-06,0.01,Hot25,v,6.0
1965.0,1.570146175902946e-06,8.647606312615941e-07,4.1092621009509935e-06,0.01,Hot25,v,6.0
1970.0,1.5523920013090277e-06,8.593252768677003e-07,4.0892728640433755e-06,0.01,Hot25,v,6.0
1975.0,1.5346378267151098e-06,8.538899224738064e-07,4.0692836271357575e-06,0.01,Hot25,v,6.0
1980.0,1.5168836521211916e-06,8.484545680799124e-07,4.04929439022814e-06,0.01,Hot25,v,6.0
1985.0,1.4991294775272738e-06,8.430192136860185e-07,4.029305153320523e-06,0.01,Hot25,v,6.0
1990.0,1.4813753029333557e-06,8.375838592921245e-07,4.009315916412905e-06,0.01,Hot25,v,6.0
1995.0,1.4636211283394377e-06,8.321485048982307e-07,3.989326679505288e-06,0.01,Hot25,v,6.0
2000.0,1.4458669537455197e-06,8.267131505043368e-07,3.969337442597671e-06,0.01,Hot25,v,6.0
2005.0,1.4281127791516018e-06,8.212777961104428e-07,3.949348205690053e-06,0.01,Hot25,v,6.0
2010.0,1.415501654028113e-06,8.083944953788364e-07,3.932879338478132e-06,0.01,Hot25,v,6.0
2015.0,1.4028905289046239e-06,7.955111946472298e-07,3.9164104712662105e-06,0.01,Hot25,v,6.0
2020.0,1.3902794037811353e-06,7.826278939156234e-07,3.899941604054288e-06,0.01,Hot25,v,6.0
2025.0,1.3776682786576462e-06,7.69744593184017e-07,3.883472736842368e-06,0.01,Hot25,v,6.0
2030.0,1.3650571535341574e-06,7.568612924524105e-07,3.867003869630446e-06,0.01,Hot25,v,6.0
2035.0,1.3524460284106685e-06,7.43977991720804e-07,3.850535002418524e-06,0.01,Hot25,v,6.0
2040.0,1.3398349032871795e-06,7.310946909891976e-07,3.834066135206603e-06,0.01,Hot25,v,6.0
2045.0,1.3272237781636909e-06,7.182113902575911e-07,3.817597267994682e-06,0.01,Hot25,v,6.0
2050.0,1.3146126530402018e-06,7.053280895259846e-07,3.8011284007827605e-06,0.01,Hot25,v,6.0
2055.0,1.302001527916713e-06,6.924447887943782e-07,3.784659533570839e-06,0.01,Hot25,v,6.0
2060.0,1.2976940034733714e-06,6.698429301831229e-07,3.7736872767016643e-06,0.01,Hot25,v,6.0
2065.0,1.2933864790300298e-06,6.472410715718677e-07,3.762715019832489e-06,0.01,Hot25,v,6.0
2070.0,1.2890789545866882e-06,6.246392129606124e-07,3.751742762963314e-06,0.01,Hot25,v,6.0
2075.0,1.2847714301433466e-06,6.020373543493573e-07,3.7407705060941386e-06,0.01,Hot25,v,6.0
2080.0,1.280463905700005e-06,5.794354957381021e-07,3.729798249224964e-06,0.01,Hot25,v,6.0
2085.0,1.2761563812566635e-06,5.568336371268468e-07,3.7188259923557895e-06,0.01,Hot25,v,6.0
2090.0,1.271848856813322e-06,5.342317785155916e-07,3.707853735486614e-06,0.01,Hot25,v,6.0
2095.0,1.2675413323699803e-06,5.116299199043364e-07,3.6968814786174397e-06,0.01,Hot25,v,6.0
2100.0,1.2632338079266388e-06,4.890280612930813e-07,3.6859092217482647e-06,0.01,Hot25,v,6.0
2105.0,1.2589262834832972e-06,4.6642620268182607e-07,3.6749369648790893e-06,0.01,Hot25,v,6.0
2110.0,1.2542610826618009e-06,4.6051045768941664e-07,3.6681758904784807e-06,0.01,Hot25,v,6.0
2115.0,1.2495958818403044e-06,4.5459471269700726e-07,3.661414816077872e-06,0.01,Hot25,v,6.0
2120.0,1.244930681018808e-06,4.486789677045978e-07,3.6546537416772636e-06,0.01,Hot25,v,6.0
2125.0,1.2402654801973116e-06,4.4276322271218844e-07,3.647892667276655e-06,0.01,Hot25,v,6.0
2130.0,1.2356002793758153e-06,4.36847477719779e-07,3.6411315928760464e-06,0.01,Hot25,v,6.0
2135.0,1.2309350785543188e-06,4.3093173272736963e-07,3.6343705184754373e-06,0.01,Hot25,v,6.0
2140.0,1.2262698777328225e-06,4.250159877349602e-07,3.6276094440748288e-06,0.01,Hot25,v,6.0
2145.0,1.2216046769113262e-06,4.191002427425508e-07,3.62084836967422e-06,0.01,Hot25,v,6.0
2150.0,1.2169394760898297e-06,4.1318449775014144e-07,3.6140872952736116e-06,0.01,Hot25,v,6.0
2155.0,1.2122742752683335e-06,4.07268752757732e-07,3.607326220873003e-06,0.01,Hot25,v,6.0
2160.0,1.2132492834167606e-06,4.203431803870022e-07,3.6015694835155922e-06,0.01,Hot25,v,6.0
2165.0,1.2142242915651877e-06,4.334176080162725e-07,3.5958127461581824e-06,0.01,Hot25,v,6.0
2170.0,1.2151992997136148e-06,4.464920356455427e-07,3.590056008800772e-06,0.01,Hot25,v,6.0
2175.0,1.216174307862042e-06,4.595664632748129e-07,3.5842992714433618e-06,0.01,Hot25,v,6.0
2180.0,1.2171493160104692e-06,4.726408909040831e-07,3.5785425340859514e-06,0.01,Hot25,v,6.0
2185.0,1.2181243241588966e-06,4.857153185333534e-07,3.572785796728541e-06,0.01,Hot25,v,6.0
2190.0,1.2190993323073237e-06,4.987897461626236e-07,3.5670290593711313e-06,0.01,Hot25,v,6.0
2195.0,1.2200743404557508e-06,5.118641737918938e-07,3.5612723220137205e-06,0.01,Hot25,v,6.0
2200.0,1.221049348604178e-06,5.24938601421164e-07,3.5555155846563102e-06,0.01,Hot25,v,6.0
2205.0,1.2220243567526052e-06,5.380130290504343e-07,3.5497588472989e-06,0.01,Hot25,v,6.0
2210.0,1.2387101174845842e-06,5.609568019835678e-07,3.549936068371909e-06,0.01,Hot25,v,6.0
2215.0,1.255395878216563e-06,5.839005749167014e-07,3.5501132894449175e-06,0.01,Hot25,v,6.0
2220.0,1.2720816389485418e-06,6.068443478498348e-07,3.5502905105179266e-06,0.01,Hot25,v,6.0
2225.0,1.2887673996805207e-06,6.297881207829683e-07,3.5504677315909356e-06,0.01,Hot25,v,6.0
2230.0,1.3054531604125e-06,6.527318937161019e-07,3.550644952663944e-06,0.01,Hot25,v,6.0
2235.0,1.3221389211444787e-06,6.756756666492354e-07,3.5508221737369528e-06,0.01,Hot25,v,6.0
2240.0,1.3388246818764574e-06,6.986194395823689e-07,3.550999394809962e-06,0.01,Hot25,v,6.0
2245.0,1.3555104426084364e-06,7.215632125155025e-07,3.551176615882971e-06,0.01,Hot25,v,6.0
2250.0,1.3721962033404156e-06,7.445069854486359e-07,3.5513538369559794e-06,0.01,Hot25,v,6.0
2255.0,1.3888819640723944e-06,7.674507583817695e-07,3.5515310580289884e-06,0.01,Hot25,v,6.0
2260.0,1.4124201112827358e-06,7.767312781884072e-07,3.5534567712174553e-06,0.01,Hot25,v,6.0
2265.0,1.4359582584930772e-06,7.860117979950449e-07,3.555382484405922e-06,0.01,Hot25,v,6.0
2270.0,1.4594964057034189e-06,7.952923178016825e-07,3.5573081975943886e-06,0.01,Hot25,v,6.0
2275.0,1.4830345529137603e-06,8.045728376083201e-07,3.559233910782856e-06,0.01,Hot25,v,6.0
2280.0,1.5065727001241017e-06,8.138533574149579e-07,3.561159623971323e-06,0.01,Hot25,v,6.0
2285.0,1.5301108473344436e-06,8.231338772215955e-07,3.5630853371597897e-06,0.01,Hot25,v,6.0
2290.0,1.553648994544785e-06,8.324143970282332e-07,3.565011050348256e-06,0.01,Hot25,v,6.0
2295.0,1.5771871417551264e-06,8.416949168348709e-07,3.5669367635367234e-06,0.01,Hot25,v,6.0
2300.0,1.600725288965468e-06,8.509754366415086e-07,3.5688624767251903e-06,0.01,Hot25,v,6.0
2305.0,1.6242634361758095e-06,8.602559564481462e-07,3.570788189913657e-06,0.01,Hot25,v,6.0
2310.0,1.6410513447485401e-06,8.619928133512012e-07,3.5712942706796044e-06,0.01,Hot25,v,6.0
2315.0,1.657839253321271e-06,8.637296702542562e-07,3.5718003514455516e-06,0.01,Hot25,v,6.0
2320.0,1.674627161894002e-06,8.654665271573111e-07,3.5723064322114983e-06,0.01,Hot25,v,6.0
2325.0,1.6914150704667326e-06,8.672033840603661e-07,3.5728125129774455e-06,0.01,Hot25,v,6.0
2330.0,1.7082029790394634e-06,8.689402409634209e-07,3.5733185937433923e-06,0.01,Hot25,v,6.0
2335.0,1.724990887612194e-06,8.70677097866476e-07,3.5738246745093395e-06,0.01,Hot25,v,6.0
2340.0,1.7417787961849248e-06,8.724139547695309e-07,3.5743307552752867e-06,0.01,Hot25,v,6.0
2345.0,1.7585667047576556e-06,8.741508116725858e-07,3.574836836041234e-06,0.01,Hot25,v,6.0
2350.0,1.7753546133303864e-06,8.758876685756408e-07,3.575342916807181e-06,0.01,Hot25,v,6.0
2355.0,1.792142521903117e-06,8.776245254786958e-07,3.575848997573128e-06,0.01,Hot25,v,6.0
2360.0,1.7934008047935521e-06,8.760969898565133e-07,3.5695824919134516e-06,0.01,Hot25,v,6.0
2365.0,1.794659087683987e-06,8.745694542343308e-07,3.5633159862537757e-06,0.01,Hot25,v,6.0
2370.0,1.795917370574422e-06,8.730419186121484e-07,3.5570494805940995e-06,0.01,Hot25,v,6.0
2375.0,1.7971756534648568e-06,8.715143829899659e-07,3.5507829749344237e-06,0.01,Hot25,v,6.0
2380.0,1.7984339363552919e-06,8.699868473677835e-07,3.5445164692747475e-06,0.01,Hot25,v,6.0
2385.0,1.7996922192457267e-06,8.684593117456011e-07,3.5382499636150712e-06,0.01,Hot25,v,6.0
2390.0,1.8009505021361618e-06,8.669317761234185e-07,3.5319834579553954e-06,0.01,Hot25,v,6.0
2395.0,1.8022087850265965e-06,8.654042405012361e-07,3.5257169522957187e-06,0.01,Hot25,v,6.0
2400.0,1.8034670679170316e-06,8.638767048790536e-07,3.519450446636043e-06,0.01,Hot25,v,6.0
2405.0,1.8047253508074665e-06,8.623491692568712e-07,3.5131839409763667e-06,0.01,Hot25,v,6.0
2410.0,1.7972834646855244e-06,8.571991470431473e-07,3.510123585304793e-06,0.01,Hot25,v,6.0
2415.0,1.7898415785635823e-06,8.520491248294236e-07,3.507063229633219e-06,0.01,Hot25,v,6.0
2420.0,1.78239969244164e-06,8.468991026156997e-07,3.5040028739616454e-06,0.01,Hot25,v,6.0
2425.0,1.774957806319698e-06,8.417490804019759e-07,3.500942518290071e-06,0.01,Hot25,v,6.0
2430.0,1.7675159201977559e-06,8.365990581882522e-07,3.4978821626184974e-06,0.01,Hot25,v,6.0
2435.0,1.7600740340758138e-06,8.314490359745282e-07,3.494821806946924e-06,0.01,Hot25,v,6.0
2440.0,1.7526321479538715e-06,8.262990137608044e-07,3.4917614512753503e-06,0.01,Hot25,v,6.0
2445.0,1.7451902618319295e-06,8.211489915470805e-07,3.488701095603776e-06,0.01,Hot25,v,6.0
2450.0,1.7377483757099874e-06,8.159989693333568e-07,3.4856407399322023e-06,0.01,Hot25,v,6.0
2455.0,1.7303064895880453e-06,8.10848947119633e-07,3.4825803842606286e-06,0.01,Hot25,v,6.0
2460.0,1.7140971189124361e-06,8.011754763132392e-07,3.480616513161753e-06,0.01,Hot25,v,6.0
2465.0,1.697887748236827e-06,7.915020055068455e-07,3.4786526420628776e-06,0.01,Hot25,v,6.0
2470.0,1.6816783775612175e-06,7.818285347004518e-07,3.4766887709640025e-06,0.01,Hot25,v,6.0
2475.0,1.6654690068856083e-06,7.72155063894058e-07,3.474724899865127e-06,0.01,Hot25,v,6.0
2480.0,1.649259636209999e-06,7.624815930876642e-07,3.472761028766252e-06,0.01,Hot25,v,6.0
2485.0,1.6330502655343899e-06,7.528081222812706e-07,3.4707971576673765e-06,0.01,Hot25,v,6.0
2490.0,1.6168408948587807e-06,7.431346514748769e-07,3.468833286568501e-06,0.01,Hot25,v,6.0
2495.0,1.6006315241831715e-06,7.334611806684831e-07,3.466869415469626e-06,0.01,Hot25,v,6.0
2500.0,1.5844221535075623e-06,7.237877098620893e-07,3.4649055443707504e-06,0.01,Hot25,v,6.0
2505.0,1.568212782831953e-06,7.141142390556955e-07,3.462941673271875e-06,0.01,Hot25,v,6.0
2510.0,1.546497858635911e-06,7.029815582260454e-07,3.458539765948726e-06,0.01,Hot25,v,6.0
2515.0,1.524782934439869e-06,6.918488773963952e-07,3.4541378586255783e-06,0.01,Hot25,v,6.0
2520.0,1.503068010243827e-06,6.807161965667451e-07,3.44973595130243e-06,0.01,Hot25,v,6.0
2525.0,1.4813530860477851e-06,6.695835157370949e-07,3.4453340439792813e-06,0.01,Hot25,v,6.0
2530.0,1.459638161851743e-06,6.584508349074447e-07,3.4409321366561325e-06,0.01,Hot25,v,6.0
2535.0,1.437923237655701e-06,6.473181540777945e-07,3.4365302293329842e-06,0.01,Hot25,v,6.0
2540.0,1.416208313459659e-06,6.361854732481443e-07,3.432128322009836e-06,0.01,Hot25,v,6.0
2545.0,1.394493389263617e-06,6.250527924184941e-07,3.4277264146866876e-06,0.01,Hot25,v,6.0
2550.0,1.3727784650675752e-06,6.139201115888439e-07,3.423324507363539e-06,0.01,Hot25,v,6.0
2555.0,1.3510635408715331e-06,6.027874307591937e-07,3.4189226000403906e-06,0.01,Hot25,v,6.0
2560.0,1.3301969946466513e-06,5.961096834621601e-07,3.4088941633951487e-06,0.01,Hot25,v,6.0
2565.0,1.3093304484217695e-06,5.894319361651263e-07,3.3988657267499072e-06,0.01,Hot25,v,6.0
2570.0,1.2884639021968877e-06,5.827541888680926e-07,3.3888372901046658e-06,0.01,Hot25,v,6.0
2575.0,1.267597355972006e-06,5.760764415710589e-07,3.3788088534594243e-06,0.01,Hot25,v,6.0
2580.0,1.246730809747124e-06,5.693986942740252e-07,3.3687804168141824e-06,0.01,Hot25,v,6.0
2585.0,1.2258642635222425e-06,5.627209469769914e-07,3.3587519801689405e-06,0.01,Hot25,v,6.0
2590.0,1.2049977172973606e-06,5.560431996799578e-07,3.348723543523699e-06,0.01,Hot25,v,6.0
2595.0,1.184131171072479e-06,5.49365452382924e-07,3.3386951068784576e-06,0.01,Hot25,v,6.0
2600.0,1.1632646248475972e-06,5.426877050858903e-07,3.328666670233216e-06,0.01,Hot25,v,6.0
2605.0,1.1423980786227154e-06,5.360099577888566e-07,3.3186382335879742e-06,0.01,Hot25,v,6.0
2610.0,1.1358576895465649e-06,5.346199236756822e-07,3.307190544214315e-06,0.01,Hot25,v,6.0
2615.0,1.1293173004704144e-06,5.33229889562508e-07,3.2957428548406547e-06,0.01,Hot25,v,6.0
2620.0,1.1227769113942636e-06,5.318398554493337e-07,3.284295165466995e-06,0.01,Hot25,v,6.0
2625.0,1.116236522318113e-06,5.304498213361593e-07,3.272847476093335e-06,0.01,Hot25,v,6.0
2630.0,1.1096961332419626e-06,5.29059787222985e-07,3.2613997867196753e-06,0.01,Hot25,v,6.0
2635.0,1.103155744165812e-06,5.276697531098107e-07,3.249952097346016e-06,0.01,Hot25,v,6.0
2640.0,1.0966153550896615e-06,5.262797189966364e-07,3.2385044079723557e-06,0.01,Hot25,v,6.0
2645.0,1.090074966013511e-06,5.24889684883462e-07,3.2270567185986963e-06,0.01,Hot25,v,6.0
2650.0,1.0835345769373605e-06,5.234996507702877e-07,3.215609029225036e-06,0.01,Hot25,v,6.0
2655.0,1.0769941878612097e-06,5.221096166571134e-07,3.2041613398513763e-06,0.01,Hot25,v,6.0
2660.0,1.0811367324380735e-06,5.237340874864311e-07,3.1943337042221407e-06,0.01,Hot25,v,6.0
2665.0,1.0852792770149373e-06,5.253585583157487e-07,3.1845060685929046e-06,0.01,Hot25,v,6.0
2670.0,1.089421821591801e-06,5.269830291450664e-07,3.174678432963668e-06,0.01,Hot25,v,6.0
2675.0,1.0935643661686647e-06,5.28607499974384e-07,3.164850797334432e-06,0.01,Hot25,v,6.0
2680.0,1.0977069107455285e-06,5.302319708037017e-07,3.1550231617051963e-06,0.01,Hot25,v,6.0
2685.0,1.1018494553223919e-06,5.318564416330194e-07,3.1451955260759603e-06,0.01,Hot25,v,6.0
2690.0,1.1059919998992557e-06,5.33480912462337e-07,3.135367890446724e-06,0.01,Hot25,v,6.0
2695.0,1.1101345444761195e-06,5.351053832916547e-07,3.1255402548174877e-06,0.01,Hot25,v,6.0
2700.0,1.114277089052983e-06,5.367298541209724e-07,3.1157126191882516e-06,0.01,Hot25,v,6.0
2705.0,1.1184196336298468e-06,5.3835432495029e-07,3.105884983559016e-06,0.01,Hot25,v,6.0
2710.0,1.1214957571711171e-06,5.386057734512815e-07,3.09596645560481e-06,0.01,Hot25,v,6.0
2715.0,1.1245718807123872e-06,5.388572219522731e-07,3.086047927650605e-06,0.01,Hot25,v,6.0
2720.0,1.1276480042536572e-06,5.391086704532644e-07,3.0761293996963992e-06,0.01,Hot25,v,6.0
2725.0,1.1307241277949275e-06,5.39360118954256e-07,3.0662108717421937e-06,0.01,Hot25,v,6.0
2730.0,1.1338002513361978e-06,5.396115674552476e-07,3.0562923437879877e-06,0.01,Hot25,v,6.0
2735.0,1.136876374877468e-06,5.398630159562391e-07,3.0463738158337825e-06,0.01,Hot25,v,6.0
2740.0,1.139952498418738e-06,5.401144644572307e-07,3.036455287879577e-06,0.01,Hot25,v,6.0
2745.0,1.1430286219600081e-06,5.403659129582221e-07,3.026536759925371e-06,0.01,Hot25,v,6.0
2750.0,1.1461047455012784e-06,5.406173614592137e-07,3.016618231971166e-06,0.01,Hot25,v,6.0
2755.0,1.1491808690425487e-06,5.408688099602051e-07,3.0066997040169603e-06,0.01,Hot25,v,6.0
2760.0,1.1443618849479995e-06,5.387652036075743e-07,2.996770241687091e-06,0.01,Hot25,v,6.0
2765.0,1.1395429008534505e-06,5.366615972549435e-07,2.9868407793572223e-06,0.01,Hot25,v,6.0
2770.0,1.1347239167589016e-06,5.345579909023125e-07,2.9769113170273533e-06,0.01,Hot25,v,6.0
2775.0,1.1299049326643524e-06,5.324543845496817e-07,2.966981854697484e-06,0.01,Hot25,v,6.0
2780.0,1.1250859485698034e-06,5.303507781970509e-07,2.9570523923676154e-06,0.01,Hot25,v,6.0
2785.0,1.1202669644752544e-06,5.282471718444202e-07,2.947122930037746e-06,0.01,Hot25,v,6.0
2790.0,1.1154479803807054e-06,5.261435654917892e-07,2.937193467707877e-06,0.01,Hot25,v,6.0
2795.0,1.1106289962861563e-06,5.240399591391584e-07,2.927264005378008e-06,0.01,Hot25,v,6.0
2800.0,1.1058100121916073e-06,5.219363527865276e-07,2.917334543048139e-06,0.01,Hot25,v,6.0
2805.0,1.100991028097058e-06,5.198327464338966e-07,2.9074050807182697e-06,0.01,Hot25,v,6.0
2810.0,1.0913829996186596e-06,5.169904030216929e-07,2.897589766889112e-06,0.01,Hot25,v,6.0
