iloc,lon,lat,iradius,radius,ratio,ratio_map
1284,30,-89,33,16510000.0,0.025788413314459878,0.9675343997286567
1284,30,-89,34,17010000.0,0.026369086671633034,0.9893202087747656
1284,30,-89,35,17510000.0,0.026553736640465366,0.9962479400227339
1284,30,-89,36,18010000.0,0.026653743083131915,0.9999999999999999
1284,30,-89,37,18510000.0,0.026653743083131915,0.9999999999999999
1185,40,-89,0,10000.0,0.0,0.0
1185,40,-89,1,510000.0,0.0,0.0
1185,40,-89,2,1010000.0,0.0,0.0
1185,40,-89,3,1510000.0,0.0,0.0
1185,40,-89,4,2010000.0,0.0,0.0
1185,40,-89,5,2510000.0,0.00048264450264944156,0.01810794458189581
1185,40,-89,6,3010000.0,0.0008219503290365528,0.030838082533958693
1185,40,-89,7,3510000.0,0.001469565503618449,0.05513542690926881
1185,40,-89,8,4010000.0,0.0017414361189829713,0.06533551830043174
1185,40,-89,9,4510000.0,0.0021128135533526413,0.07926892469710027
1185,40,-89,10,5010000.0,0.0034140788192181604,0.12809003255451928
1185,40,-89,11,5510000.0,0.006109559783902718,0.22921957958577358
1185,40,-89,12,6010000.0,0.008800090808873904,0.33016341387499626
1185,40,-89,13,6510000.0,0.0111345398730487,0.41774770013804563
1185,40,-89,14,7010000.0,0.012791294057115819,0.47990610614127643
1185,40,-89,15,7510000.0,0.013884295309776555,0.5209135267220073
1185,40,-89,16,8010000.0,0.015027376053715532,0.5637998388010933
1185,40,-89,17,8510000.0,0.015430264409214587,0.578915477690628
1185,40,-89,18,9010000.0,0.015897369602842343,0.5964404156391508
1185,40,-89,19,9510000.0,0.016536775473370985,0.6204297618459617
1185,40,-89,20,10010000.0,0.017943810425141173,0.6732191560928299
1185,40,-89,21,10510000.0,0.018883593676866754,0.7084781157366756
1185,40,-89,22,11010000.0,0.020597426370848188,0.7727780036974795
1185,40,-89,23,11510000.0,0.022254509375553257,0.834948746453448
1185,40,-89,24,12010000.0,0.02321510362795708,0.870988497020855
1185,40,-89,25,12510000.0,0.023516896551700493,0.8823112190416285
1185,40,-89,26,13010000.0,0.023533289388346618,0.8829262484802703
1185,40,-89,27,13510000.0,0.023901453066004535,0.8967390805657913
1185,40,-89,28,14010000.0,0.023919413213522513,0.8974129126599163
1185,40,-89,29,14510000.0,0.023919413213522513,0.8974129126599163
1185,40,-89,30,15010000.0,0.024122716199661654,0.9050404712172658
1185,40,-89,31,15510000.0,0.02518194909744655,0.9447809644936209
1185,40,-89,32,16010000.0,0.02519975209335354,0.9454489005449087
1185,40,-89,33,16510000.0,0.025811228812128,0.9683903957363078
1185,40,-89,34,17010000.0,0.026342242402410794,0.9883130605802881
1185,40,-89,35,17510000.0,0.026553736640465366,0.9962479400227339
1185,40,-89,36,18010000.0,0.026653743083131915,0.9999999999999999
1185,40,-89,37,18510000.0,0.026653743083131915,0.9999999999999999
1221,50,-89,0,10000.0,0.0,0.0
1221,50,-89,1,510000.0,0.0,0.0
1221,50,-89,2,1010000.0,0.0,0.0
1221,50,-89,3,1510000.0,0.0,0.0
1221,50,-89,4,2010000.0,0.0,0.0
1221,50,-89,5,2510000.0,0.00045965934227301783,0.01724558313777391
1221,50,-89,6,3010000.0,0.0008275926650641106,0.031049772727338273
1221,50,-89,7,3510000.0,0.0014658210550307258,0.05499494200341358
1221,50,-89,8,4010000.0,0.0017407943381068732,0.06531143984833229
1221,50,-89,9,4510000.0,0.0021058889123699823,0.07900912475226471
1221,50,-89,10,5010000.0,0.0033846913306537735,0.1269874673923682
1221,50,-89,11,5510000.0,0.006162552899951091,0.23120778499028613
1221,50,-89,12,6010000.0,0.00887024799061872,0.3327955838304881
1221,50,-89,13,6510000.0,0.011207440622085878,0.42048280375219105
1221,50,-89,14,7010000.0,0.012834872455182356,0.4815410884374071
1221,50,-89,15,7510000.0,0.013908867342019435,0.5218354247145797
1221,50,-89,16,8010000.0,0.015045029627597177,0.5644621688095497
1221,50,-89,17,8510000.0,0.015443848721772511,0.5794251364096887
1221,50,-89,18,9010000.0,0.015889240840867215,0.5961354392630458
1221,50,-89,19,9510000.0,0.016508991496854,0.6193873575416083
1221,50,-89,20,10010000.0,0.017910726658215432,0.6719779132841723
1221,50,-89,21,10510000.0,0.018872056549883894,0.7080452636998388
1221,50,-89,22,11010000.0,0.020594728638200194,0.7726767896713828
1221,50,-89,23,11510000.0,0.022260515938684763,0.835174101785822
1221,50,-89,24,12010000.0,0.023221172099703116,0.8712161750519334
1221,50,-89,25,12510000.0,0.023515625739592375,0.8822635404809042
1221,50,-89,26,13010000.0,0.023533289388346618,0.8829262484802703
1221,50,-89,27,13510000.0,0.02390209262448518,0.8967630756376522
1221,50,-89,28,14010000.0,0.023919413213522513,0.8974129126599163
1221,50,-89,29,14510000.0,0.023919413213522513,0.8974129126599163
1221,50,-89,30,15010000.0,0.024100643547738075,0.9042123454319031
1221,50,-89,31,15510000.0,0.025172427756966074,0.9444237411028655
1221,50,-89,32,16010000.0,0.02519975209335354,0.9454489005449087
1221,50,-89,33,16510000.0,0.02583303610202952,0.9692085656208718
1221,50,-89,34,17010000.0,0.02631834116390842,0.9874163295497599
1221,50,-89,35,17510000.0,0.026553736640465366,0.9962479400227339
1221,50,-89,36,18010000.0,0.026653743083131915,0.9999999999999999
1221,50,-89,37,18510000.0,0.026653743083131915,0.9999999999999999
1257,60,-89,0,10000.0,0.0,0.0
1257,60,-89,1,510000.0,0.0,0.0
1257,60,-89,2,1010000.0,0.0,0.0
1257,60,-89,3,1510000.0,0.0,0.0
1257,60,-89,4,2010000.0,0.0,0.0
1257,60,-89,5,2510000.0,0.00043358071124786516,0.016267160296981362
1257,60,-89,6,3010000.0,0.0008320720728725525,0.031217831967440907
1257,60,-89,7,3510000.0,0.0014601397339233657,0.054781789160691256
1257,60,-89,8,4010000.0,0.0017389142170849492,0.06524090112451927
1257,60,-89,9,4510000.0,0.0020996664983140693,0.07877567108549431
1257,60,-89,10,5010000.0,0.0033573229497120697,0.1259606554786965
1257,60,-89,11,5510000.0,0.006221459548642606,0.23341785539232263
1257,60,-89,12,6010000.0,0.008936036297513527,0.3352638415415951
1257,60,-89,13,6510000.0,0.011277376210904603,0.4231066599438186
1257,60,-89,14,7010000.0,0.01287861606596452,0.48318226921437074
1257,60,-89,15,7510000.0,0.013936492946068413,0.5228718871717593
1257,60,-89,16,8010000.0,0.015053900477423422,0.5647949869731591
1257,60,-89,17,8510000.0,0.015457586376473029,0.5799405482472558
1257,60,-89,18,9010000.0,0.015881523302576948,0.5958458912522393
1257,60,-89,19,9510000.0,0.01647919490711467,0.6182694436468734
1257,60,-89,20,10010000.0,0.017874009022281007,0.6706003343144982
1257,60,-89,21,10510000.0,0.018861550430143065,0.7076510931809716
1257,60,-89,22,11010000.0,0.020583784291467462,0.7722661776722125
1257,60,-89,23,11510000.0,0.022255859912146597,0.8349994161319666
1257,60,-89,24,12010000.0,0.023225592215078604,0.8713820097477096
1257,60,-89,25,12510000.0,0.02351305990972317,0.8821672752073476
1257,60,-89,26,13010000.0,0.023533289388346618,0.8829262484802703
1257,60,-89,27,13510000.0,0.023901081566527253,0.8967251425805663
1257,60,-89,28,14010000.0,0.023919413213522513,0.8974129126599163
1257,60,-89,29,14510000.0,0.023919413213522513,0.8974129126599163
1257,60,-89,30,15010000.0,0.024080398512275725,0.9034527884946576
1257,60,-89,31,15510000.0,0.025162474090686348,0.9440502976338307
1257,60,-89,32,16010000.0,0.02520057786700932,0.9454798820717136
1257,60,-89,33,16510000.0,0.025853186322963954,0.9699645652893456
1257,60,-89,34,17010000.0,0.026298084363894653,0.9866563312279262
1257,60,-89,35,17510000.0,0.026553736640465366,0.9962479400227339
1257,60,-89,36,18010000.0,0.026653743083131915,0.9999999999999999
1257,60,-89,37,18510000.0,0.026653743083131915,0.9999999999999999
1293,70,-89,0,10000.0,0.0,0.0
1293,70,-89,1,510000.0,0.0,0.0
1293,70,-89,2,1010000.0,0.0,0.0
1293,70,-89,3,1510000.0,0.0,0.0
1293,70,-89,4,2010000.0,0.0,0.0
1293,70,-89,5,2510000.0,0.0004052444423883604,0.01520403498767208
1293,70,-89,6,3010000.0,0.0008350010659162082,0.031327722463290596
1293,70,-89,7,3510000.0,0.0014518940773466443,0.05447242711157854
1293,70,-89,8,4010000.0,0.0017357427417639872,0.06512191313431204
1293,70,-89,9,4510000.0,0.002098558608484639,0.07873410507257167
1293,70,-89,10,5010000.0,0.0033327928214894153,0.12504032964880665
1293,70,-89,11,5510000.0,0.006281039264096664,0.2356531780360591
1293,70,-89,12,6010000.0,0.008996821597092154,0.33754439551065835
1293,70,-89,13,6510000.0,0.011341925628303759,0.425528436772605
1293,70,-89,14,7010000.0,0.012918192795181816,0.4846671161679059
1293,70,-89,15,7510000.0,0.01396660649404866,0.524001692763654
1293,70,-89,16,8010000.0,0.015058726787301904,0.5649760613484702
1293,70,-89,17,8510000.0,0.015465210455623008,0.5802265898409712
1293,70,-89,18,9010000.0,0.015875274242141257,0.5956114378617268
1293,70,-89,19,9510000.0,0.016447036948438125,0.617062935481163
1293,70,-89,20,10010000.0,0.017834674223257276,0.6691245641421419
1293,70,-89,21,10510000.0,0.018852446077439324,0.7073095144137665
1293,70,-89,22,11010000.0,0.020565869450526887,0.7715940453985316
1293,70,-89,23,11510000.0,0.02224021409469566,0.8344124134958963
1293,70,-89,24,12010000.0,0.023228460526884466,0.8714896235937993
1293,70,-89,25,12510000.0,0.023509158964235503,0.8820209188222237
1293,70,-89,26,13010000.0,0.023533289388346618,0.8829262484802703
1293,70,-89,27,13510000.0,0.02389834876176057,0.8966226127123164
1293,70,-89,28,14010000.0,0.023919413213522513,0.8974129126599163
1293,70,-89,29,14510000.0,0.023919413213522513,0.8974129126599163
1293,70,-89,30,15010000.0,0.024062528624847184,0.9027823427950497
1293,70,-89,31,15510000.0,0.025150715103607547,0.9436091218094025
1293,70,-89,32,16010000.0,0.02521000254801016,0.9458334789744618
1293,70,-89,33,16510000.0,0.025871039822918416,0.9706343961607087
1293,70,-89,34,17010000.0,0.026282234880928818,0.9860616874318784
1293,70,-89,35,17510000.0,0.026553736640465366,0.9962479400227339
1293,70,-89,36,18010000.0,0.026653696745265736,0.9999982614874752
1293,70,-89,37,18510000.0,0.026653743083131915,0.9999999999999999
1178,80,-89,0,10000.0,0.0,0.0
1178,80,-89,1,510000.0,0.0,0.0
1178,80,-89,2,1010000.0,0.0,0.0
1178,80,-89,3,1510000.0,0.0,0.0
1178,80,-89,4,2010000.0,0.0,0.0
1178,80,-89,5,2510000.0,0.0003754120961325691,0.014084779573423302
1178,80,-89,6,3010000.0,0.0008361771342732044,0.031371846410659945
1178,80,-89,7,3510000.0,0.0014411123828068568,0.0540679175270838
1178,80,-89,8,4010000.0,0.0017312190138791448,0.06495219108549011
1178,80,-89,9,4510000.0,0.002098397436784626,0.07872805820330042
1178,80,-89,10,5010000.0,0.003312382902783323,0.12427458659191462
1178,80,-89,11,5510000.0,0.006336843840499319,0.2377468643235198
1178,80,-89,12,6010000.0,0.009047633313629106,0.3394507587699751
1178,80,-89,13,6510000.0,0.011399015364413444,0.4276703399166259
1178,80,-89,14,7010000.0,0.012950737282868649,0.485888126199605
1178,80,-89,15,7510000.0,0.013999193435401831,0.5252242955797588
1178,80,-89,16,8010000.0,0.015062037202290246,0.5651002621024888
1178,80,-89,17,8510000.0,0.01546999117397251,0.580405953704973
1178,80,-89,18,9010000.0,0.01587264721828025,0.5955128767008118
1178,80,-89,19,9510000.0,0.01641460882340578,0.615846291164783
1178,80,-89,20,10010000.0,0.0177939793786736,0.6675977675321217
1178,80,-89,21,10510000.0,0.0188450120263394,0.7070306023271324
1178,80,-89,22,11010000.0,0.020542784520670796,0.7707279407848535
1178,80,-89,23,11510000.0,0.02221381972977297,0.8334221448930826
1178,80,-89,24,12010000.0,0.02322982757723907,0.8715409128386283
1178,80,-89,25,12510000.0,0.023503876448352314,0.8818227284267242
1178,80,-89,26,13010000.0,0.023533289388346618,0.8829262484802703
1178,80,-89,27,13510000.0,0.023893716202125968,0.8964488074940341
1178,80,-89,28,14010000.0,0.023919413213522513,0.8974129126599163
1178,80,-89,29,14510000.0,0.023919413213522513,0.8974129126599163
1178,80,-89,30,15010000.0,0.024047334883789403,0.9022123012436476
1178,80,-89,31,15510000.0,0.02514053661791733,0.9432272435246726
1178,80,-89,32,16010000.0,0.025222560733089993,0.9463046392554273
1178,80,-89,33,16510000.0,0.02588623690888073,0.9712045632068498
1178,80,-89,34,17010000.0,0.026271057683846962,0.985642339310791
1178,80,-89,35,17510000.0,0.026553736640465366,0.9962479400227339
1178,80,-89,36,18010000.0,0.026653568491530104,0.9999934496404025
1178,80,-89,37,18510000.0,0.026653743083131915,0.9999999999999999
1214,90,-89,0,10000.0,0.0,0.0
1214,90,-89,1,510000.0,0.0,0.0
1214,90,-89,2,1010000.0,0.0,0.0
1214,90,-89,3,1510000.0,0.0,0.0
1214,90,-89,4,2010000.0,0.0,0.0
1214,90,-89,5,2510000.0,0.00034508370269157966,0.01294691337030142
1214,90,-89,6,3010000.0,0.0008355232230208006,0.03134731284888724
1214,90,-89,7,3510000.0,0.0014287724105795558,0.05360494419576545
1214,90,-89,8,4010000.0,0.0017254610568816168,0.06473616300344666
1214,90,-89,9,4510000.0,0.0020986144461365742,0.078736199999793
1214,90,-89,10,5010000.0,0.0032967386395886104,0.12368764226871322
1214,90,-89,11,5510000.0,0.00638792781031572,0.23966344203108875
1214,90,-89,12,6010000.0,0.009090223717975679,0.34104867333731126
1214,90,-89,13,6510000.0,0.011447425224486834,0.4294865898865608
1214,90,-89,14,7010000.0,0.012978072727572428,0.486913702405488
1214,90,-89,15,7510000.0,0.014032594182657655,0.5264774309143213
1214,90,-89,16,8010000.0,0.015062732786778232,0.5651263591683237
1214,90,-89,17,8510000.0,0.015476386780096118,0.5806459052233643
1214,90,-89,18,9010000.0,0.015873561520867187,0.5955471796722213
1214,90,-89,19,9510000.0,0.01638324280299046,0.6146694950833662
1214,90,-89,20,10010000.0,0.017753291653555173,0.6660712380314987
1214,90,-89,21,10510000.0,0.018839722506363413,0.7068321491508003
1214,90,-89,22,11010000.0,0.020516747870636,0.7697510929945229
1214,90,-89,23,11510000.0,0.022177701974662144,0.8320670723616871
1214,90,-89,24,12010000.0,0.02322974573151502,0.8715378421358084
1214,90,-89,25,12510000.0,0.023497195123764608,0.8815720572708243
1214,90,-89,26,13010000.0,0.023533289388346618,0.8829262484802703
1214,90,-89,27,13510000.0,0.023886991154812375,0.8961964959409205
1214,90,-89,28,14010000.0,0.023919413213522513,0.8974129126599163
1214,90,-89,29,14510000.0,0.023919413213522513,0.8974129126599163
1214,90,-89,30,15010000.0,0.024035096372889718,0.9017531345569457
1214,90,-89,31,15510000.0,0.025133592194586413,0.9429667013820828
1214,90,-89,32,16010000.0,0.02523543482152381,0.946787651656112
1214,90,-89,33,16510000.0,0.025898468875281053,0.9716634843558296
1214,90,-89,34,17010000.0,0.02626465778997812,0.9854022269239913
1214,90,-89,35,17510000.0,0.026553736640465366,0.9962479400227339
1214,90,-89,36,18010000.0,0.026653548589774645,0.999992702962707
1214,90,-89,37,18510000.0,0.026653743083131915,0.9999999999999999
1250,100,-89,0,10000.0,0.0,0.0
1250,100,-89,1,510000.0,0.0,0.0
1250,100,-89,2,1010000.0,0.0,0.0
1250,100,-89,3,1510000.0,0.0,0.0
1250,100,-89,4,2010000.0,0.0,0.0
1250,100,-89,5,2510000.0,0.00031515557255311073,0.011824064318852086
1250,100,-89,6,3010000.0,0.0008330900897594505,0.03125602611089471
1250,100,-89,7,3510000.0,0.0014163696485070501,0.0531396151035692
1250,100,-89,8,4010000.0,0.001718953980212067,0.06449202931275809
1250,100,-89,9,4510000.0,0.0020990214097848297,0.07875146853626032
1250,100,-89,10,5010000.0,0.0032849485234802624,0.12324529853967017
1250,100,-89,11,5510000.0,0.006433822338641134,0.24138532132520032
1250,100,-89,12,6010000.0,0.009123983890750654,0.34231529366413294
1250,100,-89,13,6510000.0,0.011486099860097182,0.4309375919274269
1250,100,-89,14,7010000.0,0.01299955107522219,0.48771953097458504
1250,100,-89,15,7510000.0,0.014064853018588404,0.5276877238112753
1250,100,-89,16,8010000.0,0.01506176729100999,0.56509013552179
1250,100,-89,17,8510000.0,0.015486128379240616,0.5810113923188959
1250,100,-89,18,9010000.0,0.015875306334412028,0.5956126419054016
1250,100,-89,19,9510000.0,0.016353951478118096,0.613570537808172
1250,100,-89,20,10010000.0,0.017713987665022152,0.664596623812759
1250,100,-89,21,10510000.0,0.01883750074854282,0.7067487928351917
1250,100,-89,22,11010000.0,0.020487604224164006,0.7686576763445202
1250,100,-89,23,11510000.0,0.022133081861288782,0.8303930068004564
1250,100,-89,24,12010000.0,0.023228219732704725,0.8714805894337943
1250,100,-89,25,12510000.0,0.023489159090447315,0.8812705599054362
1250,100,-89,26,13010000.0,0.023533289388346618,0.8829262484802703
1250,100,-89,27,13510000.0,0.023878149927273197,0.8958647891516864
1250,100,-89,28,14010000.0,0.023919413213522513,0.8974129126599163
1250,100,-89,29,14510000.0,0.023919413213522513,0.8974129126599163
1250,100,-89,30,15010000.0,0.024025901163556487,0.9014081470141247
1250,100,-89,31,15510000.0,0.025129160700313895,0.94280043977077
1250,100,-89,32,16010000.0,0.025246881567349517,0.9472171127561911
1250,100,-89,33,16510000.0,0.025907648638488195,0.9720078923880714
1250,100,-89,34,17010000.0,0.026263192875556333,0.9853472659972193
1250,100,-89,35,17510000.0,0.026553736640465366,0.9962479400227339
1250,100,-89,36,18010000.0,0.026653664741187206,0.9999970607526129
1250,100,-89,37,18510000.0,0.026653743083131915,0.9999999999999999
1286,110,-89,0,10000.0,0.0,0.0
1286,110,-89,1,510000.0,0.0,0.0
1286,110,-89,2,1010000.0,0.0,0.0
1286,110,-89,3,1510000.0,0.0,0.0
1286,110,-89,4,2010000.0,0.0,0.0
1286,110,-89,5,2510000.0,0.00028664820040099677,0.010754519524967015
1286,110,-89,6,3010000.0,0.000829052996501401,0.031104561708860893
1286,110,-89,7,3510000.0,0.0014040188419156016,0.0526762352865984
