region,iloc,lon,lat,iradius,radius,ratio,ratio_map
ridge,63,1,-29,37,18510000.0,6.159392074442485e-05,0.0021965212959436727
ridge,64,21,-29,0,10000.0,0.0,0.0
ridge,64,21,-29,1,510000.0,0.0,0.0
ridge,64,21,-29,2,1010000.0,0.0,0.0
ridge,64,21,-29,3,1510000.0,0.0,0.0
ridge,64,21,-29,4,2010000.0,0.0004801292661662444,0.017122049468419682
ridge,64,21,-29,5,2510000.0,0.0004843404563791712,0.017272226123390952
ridge,64,21,-29,6,3010000.0,0.0004843404563791712,0.017272226123390952
ridge,64,21,-29,7,3510000.0,0.0004843404563791712,0.017272226123390952
ridge,64,21,-29,8,4010000.0,0.0009299702982140294,0.033163980145022635
ridge,64,21,-29,9,4510000.0,0.000990204593893639,0.035312015399271424
ridge,64,21,-29,10,5010000.0,0.0012922381061890222,0.04608293294807065
ridge,64,21,-29,11,5510000.0,0.0018752287511319904,0.06687315626031326
ridge,64,21,-29,12,6010000.0,0.0018752287511319904,0.06687315626031326
ridge,64,21,-29,13,6510000.0,0.0018752287511319904,0.06687315626031326
ridge,64,21,-29,14,7010000.0,0.004639761335711571,0.16546007233853494
ridge,64,21,-29,15,7510000.0,0.006512623081681045,0.2322488180403996
ridge,64,21,-29,16,8010000.0,0.006800695896965949,0.24252187852929558
ridge,64,21,-29,17,8510000.0,0.00720909251932745,0.2570858463262262
ridge,64,21,-29,18,9010000.0,0.007399168425845362,0.2638642064544079
ridge,64,21,-29,19,9510000.0,0.007907017698352012,0.28197478828956946
ridge,64,21,-29,20,10010000.0,0.010153521528996732,0.3620881086593692
ridge,64,21,-29,21,10510000.0,0.01295509348546418,0.46199589809906527
ridge,64,21,-29,22,11010000.0,0.014965598554265819,0.5336931881213963
ridge,64,21,-29,23,11510000.0,0.016444258507195067,0.5864241725564494
ridge,64,21,-29,24,12010000.0,0.017395898619349967,0.62036092714455
ridge,64,21,-29,25,12510000.0,0.017742502665708607,0.6327212893342862
ridge,64,21,-29,26,13010000.0,0.01815439380634325,0.6474098763097536
ridge,64,21,-29,27,13510000.0,0.018840405712600965,0.67187397509019
ridge,64,21,-29,28,14010000.0,0.02078869712390303,0.741352643178006
ridge,64,21,-29,29,14510000.0,0.02234082841095393,0.7967037132982882
ridge,64,21,-29,30,15010000.0,0.023260349434012548,0.829495058366202
ridge,64,21,-29,31,15510000.0,0.023502219692744963,0.8381204741173051
ridge,64,21,-29,32,16010000.0,0.024403723104438464,0.8702692871530442
ridge,64,21,-29,33,16510000.0,0.025384458021531244,0.9052436012579768
ridge,64,21,-29,34,17010000.0,0.026291028901936932,0.9375731269810774
ridge,64,21,-29,35,17510000.0,0.026934715295157997,0.9605278415621786
ridge,64,21,-29,36,18010000.0,0.027963890839315088,0.9972296129818862
ridge,64,21,-29,37,18510000.0,0.028041462002069202,0.9999959040197228
ridge,65,41,-29,0,10000.0,0.0,0.0
ridge,65,41,-29,1,510000.0,0.0,0.0
ridge,65,41,-29,2,1010000.0,0.0,0.0
ridge,65,41,-29,3,1510000.0,0.0,0.0
ridge,65,41,-29,4,2010000.0,5.5196712316053545e-05,0.0019683883182458725
ridge,65,41,-29,5,2510000.0,0.0004722902005887738,0.0168424979433161
ridge,65,41,-29,6,3010000.0,0.0004843404563791712,0.017272226123390952
ridge,65,41,-29,7,3510000.0,0.0006818059761011563,0.02431410970608503
ridge,65,41,-29,8,4010000.0,0.0011737747030240045,0.0418583701227617
ridge,65,41,-29,9,4510000.0,0.001392980702912364,0.049675548200307444
ridge,65,41,-29,10,5010000.0,0.0015554234243011186,0.05546847212184139
ridge,65,41,-29,11,5510000.0,0.00239542456541474,0.08542403222864076
ridge,65,41,-29,12,6010000.0,0.002743342785217917,0.09783125959472236
ridge,65,41,-29,13,6510000.0,0.002743342785217917,0.09783125959472236
ridge,65,41,-29,14,7010000.0,0.004308514117933864,0.15364735512103778
ridge,65,41,-29,15,7510000.0,0.004417731784504669,0.15754220265820745
ridge,65,41,-29,16,8010000.0,0.005712128154114005,0.20370210215602325
ridge,65,41,-29,17,8510000.0,0.006629946345623076,0.2364327219816277
ridge,65,41,-29,18,9010000.0,0.0073858587988623195,0.2633895674193215
ridge,65,41,-29,19,9510000.0,0.008033361893832995,0.28648039067108316
ridge,65,41,-29,20,10010000.0,0.00907013511211784,0.3234531052751108
ridge,65,41,-29,21,10510000.0,0.011004606536194438,0.3924389342014718
ridge,65,41,-29,22,11010000.0,0.013413862038512813,0.478356196071683
ridge,65,41,-29,23,11510000.0,0.014996302462579107,0.5347881304089425
ridge,65,41,-29,24,12010000.0,0.01596622918287018,0.569377009812548
ridge,65,41,-29,25,12510000.0,0.018554068434223307,0.6616628061602432
ridge,65,41,-29,26,13010000.0,0.019196909737151237,0.6845873836952945
ridge,65,41,-29,27,13510000.0,0.01982312997850831,0.7069192320249255
ridge,65,41,-29,28,14010000.0,0.020587980625911953,0.7341948253778696
ridge,65,41,-29,29,14510000.0,0.0219911382242132,0.7842332952298289
ridge,65,41,-29,30,15010000.0,0.023359528310419746,0.8330319092680971
ridge,65,41,-29,31,15510000.0,0.024728395314045002,0.8818475308170733
ridge,65,41,-29,32,16010000.0,0.02585515769487989,0.9220293788803182
ridge,65,41,-29,33,16510000.0,0.02752831935096799,0.9816965532497391
ridge,65,41,-29,34,17010000.0,0.028041462002069202,0.9999959040197228
ridge,65,41,-29,35,17510000.0,0.028041462002069202,0.9999959040197228
ridge,65,41,-29,36,18010000.0,0.028041462002069202,0.9999959040197228
ridge,65,41,-29,37,18510000.0,0.028041462002069202,0.9999959040197228
ridge,66,61,-29,0,10000.0,0.0,0.0
ridge,66,61,-29,1,510000.0,0.0,0.0
ridge,66,61,-29,2,1010000.0,0.0,0.0
ridge,66,61,-29,3,1510000.0,0.0,0.0
ridge,66,61,-29,4,2010000.0,8.144767068402138e-05,0.002904532476586227
ridge,66,61,-29,5,2510000.0,0.000402776109018725,0.014363532801036027
ridge,66,61,-29,6,3010000.0,0.00044092345250666904,0.015723917906290616
ridge,66,61,-29,7,3510000.0,0.0011903463534821287,0.04244933726205523
ridge,66,61,-29,8,4010000.0,0.0017552305994838226,0.06259386225883608
ridge,66,61,-29,9,4510000.0,0.001995325442697632,0.07115596432656529
ridge,66,61,-29,10,5010000.0,0.0022610947369982905,0.08063365153471654
ridge,66,61,-29,11,5510000.0,0.0022610947369982905,0.08063365153471654
ridge,66,61,-29,12,6010000.0,0.0022999883393499602,0.08202064922554207
ridge,66,61,-29,13,6510000.0,0.00302468829941506,0.10786441556179373
ridge,66,61,-29,14,7010000.0,0.0043578855472677204,0.1554080060851641
ridge,66,61,-29,15,7510000.0,0.004358045809563212,0.15541372125219244
ridge,66,61,-29,16,8010000.0,0.004962385131084175,0.17696526682119407
ridge,66,61,-29,17,8510000.0,0.005984247464808029,0.21340623941101425
ridge,66,61,-29,18,9010000.0,0.006963005076009916,0.2483100401528512
ridge,66,61,-29,19,9510000.0,0.0075419859128544745,0.268957268364695
ridge,66,61,-29,20,10010000.0,0.008127031455295275,0.2898207720601381
ridge,66,61,-29,21,10510000.0,0.009395991700950283,0.3350735854806806
ridge,66,61,-29,22,11010000.0,0.01205775588438632,0.42999564342138374
ridge,66,61,-29,23,11510000.0,0.014168375329846038,0.5052631455312364
ridge,66,61,-29,24,12010000.0,0.01657016451681039,0.5909141486460521
ridge,66,61,-29,25,12510000.0,0.017468108846334568,0.6229360400686766
ridge,66,61,-29,26,13010000.0,0.01925293177229218,0.6865852041253299
ridge,66,61,-29,27,13510000.0,0.02081360964981967,0.7422410570514905
ridge,66,61,-29,28,14010000.0,0.02299781027602821,0.8201325621236825
ridge,66,61,-29,29,14510000.0,0.02423647667174829,0.8643050564849091
ridge,66,61,-29,30,15010000.0,0.025269307977925017,0.9011371972500324
ridge,66,61,-29,31,15510000.0,0.02605949921076585,0.9293164696494108
ridge,66,61,-29,32,16010000.0,0.026428198817226103,0.9424647889576813
ridge,66,61,-29,33,16510000.0,0.02685059428925486,0.9575279743890994
ridge,66,61,-29,34,17010000.0,0.027021327671732757,0.9636165543334949
ridge,66,61,-29,35,17510000.0,0.028039547405493394,0.9999276269543717
ridge,66,61,-29,36,18010000.0,0.028041462002069202,0.9999959040197228
ridge,66,61,-29,37,18510000.0,0.028041462002069202,0.9999959040197228
ridge,67,81,-29,0,10000.0,0.0,0.0
ridge,67,81,-29,1,510000.0,0.0,0.0
ridge,67,81,-29,2,1010000.0,0.0,0.0
ridge,67,81,-29,3,1510000.0,0.0003608833834771157,0.012869582380521561
ridge,67,81,-29,4,2010000.0,0.0012083087563475492,0.04308990048555787
ridge,67,81,-29,5,2510000.0,0.0012708901431046514,0.04532163613544512
ridge,67,81,-29,6,3010000.0,0.0012708901431046514,0.04532163613544512
ridge,67,81,-29,7,3510000.0,0.0012708901431046514,0.04532163613544512
ridge,67,81,-29,8,4010000.0,0.0012708901431046514,0.04532163613544512
ridge,67,81,-29,9,4510000.0,0.0012708901431046514,0.04532163613544512
ridge,67,81,-29,10,5010000.0,0.0019890259696924355,0.07093131672430353
ridge,67,81,-29,11,5510000.0,0.0028462298281522647,0.10150034865660712
ridge,67,81,-29,12,6010000.0,0.0028952882049859243,0.10324983575139182
ridge,67,81,-29,13,6510000.0,0.0028952882049859243,0.10324983575139182
ridge,67,81,-29,14,7010000.0,0.003122061150483454,0.11133686119333504
ridge,67,81,-29,15,7510000.0,0.0034633993820817233,0.12350943741130888
ridge,67,81,-29,16,8010000.0,0.004588904380927022,0.16364644555717411
ridge,67,81,-29,17,8510000.0,0.006014578068132022,0.21448786914516302
ridge,67,81,-29,18,9010000.0,0.006651985948658639,0.23721868359661616
ridge,67,81,-29,19,9510000.0,0.007309044739362477,0.2606502756924743
ridge,67,81,-29,20,10010000.0,0.009324967157894647,0.3325407556255444
ridge,67,81,-29,21,10510000.0,0.009768467091951167,0.3483565542974114
ridge,67,81,-29,22,11010000.0,0.010296359232800823,0.36718189152750685
ridge,67,81,-29,23,11510000.0,0.012160652519218888,0.4336650745431415
ridge,67,81,-29,24,12010000.0,0.015576239272636357,0.555469449899514
ridge,67,81,-29,25,12510000.0,0.019284264476211885,0.6877025701021557
ridge,67,81,-29,26,13010000.0,0.02155300326389606,0.7686088186710582
ridge,67,81,-29,27,13510000.0,0.023259990347721235,0.8294822528705229
ridge,67,81,-29,28,14010000.0,0.02394114283971986,0.853773058462656
ridge,67,81,-29,29,14510000.0,0.02394114283971986,0.853773058462656
ridge,67,81,-29,30,15010000.0,0.024191293200588916,0.8626937536903033
ridge,67,81,-29,31,15510000.0,0.025609792547932247,0.9132793307580508
ridge,67,81,-29,32,16010000.0,0.02643658081923545,0.9427637023194815
ridge,67,81,-29,33,16510000.0,0.02685059428925486,0.9575279743890994
ridge,67,81,-29,34,17010000.0,0.02733709133434377,0.9748771073398246
ridge,67,81,-29,35,17510000.0,0.027851700702529757,0.9932287631956495
ridge,67,81,-29,36,18010000.0,0.028041462002069202,0.9999959040197228
ridge,67,81,-29,37,18510000.0,0.028041462002069202,0.9999959040197228
ridge,68,101,-29,0,10000.0,0.0,0.0
ridge,68,101,-29,1,510000.0,0.0,0.0
ridge,68,101,-29,2,1010000.0,8.969712577579855e-05,0.0031987190386692987
ridge,68,101,-29,3,1510000.0,0.000826907994857522,0.029488641062925536
ridge,68,101,-29,4,2010000.0,0.0008681140340859264,0.030958103334409095
ridge,68,101,-29,5,2510000.0,0.0010018821987091647,0.035728454348974724
ridge,68,101,-29,6,3010000.0,0.0012708901431046514,0.04532163613544512
ridge,68,101,-29,7,3510000.0,0.0012708901431046514,0.04532163613544512
ridge,68,101,-29,8,4010000.0,0.0014595178099997823,0.05204835010870403
ridge,68,101,-29,9,4510000.0,0.0019050836110922852,0.0679378203521204
ridge,68,101,-29,10,5010000.0,0.0019276749446024903,0.06874345741108978
ridge,68,101,-29,11,5510000.0,0.0024731947881880844,0.08819742201203747
ridge,68,101,-29,12,6010000.0,0.0025023325532916307,0.08923651354562745
ridge,68,101,-29,13,6510000.0,0.0024731947881880844,0.08819742201203747
ridge,68,101,-29,14,7010000.0,0.003785569965415576,0.1349984697487
ridge,68,101,-29,15,7510000.0,0.004326039460386201,0.15427233218776798
ridge,68,101,-29,16,8010000.0,0.004512455007754004,0.1609201590307351
ridge,68,101,-29,17,8510000.0,0.005625134447784885,0.20059979065749317
ridge,68,101,-29,18,9010000.0,0.00641395695950504,0.2287302526377029
ridge,68,101,-29,19,9510000.0,0.008444979647257413,0.3011592282943086
ridge,68,101,-29,20,10010000.0,0.009979529960480724,0.3558833374588827
ridge,68,101,-29,21,10510000.0,0.01073978198120393,0.382994937656113
ridge,68,101,-29,22,11010000.0,0.011900441491599538,0.42438560253198493
ridge,68,101,-29,23,11510000.0,0.012697338197645517,0.45280400104180535
ridge,68,101,-29,24,12010000.0,0.014871876208608812,0.5303509243776153
ridge,68,101,-29,25,12510000.0,0.019398538347364918,0.6917777286328015
ridge,68,101,-29,26,13010000.0,0.02155672286367883,0.7687414645561796
ridge,68,101,-29,27,13510000.0,0.022523171379129823,0.8032063065400113
ridge,68,101,-29,28,14010000.0,0.023412502202945298,0.8349210288704069
ridge,68,101,-29,29,14510000.0,0.02434933995015265,0.8683299113983324
ridge,68,101,-29,30,15010000.0,0.024451337733960576,0.8719672882947113
ridge,68,101,-29,31,15510000.0,0.024936023620677213,0.8892518329242687
ridge,68,101,-29,32,16010000.0,0.025937001456876368,0.9249480365009516
ridge,68,101,-29,33,16510000.0,0.026661649460578238,0.9507899500040516
ridge,68,101,-29,34,17010000.0,0.027528117697374205,0.9816893620138541
ridge,68,101,-29,35,17510000.0,0.028041462002069202,0.9999959040197228
ridge,68,101,-29,36,18010000.0,0.028041462002069202,0.9999959040197228
ridge,68,101,-29,37,18510000.0,0.028041462002069202,0.9999959040197228
ridge,69,121,-29,0,10000.0,0.0,0.0
ridge,69,121,-29,1,510000.0,0.0,0.0
ridge,69,121,-29,2,1010000.0,0.0,0.0
ridge,69,121,-29,3,1510000.0,0.0,0.0
ridge,69,121,-29,4,2010000.0,0.0,0.0
ridge,69,121,-29,5,2510000.0,1.8731834283874502e-05,0.0006680021732557485
ridge,69,121,-29,6,3010000.0,0.0007159210992780245,0.02553070046156986
ridge,69,121,-29,7,3510000.0,0.001303393585953347,0.046480752222646145
ridge,69,121,-29,8,4010000.0,0.0016222556129168826,0.057851797030774664
ridge,69,121,-29,9,4510000.0,0.002385958172367188,0.08508644803732097
ridge,69,121,-29,10,5010000.0,0.0024731947881880844,0.08819742201203747
ridge,69,121,-29,11,5510000.0,0.002841333329601608,0.10132573299304672
ridge,69,121,-29,12,6010000.0,0.002885118322121089,0.10288716417569277
ridge,69,121,-29,13,6510000.0,0.0037720154455230543,0.13451509750610882
ridge,69,121,-29,14,7010000.0,0.0038276516959878408,0.13649916034048232
ridge,69,121,-29,15,7510000.0,0.0049263927095663275,0.17568172910511692
ridge,69,121,-29,16,8010000.0,0.006339697944051906,0.22608207718650172
ridge,69,121,-29,17,8510000.0,0.007788935201849113,0.2777638091034411
ridge,69,121,-29,18,9010000.0,0.008441563907363451,0.3010374184577562
ridge,69,121,-29,19,9510000.0,0.009165909186304265,0.32686853639245556
ridge,69,121,-29,20,10010000.0,0.010023241901931903,0.3574421635430827
ridge,69,121,-29,21,10510000.0,0.010924252525661426,0.3895734031033201
ridge,69,121,-29,22,11010000.0,0.013247122433868896,0.47241003956709415
ridge,69,121,-29,23,11510000.0,0.014978773203010155,0.5341630136526136
ridge,69,121,-29,24,12010000.0,0.016480528945639613,0.5877176247266276
ridge,69,121,-29,25,12510000.0,0.017307472150486048,0.6172075214246799
ridge,69,121,-29,26,13010000.0,0.018505953761690612,0.6599469728184439
ridge,69,121,-29,27,13510000.0,0.02073358329535552,0.7393872106054002
ridge,69,121,-29,28,14010000.0,0.02231881196620657,0.7959185775387186
ridge,69,121,-29,29,14510000.0,0.024718111346014555,0.8814807908123347
ridge,69,121,-29,30,15010000.0,0.02543670297872739,0.9071067260550354
ridge,69,121,-29,31,15510000.0,0.026189309838933018,0.9339456896400026
ridge,69,121,-29,32,16010000.0,0.02619150667654985,0.9340240317970009
ridge,69,121,-29,33,16510000.0,0.02619150667654985,0.9340240317970009
ridge,69,121,-29,34,17010000.0,0.026443699116773967,0.9430175502957954
ridge,69,121,-29,35,17510000.0,0.0270913198875109,0.9661125700222006
ridge,69,121,-29,36,18010000.0,0.027680314730541496,0.9871169110396509
ridge,69,121,-29,37,18510000.0,0.028041462002069202,0.9999959040197228
ridge,70,141,-29,0,10000.0,0.0,0.0
ridge,70,141,-29,1,510000.0,0.0,0.0
ridge,70,141,-29,2,1010000.0,0.0,0.0
ridge,70,141,-29,3,1510000.0,0.0001750131869907674,0.006241203476740654
ridge,70,141,-29,4,2010000.0,0.0005681111770957992,0.020259601659917068
ridge,70,141,-29,5,2510000.0,0.0005681111770957992,0.020259601659917068
ridge,70,141,-29,6,3010000.0,0.0005681111770957992,0.020259601659917068
ridge,70,141,-29,7,3510000.0,0.0007800117156127935,0.027816257249448438
ridge,70,141,-29,8,4010000.0,0.000961932090575344,0.03430378025402141
ridge,70,141,-29,9,4510000.0,0.0015342690143233131,0.054714077670931574
ridge,70,141,-29,10,5010000.0,0.002314971016077593,0.0825549514440847
ridge,70,141,-29,11,5510000.0,0.0030071219953528875,0.10723797774946993
ridge,70,141,-29,12,6010000.0,0.003981069094619835,0.14197022922505168
ridge,70,141,-29,13,6510000.0,0.004886605069964428,0.17426284885452312
ridge,70,141,-29,14,7010000.0,0.005414949343081592,0.19310430972380505
ridge,70,141,-29,15,7510000.0,0.005593230775143783,0.1994620631751695
ridge,70,141,-29,16,8010000.0,0.007669831925152897,0.27351642753529193
ridge,70,141,-29,17,8510000.0,0.0090814187260033,0.323855493983202
ridge,70,141,-29,18,9010000.0,0.009597056392036145,0.34224382031059125
ridge,70,141,-29,19,9510000.0,0.010820965717270519,0.38589005787251307
ridge,70,141,-29,20,10010000.0,0.012027094328422517,0.42890221147506047
ridge,70,141,-29,21,10510000.0,0.012871143738165695,0.4590021382360531
ridge,70,141,-29,22,11010000.0,0.013820577803686365,0.4928602222613227
ridge,70,141,-29,23,11510000.0,0.015312380403241194,0.5460598909893912
ridge,70,141,-29,24,12010000.0,0.016683976166854374,0.5949728237559772
ridge,70,141,-29,25,12510000.0,0.01714937012880261,0.6115693926392047
ridge,70,141,-29,26,13010000.0,0.01813918253419122,0.6468674220737427
ridge,70,141,-29,27,13510000.0,0.020150631816103083,0.7185983839938755
ridge,70,141,-29,28,14010000.0,0.02074719266965069,0.7398725390290908
ridge,70,141,-29,29,14510000.0,0.022676514600840643,0.8086747301767209
ridge,70,141,-29,30,15010000.0,0.024496262779203703,0.8735693752767564
ridge,70,141,-29,31,15510000.0,0.025880574064724157,0.9229357604997016
ridge,70,141,-29,32,16010000.0,0.02619150667654985,0.9340240317970009
ridge,70,141,-29,33,16510000.0,0.02639350742637852,0.9412276477291043
ridge,70,141,-29,34,17010000.0,0.027618544189667884,0.9849140912345302
ridge,70,141,-29,35,17510000.0,0.028041462002069202,0.9999959040197228
ridge,70,141,-29,36,18010000.0,0.028041462002069202,0.9999959040197228
ridge,70,141,-29,37,18510000.0,0.028041462002069202,0.9999959040197228
ridge,71,161,-29,0,10000.0,0.0,0.0
ridge,71,161,-29,1,510000.0,0.0,0.0
ridge,71,161,-29,2,1010000.0,0.0003555670765828158,0.012679995791975663
ridge,71,161,-29,3,1510000.0,0.0005681111770957992,0.020259601659917068
ridge,71,161,-29,4,2010000.0,0.0008773644113084459,0.031287984113538024
ridge,71,161,-29,5,2510000.0,0.0010878448306474765,0.038793996360683085
ridge,71,161,-29,6,3010000.0,0.0014408057789721132,0.05138105414595507
ridge,71,161,-29,7,3510000.0,0.0014408057789721132,0.05138105414595507
ridge,71,161,-29,8,4010000.0,0.0014408057789721132,0.05138105414595507
ridge,71,161,-29,9,4510000.0,0.0018373349635506615,0.06552181329658598
ridge,71,161,-29,10,5010000.0,0.0021062920287100812,0.0751131806616948
ridge,71,161,-29,11,5510000.0,0.0026417948495801678,0.0942099248835752
ridge,71,161,-29,12,6010000.0,0.0030443578340126573,0.10856585737784885
ridge,71,161,-29,13,6510000.0,0.0037082357286771345,0.13224062780831808
ridge,71,161,-29,14,7010000.0,0.005799811206823331,0.20682899666511848
ridge,71,161,-29,15,7510000.0,0.00767285615982943,0.27362427577405724
ridge,71,161,-29,16,8010000.0,0.008554311581676894,0.30505815077523935
ridge,71,161,-29,17,8510000.0,0.010434914644762042,0.3721229621617969
ridge,71,161,-29,18,9010000.0,0.011532623088379544,0.41126870810558425
ridge,71,161,-29,19,9510000.0,0.012549410646619552,0.44752870743882844
ridge,71,161,-29,20,10010000.0,0.012921856548341774,0.4608106246285838
ridge,71,161,-29,21,10510000.0,0.013682255678229427,0.487927470934661
ridge,71,161,-29,22,11010000.0,0.014847243642733973,0.529472494252306
ridge,71,161,-29,23,11510000.0,0.016360988078626747,0.5834546381046386
ridge,71,161,-29,24,12010000.0,0.017310202687698915,0.6173048960204994
ridge,71,161,-29,25,12510000.0,0.01829762739235923,0.6525177768651336
ridge,71,161,-29,26,13010000.0,0.018492897405642167,0.659481365762403
ridge,71,161,-29,27,13510000.0,0.019052186420550506,0.6794263573619956
ridge,71,161,-29,28,14010000.0,0.019468510900698753,0.6942730431325402
ridge,71,161,-29,29,14510000.0,0.02002590519425184,0.7141504664436331
ridge,71,161,-29,30,15010000.0,0.022808387496968056,0.8133774933910248
ridge,71,161,-29,31,15510000.0,0.026884059365770402,0.9587213836143665
ridge,71,161,-29,32,16010000.0,0.027715517978507766,0.9883723057751986
ridge,71,161,-29,33,16510000.0,0.027912305484568734,0.9953900104871962
ridge,71,161,-29,34,17010000.0,0.028041462002069202,0.9999959040197228
ridge,71,161,-29,35,17510000.0,0.028041462002069202,0.9999959040197228
ridge,71,161,-29,36,18010000.0,0.028041462002069202,0.9999959040197228
ridge,71,161,-29,37,18510000.0,0.028041462002069202,0.9999959040197228
ridge,72,-179,-9,0,10000.0,0.0,0.0
ridge,72,-179,-9,1,510000.0,0.0,0.0
ridge,72,-179,-9,2,1010000.0,0.0002651024536868712,0.009453906783208644
ridge,72,-179,-9,3,1510000.0,0.0010505078446080922,0.03746250968195461
ridge,72,-179,-9,4,2010000.0,0.0013195160025510537,0.04705569908381254
ridge,72,-179,-9,5,2510000.0,0.001445191100148263,0.05153744054312784
ridge,72,-179,-9,6,3010000.0,0.0021701619044227943,0.07739086554482424
ridge,72,-179,-9,7,3510000.0,0.003043426682477542,0.10853265127322177
ridge,72,-179,-9,8,4010000.0,0.0030965323106593727,0.11042646874458993
ridge,72,-179,-9,9,4510000.0,0.003192718168530166,0.11385658461687644
ridge,72,-179,-9,10,5010000.0,0.0036524426498123785,0.13025097226420668
ridge,72,-179,-9,11,5510000.0,0.0038448179596643713,0.13711133217954644
ridge,72,-179,-9,12,6010000.0,0.004623915850454402,0.16489500121802045
ridge,72,-179,-9,13,6510000.0,0.005591620066620705,0.19940462316275043
ridge,72,-179,-9,14,7010000.0,0.006936612036370793,0.247368829187039
ridge,72,-179,-9,15,7510000.0,0.008422780070057981,0.30036756178744944
ridge,72,-179,-9,16,8010000.0,0.009456706187436336,0.33723874497900613
ridge,72,-179,-9,17,8510000.0,0.011169187787977305,0.3983081209667397
ridge,72,-179,-9,18,9010000.0,0.013861885760970877,0.4943333190665066
ridge,72,-179,-9,19,9510000.0,0.015357298712890651,0.5476617377711901
ridge,72,-179,-9,20,10010000.0,0.015935975321846423,0.5682981168110951
ridge,72,-179,-9,21,10510000.0,0.016075419855065217,0.573270894694304
ridge,72,-179,-9,22,11010000.0,0.016188055582378902,0.5772876348325914
ridge,72,-179,-9,23,11510000.0,0.01673942874400168,0.5969503365550799
ridge,72,-179,-9,24,12010000.0,0.017997444273506757,0.641812846812407
ridge,72,-179,-9,25,12510000.0,0.018713209019011166,0.6673379714900473
ridge,72,-179,-9,26,13010000.0,0.02177743778541656,0.7766124527977156
ridge,72,-179,-9,27,13510000.0,0.02383065889071835,0.8498330536065155
ridge,72,-179,-9,28,14010000.0,0.02512387088656603,0.895950716757653
ridge,72,-179,-9,29,14510000.0,0.026271300149498904,0.9368695733779167
ridge,72,-179,-9,30,15010000.0,0.026943670588084324,0.9608471992420657
ridge,72,-179,-9,31,15510000.0,0.026974552177491284,0.9619484778741962
ridge,72,-179,-9,32,16010000.0,0.026974552177491284,0.9619484778741962
ridge,72,-179,-9,33,16510000.0,0.02700429799337034,0.9630092533087505
ridge,72,-179,-9,34,17010000.0,0.027937750636885188,0.9962974185278946
ridge,72,-179,-9,35,17510000.0,0.028041462002069202,0.9999959040197228
ridge,72,-179,-9,36,18010000.0,0.028041462002069202,0.9999959040197228
ridge,72,-179,-9,37,18510000.0,0.028041462002069202,0.9999959040197228
ridge,73,-159,-9,0,10000.0,0.0,0.0
ridge,73,-159,-9,1,510000.0,0.0,0.0
ridge,73,-159,-9,2,1010000.0,0.0,0.0
ridge,73,-159,-9,3,1510000.0,0.0,0.0
ridge,73,-159,-9,4,2010000.0,0.00011799519384507623,0.004207865857007831
ridge,73,-159,-9,5,2510000.0,0.0007946965433835182,0.028339937777263867
ridge,73,-159,-9,6,3010000.0,0.0010513788489647567,0.03749357085804392
ridge,73,-159,-9,7,3510000.0,0.0015404449083712332,0.054934318282891255
ridge,73,-159,-9,8,4010000.0,0.002397408366020439,0.08549477720192156
ridge,73,-159,-9,9,4510000.0,0.0027861933108451428,0.09935936644268757
ridge,73,-159,-9,10,5010000.0,0.003907624715795276,0.1393511048016385
ridge,73,-159,-9,11,5510000.0,0.005024677440400831,0.17918669358432035
ridge,73,-159,-9,12,6010000.0,0.006006251336163852,0.21419092678668591
ridge,73,-159,-9,13,6510000.0,0.007608771719745849,0.2713389392395267
ridge,73,-159,-9,14,7010000.0,0.008703970633078702,0.3103951919890763
ridge,73,-159,-9,15,7510000.0,0.009640831534515627,0.3438049002276844
ridge,73,-159,-9,16,8010000.0,0.009983711806740828,0.35603246766939156
ridge,73,-159,-9,17,8510000.0,0.012154965397319296,0.43346226419734596
ridge,73,-159,-9,18,9010000.0,0.013253133169884882,0.4726243904235397
ridge,73,-159,-9,19,9510000.0,0.013767575190923803,0.4909700784570876
ridge,73,-159,-9,20,10010000.0,0.014357380242617653,0.5120033125951817
ridge,73,-159,-9,21,10510000.0,0.014804529711960565,0.527949258558859
ridge,73,-159,-9,22,11010000.0,0.016147056541582997,0.575825554401064
ridge,73,-159,-9,23,11510000.0,0.018265436651189293,0.6513698121365141
ridge,73,-159,-9,24,12010000.0,0.01997297128157059,0.7122627725758496
ridge,73,-159,-9,25,12510000.0,0.021724206684329384,0.7747141607953333
ridge,73,-159,-9,26,13010000.0,0.02350609954120679,0.8382588346838746
ridge,73,-159,-9,27,13510000.0,0.025581153572337326,0.9122580267230425
ridge,73,-159,-9,28,14010000.0,0.026168926504380262,0.9332187927663118
ridge,73,-159,-9,29,14510000.0,0.026333997219233112,0.9391054344369307
ridge,73,-159,-9,30,15010000.0,0.026920291413119406,0.9600134667069163
ridge,73,-159,-9,31,15510000.0,0.02755921395384957,0.9827982959597168
ridge,73,-159,-9,32,16010000.0,0.02755921395384957,0.9827982959597168
ridge,73,-159,-9,33,16510000.0,0.02755921395384957,0.9827982959597168
ridge,73,-159,-9,34,17010000.0,0.02755921395384957,0.9827982959597168
ridge,73,-159,-9,35,17510000.0,0.02755921395384957,0.9827982959597168
ridge,73,-159,-9,36,18010000.0,0.02766795041322195,0.9866759830069173
ridge,73,-159,-9,37,18510000.0,0.028041462002069202,0.9999959040197228
ridge,74,-139,-9,0,10000.0,0.0,0.0
ridge,74,-139,-9,1,510000.0,0.0,0.0
