iloc,lon,lat,iradius,radius,ratio,ratio_map,region
1126,40,-89,37,18510000.0,0.07903053914281903,0.9999998877509649,rift_active
1162,50,-89,0,10000.0,0.0002790411286302465,0.0035308008819715055,rift_active
1162,50,-89,1,510000.0,0.03283771628456041,0.41550662509357544,rift_active
1162,50,-89,2,1010000.0,0.03583728572297207,0.4534611820818841,rift_active
1162,50,-89,3,1510000.0,0.04006638112761115,0.506973343023677,rift_active
1162,50,-89,4,2010000.0,0.045827074475482656,0.5798653258409633,rift_active
1162,50,-89,5,2510000.0,0.05171648708148267,0.6543860365535166,rift_active
1162,50,-89,6,3010000.0,0.05760240657295091,0.7288625477176729,rift_active
1162,50,-89,7,3510000.0,0.061461829569045924,0.7776971198304103,rift_active
1162,50,-89,8,4010000.0,0.06733216863795968,0.8519764866883961,rift_active
1162,50,-89,9,4510000.0,0.0713424937211365,0.9027204734626035,rift_active
1162,50,-89,10,5010000.0,0.07218791795855842,0.9134179095638058,rift_active
1162,50,-89,11,5510000.0,0.0747839756646907,0.9462666974233427,rift_active
1162,50,-89,12,6010000.0,0.07680416062062759,0.9718287744518486,rift_active
1162,50,-89,13,6510000.0,0.07762815336314288,0.982255030668244,rift_active
1162,50,-89,14,7010000.0,0.078416128427214,0.9922255431330231,rift_active
1162,50,-89,15,7510000.0,0.07865236443448716,0.9952147164743435,rift_active
1162,50,-89,16,8010000.0,0.07903053914281903,0.9999998877509649,rift_active
1162,50,-89,17,8510000.0,0.07903053914281903,0.9999998877509649,rift_active
1162,50,-89,18,9010000.0,0.07903053914281903,0.9999998877509649,rift_active
1162,50,-89,19,9510000.0,0.07903053914281903,0.9999998877509649,rift_active
1162,50,-89,20,10010000.0,0.07903053914281903,0.9999998877509649,rift_active
1162,50,-89,21,10510000.0,0.07903053914281903,0.9999998877509649,rift_active
1162,50,-89,22,11010000.0,0.07903053914281903,0.9999998877509649,rift_active
1162,50,-89,23,11510000.0,0.07903053914281903,0.9999998877509649,rift_active
1162,50,-89,24,12010000.0,0.07903053914281903,0.9999998877509649,rift_active
1162,50,-89,25,12510000.0,0.07903053914281903,0.9999998877509649,rift_active
1162,50,-89,26,13010000.0,0.07903053914281903,0.9999998877509649,rift_active
1162,50,-89,27,13510000.0,0.07903053914281903,0.9999998877509649,rift_active
1162,50,-89,28,14010000.0,0.07903053914281903,0.9999998877509649,rift_active
1162,50,-89,29,14510000.0,0.07903053914281903,0.9999998877509649,rift_active
1162,50,-89,30,15010000.0,0.07903053914281903,0.9999998877509649,rift_active
1162,50,-89,31,15510000.0,0.07903053914281903,0.9999998877509649,rift_active
1162,50,-89,32,16010000.0,0.07903053914281903,0.9999998877509649,rift_active
1162,50,-89,33,16510000.0,0.07903053914281903,0.9999998877509649,rift_active
1162,50,-89,34,17010000.0,0.07903053914281903,0.9999998877509649,rift_active
1162,50,-89,35,17510000.0,0.07903053914281903,0.9999998877509649,rift_active
