iloc,lon,lat,iradius,radius,ratio,ratio_map,region
1185,40,-89,25,12510000.0,0.22489750678425038,0.6748930773845262,wrinkles
1185,40,-89,26,13010000.0,0.23901407751988074,0.7172553783371356,wrinkles
1185,40,-89,27,13510000.0,0.25205593549498656,0.7563925826107024,wrinkles
1185,40,-89,28,14010000.0,0.2671686409989507,0.8017441761922223,wrinkles
1185,40,-89,29,14510000.0,0.28452705838715375,0.8538349080867648,wrinkles
1185,40,-89,30,15010000.0,0.29934227738885527,0.8982937768717177,wrinkles
1185,40,-89,31,15510000.0,0.30809120445074295,0.9245483600951527,wrinkles
1185,40,-89,32,16010000.0,0.3151022276782677,0.9455876820035888,wrinkles
1185,40,-89,33,16510000.0,0.3208186208810778,0.9627419593246156,wrinkles
1185,40,-89,34,17010000.0,0.32523684013897364,0.9760005571372692,wrinkles
1185,40,-89,35,17510000.0,0.32763892456177063,0.9832089525144313,wrinkles
1185,40,-89,36,18010000.0,0.331142005147812,0.9937213182175669,wrinkles
1185,40,-89,37,18510000.0,0.3331799665023034,0.9998370196754888,wrinkles
1221,50,-89,0,10000.0,0.0,0.0,wrinkles
1221,50,-89,1,510000.0,0.0,0.0,wrinkles
1221,50,-89,2,1010000.0,0.00019247243342278915,0.0005775889415662091,wrinkles
1221,50,-89,3,1510000.0,0.005333415086091213,0.01600500144216463,wrinkles
1221,50,-89,4,2010000.0,0.013293509526909449,0.03989238334448591,wrinkles
1221,50,-89,5,2510000.0,0.02206074707753104,0.06620191436288199,wrinkles
1221,50,-89,6,3010000.0,0.03222734134261555,0.09671076343013747,wrinkles
1221,50,-89,7,3510000.0,0.0449783043098676,0.13497502326846628,wrinkles
1221,50,-89,8,4010000.0,0.059414738204908446,0.1782971989439358,wrinkles
1221,50,-89,9,4510000.0,0.07262979190340282,0.21795414483855885,wrinkles
1221,50,-89,10,5010000.0,0.08603496634914079,0.2581816225190454,wrinkles
1221,50,-89,11,5510000.0,0.09782483347342387,0.293561737751249,wrinkles
1221,50,-89,12,6010000.0,0.10652737700316235,0.31967712901475637,wrinkles
1221,50,-89,13,6510000.0,0.11500025753376511,0.3451033264740978,wrinkles
1221,50,-89,14,7010000.0,0.12006298350599907,0.3602960191820404,wrinkles
1221,50,-89,15,7510000.0,0.12543068738115226,0.37640391756913216,wrinkles
1221,50,-89,16,8010000.0,0.1312315124810828,0.3938115658754214,wrinkles
1221,50,-89,17,8510000.0,0.13574482683626896,0.40735553378297784,wrinkles
1221,50,-89,18,9010000.0,0.1431448487736711,0.4295621987187408,wrinkles
1221,50,-89,19,9510000.0,0.15229180936278452,0.45701123747853395,wrinkles
1221,50,-89,20,10010000.0,0.1618572280911937,0.48571602382496826,wrinkles
1221,50,-89,21,10510000.0,0.17244197440383344,0.5174797019306795,wrinkles
1221,50,-89,22,11010000.0,0.18328894022165798,0.5500302723916457,wrinkles
1221,50,-89,23,11510000.0,0.19790462016575094,0.5938903460606659,wrinkles
1221,50,-89,24,12010000.0,0.21124157831405987,0.6339131140155626,wrinkles
1221,50,-89,25,12510000.0,0.22501512491048722,0.6752460366516485,wrinkles
1221,50,-89,26,13010000.0,0.23917132936186825,0.7177272740957007,wrinkles
1221,50,-89,27,13510000.0,0.25218073725959317,0.756767099199093,wrinkles
1221,50,-89,28,14010000.0,0.2672647225713137,0.8020325065920528,wrinkles
1221,50,-89,29,14510000.0,0.28462725001007677,0.8541355723034985,wrinkles
1221,50,-89,30,15010000.0,0.29942541632845865,0.8985432678314073,wrinkles
1221,50,-89,31,15510000.0,0.30815620061599786,0.9247434065526003,wrinkles
1221,50,-89,32,16010000.0,0.3151449799918791,0.9457159770696886,wrinkles
1221,50,-89,33,16510000.0,0.3208717581315374,0.9629014184622433,wrinkles
1221,50,-89,34,17010000.0,0.3252950352378218,0.976175194330504,wrinkles
1221,50,-89,35,17510000.0,0.32767965463138143,0.9833311790451509,wrinkles
1221,50,-89,36,18010000.0,0.3311971504873365,0.9938868034131445,wrinkles
1221,50,-89,37,18510000.0,0.3331834426321882,0.9998474511650544,wrinkles
1257,60,-89,0,10000.0,0.0,0.0,wrinkles
1257,60,-89,1,510000.0,0.0,0.0,wrinkles
1257,60,-89,2,1010000.0,0.00021321474817343971,0.0006398343832089857,wrinkles
1257,60,-89,3,1510000.0,0.005340016262215495,0.016024810857273655,wrinkles
1257,60,-89,4,2010000.0,0.013327314713356542,0.039993829050305685,wrinkles
1257,60,-89,5,2510000.0,0.022058197038765753,0.06619426197253601,wrinkles
1257,60,-89,6,3010000.0,0.03228882654818047,0.09689527387754382,wrinkles
1257,60,-89,7,3510000.0,0.045067085638457925,0.13524144642683456,wrinkles
1257,60,-89,8,4010000.0,0.05951225986343803,0.17858985088649298,wrinkles
1257,60,-89,9,4510000.0,0.07274742803695504,0.2183071581436856,wrinkles
1257,60,-89,10,5010000.0,0.08613915106500344,0.25849426957552185,wrinkles
1257,60,-89,11,5510000.0,0.09792800430300203,0.2938713422447177,wrinkles
1257,60,-89,12,6010000.0,0.1065644067351262,0.31978825123268195,wrinkles
1257,60,-89,13,6510000.0,0.11505807508625722,0.3452768306915797,wrinkles
1257,60,-89,14,7010000.0,0.12003853561565521,0.36022265370909384,wrinkles
1257,60,-89,15,7510000.0,0.1253748103086506,0.37623623652208493,wrinkles
1257,60,-89,16,8010000.0,0.13115809499962847,0.3935912479594914,wrinkles
1257,60,-89,17,8510000.0,0.13563623267263933,0.4070296544509837,wrinkles
1257,60,-89,18,9010000.0,0.1430336481888286,0.4292284977987777,wrinkles
1257,60,-89,19,9510000.0,0.15222053867963378,0.4567973618719669,wrinkles
1257,60,-89,20,10010000.0,0.16176044334457546,0.48542558327530155,wrinkles
1257,60,-89,21,10510000.0,0.17235000164435682,0.5172037016336275,wrinkles
1257,60,-89,22,11010000.0,0.18328447811051773,0.5500168820790445,wrinkles
1257,60,-89,23,11510000.0,0.19795879510825193,0.5940529191998013,wrinkles
1257,60,-89,24,12010000.0,0.21134098718306182,0.6342114292724961,wrinkles
1257,60,-89,25,12510000.0,0.225105277010949,0.6755165733480455,wrinkles
1257,60,-89,26,13010000.0,0.2393225139923038,0.7181809628090476,wrinkles
1257,60,-89,27,13510000.0,0.2522973601093462,0.7571170717492053,wrinkles
1257,60,-89,28,14010000.0,0.26734315791834234,0.8022678825794918,wrinkles
1257,60,-89,29,14510000.0,0.2847211641591685,0.8544173985006706,wrinkles
1257,60,-89,30,15010000.0,0.2995050755762675,0.8987823166126258,wrinkles
1257,60,-89,31,15510000.0,0.3082308813599137,0.9249675153824554,wrinkles
1257,60,-89,32,16010000.0,0.31519116667142455,0.9458545782962574,wrinkles
1257,60,-89,33,16510000.0,0.3209384366754673,0.963101513556012,wrinkles
1257,60,-89,34,17010000.0,0.3253518366795008,0.9763456493094087,wrinkles
1257,60,-89,35,17510000.0,0.3277255452865008,0.9834688919344556,wrinkles
1257,60,-89,36,18010000.0,0.3312439595786996,0.9940272724302152,wrinkles
1257,60,-89,37,18510000.0,0.3331880694730282,0.999861335813656,wrinkles
1293,70,-89,0,10000.0,0.0,0.0,wrinkles
1293,70,-89,1,510000.0,0.0,0.0,wrinkles
1293,70,-89,2,1010000.0,0.0002373890558558943,0.0007123788641982909,wrinkles
1293,70,-89,3,1510000.0,0.00536343597115839,0.01609509086911515,wrinkles
1293,70,-89,4,2010000.0,0.013385614642068682,0.04016878082661675,wrinkles
1293,70,-89,5,2510000.0,0.022104295853975872,0.06633259952774413,wrinkles
1293,70,-89,6,3010000.0,0.03237887586911149,0.09716550214369274,wrinkles
1293,70,-89,7,3510000.0,0.045191328746923214,0.13561428654860788,wrinkles
1293,70,-89,8,4010000.0,0.059645781730315234,0.17899053555802796,wrinkles
1293,70,-89,9,4510000.0,0.07290966799711578,0.21879402270502846,wrinkles
1293,70,-89,10,5010000.0,0.08625949946405949,0.25885542209587925,wrinkles
1293,70,-89,11,5510000.0,0.09804034520279659,0.29420846512643656,wrinkles
1293,70,-89,12,6010000.0,0.1066200211030775,0.3199551439318058,wrinkles
1293,70,-89,13,6510000.0,0.11512715209247425,0.34548412331108863,wrinkles
1293,70,-89,14,7010000.0,0.12001758847060409,0.36015979359388794,wrinkles
1293,70,-89,15,7510000.0,0.12530198936715436,0.3760177087580063,wrinkles
1293,70,-89,16,8010000.0,0.13106323220691615,0.39330657498548505,wrinkles
1293,70,-89,17,8510000.0,0.13551249351802577,0.40665832664017687,wrinkles
1293,70,-89,18,9010000.0,0.1429090756336939,0.42885466904320524,wrinkles
1293,70,-89,19,9510000.0,0.1521312001294678,0.4565292665519577,wrinkles
1293,70,-89,20,10010000.0,0.16164253602162715,0.4850717561601478,wrinkles
1293,70,-89,21,10510000.0,0.17224828546417073,0.5168984623855488,wrinkles
1293,70,-89,22,11010000.0,0.18327173189040008,0.5499786320519845,wrinkles
1293,70,-89,23,11510000.0,0.19798788138346962,0.5941402039637456,wrinkles
1293,70,-89,24,12010000.0,0.21139286000257673,0.634367093989707,wrinkles
1293,70,-89,25,12510000.0,0.22515713252435715,0.6756721861315031,wrinkles
1293,70,-89,26,13010000.0,0.2394585959305696,0.7185893299777453,wrinkles
1293,70,-89,27,13510000.0,0.2523929386068713,0.7574038924758946,wrinkles
1293,70,-89,28,14010000.0,0.26740665624936755,0.8024584341985256,wrinkles
1293,70,-89,29,14510000.0,0.284809664173366,0.8546829774649923,wrinkles
1293,70,-89,30,15010000.0,0.2995868245170663,0.8990276363363413,wrinkles
1293,70,-89,31,15510000.0,0.30831293207144306,0.9252137406874729,wrinkles
1293,70,-89,32,16010000.0,0.3152376379341468,0.9459940335261398,wrinkles
1293,70,-89,33,16510000.0,0.3210124320038392,0.9633235655280018,wrinkles
1293,70,-89,34,17010000.0,0.32540605488849317,0.9765083522866018,wrinkles
1293,70,-89,35,17510000.0,0.3277727463917934,0.9836105373429013,wrinkles
1293,70,-89,36,18010000.0,0.33127938919510086,0.9941335928745166,wrinkles
1293,70,-89,37,18510000.0,0.33319476670355536,0.9998814334776321,wrinkles
1178,80,-89,0,10000.0,0.0,0.0,wrinkles
1178,80,-89,1,510000.0,0.0,0.0,wrinkles
1178,80,-89,2,1010000.0,0.0002700892391031663,0.000810508575009006,wrinkles
1178,80,-89,3,1510000.0,0.0054022698857631194,0.016211627243880818,wrinkles
1178,80,-89,4,2010000.0,0.013462608532653806,0.040399831159276284,wrinkles
1178,80,-89,5,2510000.0,0.02219848948358036,0.06661526441568698,wrinkles
1178,80,-89,6,3010000.0,0.032496177448854364,0.09751751148904612,wrinkles
1178,80,-89,7,3510000.0,0.04535095523917271,0.13609330837560263,wrinkles
1178,80,-89,8,4010000.0,0.05980405250346427,0.17946548901873063,wrinkles
1178,80,-89,9,4510000.0,0.07310513299058571,0.21938059199541385,wrinkles
1178,80,-89,10,5010000.0,0.0863965021646945,0.2592665523727936,wrinkles
1178,80,-89,11,5510000.0,0.09816580108532576,0.2945849446519181,wrinkles
1178,80,-89,12,6010000.0,0.10669256054712833,0.32017282695251714,wrinkles
1178,80,-89,13,6510000.0,0.11520755217755618,0.3457253952647834,wrinkles
1178,80,-89,14,7010000.0,0.11999332172979453,0.36008697173108817,wrinkles
1178,80,-89,15,7510000.0,0.1252143221604679,0.375754628958891,wrinkles
1178,80,-89,16,8010000.0,0.13094875792213592,0.39296305004631865,wrinkles
1178,80,-89,17,8510000.0,0.13537573888953228,0.4062479408009106,wrinkles
1178,80,-89,18,9010000.0,0.14277379994667955,0.42844872134725315,wrinkles
1178,80,-89,19,9510000.0,0.15202814244178472,0.45622000158507087,wrinkles
1178,80,-89,20,10010000.0,0.16150689160560955,0.48466470194836425,wrinkles
1178,80,-89,21,10510000.0,0.17213301862603383,0.5165525590795365,wrinkles
1178,80,-89,22,11010000.0,0.1832510240410828,0.5499164900373771,wrinkles
1178,80,-89,23,11510000.0,0.19798861535654333,0.5941424065375025,wrinkles
1178,80,-89,24,12010000.0,0.21139866490277395,0.6343845138669393,wrinkles
1178,80,-89,25,12510000.0,0.2251735104131553,0.6757213344032207,wrinkles
1178,80,-89,26,13010000.0,0.2395758204683781,0.7189411081285919,wrinkles
1178,80,-89,27,13510000.0,0.252460160242511,0.7576056173291063,wrinkles
1178,80,-89,28,14010000.0,0.26745566676164845,0.8026055094415124,wrinkles
1178,80,-89,29,14510000.0,0.2848937462503075,0.8549352986777587,wrinkles
1178,80,-89,30,15010000.0,0.299674234087147,0.8992899429958865,wrinkles
1178,80,-89,31,15510000.0,0.30839862065418866,0.9254708828502864,wrinkles
1178,80,-89,32,16010000.0,0.3152817125539316,0.9461262966899537,wrinkles
1178,80,-89,33,16510000.0,0.3210867823100716,0.9635466827501317,wrinkles
1178,80,-89,34,17010000.0,0.32545818718380115,0.9766647956625851,wrinkles
1178,80,-89,35,17510000.0,0.32781740723773906,0.9837445597079771,wrinkles
1178,80,-89,36,18010000.0,0.33130404498048827,0.9942075822179886,wrinkles
1178,80,-89,37,18510000.0,0.3332033549342488,0.9999072058284459,wrinkles
1214,90,-89,0,10000.0,0.0,0.0,wrinkles
1214,90,-89,1,510000.0,0.0,0.0,wrinkles
1214,90,-89,2,1010000.0,0.00030362362936642057,0.0009111416507891341,wrinkles
1214,90,-89,3,1510000.0,0.005454784362843742,0.01636921750600045,wrinkles
1214,90,-89,4,2010000.0,0.013568627529309695,0.04071798269389047,wrinkles
1214,90,-89,5,2510000.0,0.022325669830580774,0.06699691887240926,wrinkles
1214,90,-89,6,3010000.0,0.03264145256937575,0.09795346640272216,wrinkles
1214,90,-89,7,3510000.0,0.04554028307962551,0.13666146073400268,wrinkles
1214,90,-89,8,4010000.0,0.05998545595845825,0.18000986115401854,wrinkles
1214,90,-89,9,4510000.0,0.07332364453562622,0.22003632149275287,wrinkles
1214,90,-89,10,5010000.0,0.0865494248035673,0.2597254566613575,wrinkles
